SECUCODE,SECUNAME,EPSJB,EPSKCJB,YS,YSTZ,YSHZ,SJL,SJLTZ,SJLHZ,BPS,ROEPJ,MGXJJE,XSMLL,LRFP,GXL,NOTICEDATE,REPORTDATE,TYPE,COMPANYCODE
002318,久立特材,0.61,0.78,1583096024.74,-23.74596818,-25.9235,95425741.01,17.46588671,-24.3973,8.27,23.71,0.93721203,18.36448642,10转3派1,0.468603561387067,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80134324
300076,GQY视讯,0.66,1.18,212735528.01,20.9089992,116.4812,51772465.81,29.78298836,463.61,4.5,34.28,0.99267924,53.14648643,,-,2011-04-28T00:00:00,2009-12-31T00:00:00,3,80142883
000016,深康佳A,0.126,0.0994,13259033591.95,8.63347919,9.836,151670735.64,-43.56054559,68.6495,3.2188,3.93,0.2442776,18.77439669,10派0.1,0.209205020920502,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000605
002209,达意隆,0.2275,0.2825,476517914.73,-3.35581736,-37.7515,39358005.05,17.10844892,-74.4186,4.04,11.43,0.45576223,28.58532401,10转5派1,0.923361034164358,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80104000
002197,证通电子,0.27,0.272,547342816.93,32.00218438,4.7317,35104045.9,-46.70004924,-170.7735,3.22,9.89,-0.71404383,29.62820573,10派1,0.586510263929619,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80102731
601179,中国西电,0.38,0.36,14031367558.36,7.91812279,64.3876,1155076451.43,14.65979069,36.6354,1.34,27.93,0.33956794,25.02968904,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,80134478
002467,二六三,0.78,0.7,303609451.46,0.91847937,8.7926,70342046.53,0.25162944,-7.6476,2.96,28.25,0.97327433,51.49171121,,-,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80115699
300318,博晖创新,0.34,0.33,63583368.19,23.55242415,-,25911986.84,-34.98339313,-,2.1,17.55,0.29669078,77.12208893,,-,2011-04-28T00:00:00,2009-12-31T00:00:00,3,80095250
300271,华宇软件,0.96,0.93,334353896.49,14.65848313,-,52479987.72,37.79826229,-,3.61,30.48,1.20121095,39.06478853,,-,2011-04-28T00:00:00,2009-12-31T00:00:00,3,80095246
002144,宏达高科,0.1,0.08,298377653.88,-1.3778311,-0.6178,11239461.63,61.87909191,61.0944,2.72,3.87,0.47781067,17.0944442,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80097168
000503,海虹控股,0.011,-0.0204,272498437.28,-4.93732695,19.598,8239043.07,46.18095788,-14.9311,1.7167,0.6112,0.05548362,60.55502392,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000845
600885,宏发股份,-0.79,-0.61,594611530.29,-5.86655793,-0.401,-122008533.9,-121.32729007,-735.8156,-0.18,-416.44,0.19759426,10.83018384,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000834
000627,天茂集团,0.037,0.033,964602619.63,-,8.455,50267577.77,517.38158332,33.7055,2.24,3.37,-0.03034914,-,10转8.5送1.5派0.17,0.26984126984127,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000961
000671,阳光城,1.08,1.07,2232439555.1,165.88398375,124.6099,181369609.36,200.93554715,437.3915,5.15,23.3,4.68570744,20.07206527,10转10派0.63,0.43963712491277,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000992
600854,春兰股份,0.0566,-0.3782,832759631.09,-11.46004802,-39.2941,29384262.91,14.1045477,-142.3666,4.16,0.6354,0.26513812,17.66234248,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000803
000610,西安旅游,-0.0155,-0.0006,399103841.33,7.41458354,-6.0287,-3043218.31,-126.4823175,-194.5126,1.9664,-0.73,0.76795676,24.78538267,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000946
000603,盛达矿业,-0.03,-0.03,9987141.89,-36.81398443,77.2893,-3650948.52,-7.21236752,-49.1883,0.52,-4.9,0.08272966,52.96117206,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000940
600838,上海九百,0.03,-0.0302,177457320.89,-31.45201553,59.5565,12726958.07,312.38182368,200.357,1.4118,2.29,-0.12162459,33.10750714,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000787
000692,惠天热电,0.15,0.186,1335668444.23,28.18513878,348.3131,40050929.08,276.48371423,-40.1129,3.8702,4.0,1.64936591,20.9246186,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001011
600779,水井坊,0.66,0.64,1673497654.42,41.95245183,104.9598,320555656.79,2.19289426,246.4864,3.06,22.58,1.25651792,64.42752719,10派5.4,2.58126195028681,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000728
600771,广誉远,-0.61,-0.66,257641102.56,-16.27579905,0.1945,-147641708.44,-151.45189189,-1.178,-4.64,-,0.14425853,29.55926291,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000720
000413,东旭光电,-0.08,-0.09,62037023.1,-69.77121418,-31.1442,-32443563.82,-883.78121546,-191.369,0.57,-13.75,-0.03285377,-0.8243204,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000686
002673,西部证券,0.79,0.79,1743799436.58,70.28032719,-,791580879.15,97.93387135,-,0.0,32.84,6.75261189,-,,-,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80000139
600569,安阳钢铁,0.05,0.06,22912973134.99,-38.26314576,-0.9486,127405926.37,2.99877201,206.7175,4.37,1.23,0.18721588,7.11859345,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000384
000541,佛山照明,0.22,0.21,1707293238.96,-0.66442706,-29.0314,212179203.83,-5.34500333,23.0,2.72,8.06,0.4992645,26.6696237,10派2.2,1.66540499621499,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000883
000975,银泰资源,0.0241,-0.0271,234291604.7,97.96142711,0.3537,15025751.61,146.23262971,731.9429,1.4957,1.63,0.32705267,15.24994531,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001225
600718,东软集团,0.52,0.55,4166055393.0,12.25188495,62.8032,640590492.0,30.51988054,73.3662,4.23,17.21,0.81813175,34.90309635,10转3派2,1.63398692810458,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000525
600986,科达股份,0.17,0.06,716576986.16,50.2752856,27.6703,58001535.07,497.86662558,27989.0747,1.87,9.6,1.14525038,21.43301629,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10001358
600576,祥源文化,0.14,-0.05,319094982.05,-24.70035333,57.5401,31003679.36,64.20798075,1066.8947,2.53,6.0,0.11272731,50.99527662,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10001259
600387,海越股份,0.58,0.13,911867709.23,-14.69937839,8.4623,222174112.59,717.2167251,105.5127,3.31,26.2,-0.46101453,8.00361839,10送3派2,2.61096605744125,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10001327
000712,锦龙股份,0.66,0.54,162012145.19,-,375.1716,200027369.34,837.04949778,15.7504,2.3,32.84,0.29809287,-,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001029
002307,北新路桥,0.4,0.3767,2321046827.7,40.95873862,6.8105,58588023.96,42.38772653,13.2236,3.68,18.11,0.6352042,10.10293086,10派0.4,0.15180265654649,2011-04-28T00:00:00,2009-12-31T00:00:00,4,80004638
000752,西藏发展,0.1077,0.0873,363746457.88,28.91094487,-20.7671,28409633.75,33.68532471,-25.6575,2.078,5.18,0.7928677,36.03433083,10派0.1,0.0980392156862745,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001057
000735,罗牛山,0.07,-0.017,818714166.19,2.07190861,75.2481,61256311.44,-24.80857098,1597.0229,1.78,4.0,0.16337649,13.35117096,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001049
600640,号百控股,0.0089,-0.04,505599135.18,97.84681476,7.5561,3583649.18,104.56082421,318.3147,2.58,0.34,-0.01482607,8.65706777,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000447
600446,金证股份,0.3,0.28,1224021537.89,11.41320432,69.1877,40704673.66,-27.77155937,786.0887,3.08,9.77,0.99942454,18.54987041,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10001321
600701,工大高新,0.0912,0.0033,729342006.71,-9.49785281,213.8453,45512344.84,531.087044,22065.2737,1.66,4.6703,0.37595168,28.21824955,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000508
600797,浙大网新,0.04,-0.04,4854315954.85,-7.51398097,28.3799,34428129.21,-51.84602546,-3450.8272,1.95,2.33,0.16572453,10.42805568,10派0.1,0.153139356814701,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000746
000049,德赛电池,-0.1264,-0.2521,916291756.37,12.55113711,5.9167,-17292538.29,-2391.10949906,117.4993,0.8382,-26.61,0.10091625,12.02749557,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10000637
600759,洲际油气,0.1691,-0.0199,243484868.8,171.47886504,95.6421,158734476.48,22.33763875,4431.7856,1.83,9.68,-0.19450537,37.8310823,10转3,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000708
600687,刚泰控股,0.035,-0.0786,193877291.98,-60.70062814,89.0523,4435258.53,56.09967369,-126.5918,1.666,2.11,0.20545105,16.29909484,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000494
600684,珠江实业,0.33,0.31,530667758.71,107.2535932,1.5346,62328526.56,154.81401698,67.5415,4.21,7.92,0.84284741,36.55494086,10派2,2.33100233100233,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000491
600108,亚盛集团,0.0724,0.0473,1402480242.54,-11.56975847,141.0288,125726328.57,-17.19558445,810.4091,1.51,5.16,0.07831543,18.89865464,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000081
600288,大恒科技,0.1917,0.0728,3278185783.81,3.89414703,42.9626,83752173.62,-14.2065841,2575.4364,2.5716,7.75,0.51819763,12.55559486,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000234
600275,*ST昌鱼,-0.1561,-0.16,110988167.62,233.85221751,980.5646,-79405099.43,-8384.19095407,-3653.2556,0.45,-29.45,0.14133047,-7.77543252,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000222
000917,电广传媒,0.07,0.06,4174983563.93,24.58405836,3.2539,29424810.77,37.94435791,-41.7137,4.81,1.74,2.55654439,24.08187768,10派0.2,0.105263157894737,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001180
600201,生物股份,0.24,0.2,685494694.49,-15.89173645,113.4937,66473720.08,-7.94031567,98.6659,2.67,9.13,-0.08723541,41.81215796,10派1,0.933706816059757,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000161
600193,创兴资源,0.05,0.05,89648451.51,-70.87782344,103.4466,10559605.13,-80.06580185,133.7461,1.51,2.36,0.5423303,55.57625071,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000154
600613,神奇制药,-0.16,-0.18,76975441.65,10.56149615,36.1165,-23719823.11,-641.00075403,-994.2852,1.12,-13.37,0.05199708,66.45845935,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000420
000783,长江证券,0.68,0.66,3194397894.52,54.07743084,72.2207,1372001538.58,95.54567381,57.6137,4.2,24.77,4.29125228,-,10派4,3.2441200324412,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001081
000782,美达股份,0.02,0.05,2554357385.3,-16.67333352,9.7127,8248187.8,105.38487478,-256.3096,2.02,1.02,0.8123437,9.96431797,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001080
600416,湘电股份,0.5,0.54,5117055786.0,53.13486265,14.774,132196061.0,124.79050457,-24.524,5.57,10.58,0.77196665,18.66526434,10派1.5,0.573613766730402,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000322
000760,斯太尔,-0.03,-0.04,602509051.17,20.07743326,2.05,-6331889.9,93.53478095,-1248.6255,0.74,-3.53,0.06696898,10.47646725,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001064
600259,广晟有色,0.11,0.03,680265090.34,20.83286587,174.346,28249274.06,119.49821941,334.955,1.0415,11.65,0.09179864,16.70167274,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000211
600094,大名城,0.0025,-0.0028,-,-,-,1202869.38,-99.85737933,-,0.025,200.0,-0.13221739,-,不分配不转增,-,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000067
600501,航天晨光,0.15,0.12,2182024290.99,15.10775215,47.6155,47127586.38,26.85198677,42.2536,3.19,4.52,0.09128293,20.84625913,10派1,1.01112234580384,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000339
600371,万向德农,0.24,0.24,665333771.06,1.78672449,1.8806,40222391.88,32.82114566,837.4412,2.17,12.14,1.00849322,33.63901738,10送1派2,1.9782393669634,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000297
600366,宁波韵升,1.6364,0.1827,997163303.31,-47.16825514,-0.8148,647631188.07,508.52269153,149.2929,4.1106,41.35,0.28928099,29.0836,10派2,1.20409391932571,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000293
600219,南山铝业,0.52,0.5,7279112433.69,0.65717419,0.0182,731191333.04,13.66867218,31.9816,7.02,7.55,0.62535588,18.20628852,10派1,1.31061598951507,2011-04-28T00:00:00,2009-12-31T00:00:00,1,10000177
000959,首钢股份,0.1364,0.0833,22788178128.72,-7.03581435,2.0668,404624199.12,-10.43885018,-114.3914,2.6,4.76,0.45707572,4.01628942,10派1,2.6246719160105,2011-04-28T00:00:00,2009-12-31T00:00:00,2,10001211
002087,新野纺织,0.0714,0.07,1804076530.86,9.34546441,2.8881,30690832.6,-20.57313593,69.2121,3.87,2.86,0.18456342,8.86625906,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80078055
002021,中捷资源,-0.19,-0.18,469952794.98,-23.11725002,-8.9135,-86189674.67,-1367.12885897,-281.0329,1.92,-9.52,0.44602513,13.14429911,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,10001407
002434,万里扬,1.08,1.03,727100789.33,28.83111396,20.62,137542143.85,52.99532697,-15.9691,3.29,36.77,1.58184715,29.39798003,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80142881
300112,万讯自控,0.49,0.48,136304093.34,3.60939053,-0.2668,26401662.12,32.13442306,-32.8334,1.95,27.88,0.69323994,49.74888153,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,3,80149504
000615,京汉股份,0.91,0.09,621439226.06,2.87058699,5.1241,193046417.13,217.19823949,-5.1392,3.7,28.35,0.23258759,14.64749194,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000950
002433,太安堂,0.72,0.69,288334572.56,18.27828756,11.5385,53890701.66,40.76032514,23.4163,2.95,27.74,0.62886851,38.84713584,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80141193
300006,莱美药业,0.55,0.51,333544459.45,25.76133271,2.8469,40467788.22,23.05225789,17.4372,5.74,16.6,0.36453088,36.28785541,10派1,0.403225806451613,2011-04-27T00:00:00,2009-12-31T00:00:00,3,80133702
002142,宁波银行,0.58,0.54,4175506000.0,22.67207631,29.6208,1457446000.0,9.43947641,-10.8445,3.9,15.79,6.6167676,-,10派2,1.64068908941756,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80045209
002311,海大集团,0.69,0.88,5250445099.83,15.89562509,-37.5988,155154760.11,18.76278953,-99.4122,9.11,26.14,0.17055042,8.3073027,10转3派2,0.758150113722517,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80133880
002576,通达动力,0.42,0.36,453927046.19,-21.33921957,-,38190040.08,-4.83388659,-,2.20333722,21.31,0.27863341,18.61187601,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80172054
600608,*ST沪科,-0.63,-0.43,302575048.3,-46.80800184,0.8476,-207734602.49,-130.3333838,-1814.4852,-0.53,0.0,-0.01390622,29.0224645,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000415
600599,熊猫金控,0.082,0.082,173528774.34,0.44784194,493.422,10281739.32,-21.69925509,23.3114,1.8,4.6,-0.43761796,34.55102493,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000406
002361,神剑股份,0.64,0.62,407302643.19,2.16305546,3.6159,38265682.68,27.08909562,0.8113,2.55,28.58,0.72110387,16.96902064,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80138989
300059,东方财富,0.7,0.66,165125768.05,39.64848063,12.1797,71866363.0,29.3140682,9.3288,2.58,32.14,0.71988998,86.93093528,10派2,0.381825124093165,2011-04-27T00:00:00,2009-12-31T00:00:00,3,80140708
002377,国创高新,0.44,0.42,613879378.16,0.9696898,-10.0915,35098107.6,19.24503982,-2.387,2.1,23.36,0.58060363,14.1711143,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80134028
002344,海宁皮城,0.46,0.38,559659202.31,-13.34618246,75.342,97359940.72,15.0433871,660.3811,2.59,19.8,1.74717702,40.95749325,10派3,0.886786875554242,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80122583
002235,安妮股份,0.22,0.25,541008929.57,-,-31.7087,42267349.3,29.02542943,-88.2713,3.11,9.79,-0.38745241,21.74552165,10转3,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80114067
002358,森源电气,0.94,0.89,406428040.45,22.26626497,14.8251,60321111.98,20.19476424,41.0553,3.85,27.93,0.88872451,31.50636292,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80073384
002065,东华软件,0.5658,0.56,1548936840.66,33.65327446,46.9396,241020384.55,35.63590067,52.2615,3.04,20.3,0.16026106,26.45738105,10派1,0.437636761487965,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80079948
002320,海峡股份,0.89,1.13,481162673.99,6.71413867,6.7547,137043608.06,6.60980722,-10.7864,10.74,37.78,1.11888248,47.06475825,10转3派6,1.63934426229508,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80052175
002224,三力士,0.53,0.44,579783481.97,4.8589861,14.8824,47108428.62,138.46201533,13.0638,4.34,13.72,0.93927585,22.61902483,10转5派1,0.758725341426404,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80107841
002165,红宝丽,0.39,0.63,923533173.01,3.77885767,-14.3376,99338363.63,48.16123376,-50.5522,3.26,20.91,0.45795517,22.87204307,10转6派1,0.451263537906137,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80098336
002113,天润数娱,-0.607,-0.62,358236167.45,40.82583246,9.1732,-71842013.23,-1659.95387651,-106.9032,3.081,-17.91,0.35955991,-6.71372802,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80090023
002472,双环传动,0.79,0.73,529533864.72,-1.38817139,23.181,70120974.15,34.12945248,43.8593,3.64,24.31,0.59843633,35.87965729,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80150762
002417,三元达,0.55,0.49,336249415.62,49.74533411,149.1731,49576262.1,58.20549229,165.3931,2.49,24.92,0.81642938,40.54031065,,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80141194
002239,奥特佳,0.14,0.13,403310956.45,-51.81795119,4.1769,28947279.72,-42.4843396,-73.6287,2.63,5.55,0.3389694,17.12499814,10派0.5,0.447227191413238,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80114924
002154,报喜鸟,0.74,0.71,1091850484.32,16.40919332,22.7955,184983974.74,50.50975096,30.6158,5.51,25.35,0.60700866,51.13218161,10派1.5,0.687127805771874,2011-04-27T00:00:00,2009-12-31T00:00:00,4,80086107
000676,智度股份,-0.3162,-0.3133,778065852.11,0.78716553,52.6234,-99473296.21,-253.79310347,-126.2098,1.11,-24.96,-0.02249376,14.94635898,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000996
000668,荣丰控股,0.76,0.8,355894195.13,-87.51710032,132.6381,111601317.27,-39.53554829,172.6229,4.27,19.25,0.96264819,60.64340916,10派0.7,0.580912863070539,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000989
600851,海欣股份,0.0061,-0.0114,1183799685.96,-17.03393981,-43.4823,7367335.78,102.13668177,-69.8023,3.3489,0.22,0.16849843,15.61562628,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000800
000613,*ST东海A,-0.0082,-0.008,31408152.42,-9.47283618,74.4367,-2996641.57,-793.89934181,121.2234,0.24,-3.4,-0.00209747,84.23668742,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,8,10000949
000158,常山北明,0.1,-0.035,3095906288.33,3.05464853,86.6729,75021012.56,-36.68636891,-373.335,3.23,3.29,0.03443484,5.03501959,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000668
600346,恒力股份,-0.016,0.013,427423182.65,-11.99405758,0.5043,-3343956.72,38.00010898,60.8351,1.61,1.291,-0.49945823,23.81873878,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000279
600338,西藏珠峰,0.319,-0.0909,494773637.52,-0.34116569,24.2861,50507547.33,15.72924654,1337.8451,-0.1,0.0,0.19928177,10.97479883,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000276
000088,盐田港,0.3696,0.3713,401422348.54,-6.60398215,8.8143,460207974.45,-19.6847263,1.7714,3.325,11.71,0.16609049,66.01094227,10派2.2,3.25925925925926,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000656
000545,金浦钛业,-0.1,-0.18,94074172.88,-31.02971381,3.0765,-15648448.47,-570.92605258,216.2875,0.05,-95.28,-0.21833675,47.121531,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000887
600313,农发种业,-0.0782,-0.1034,519606497.71,2.66870831,37.9745,-23784164.09,-18.37993755,-1179.6715,1.3973,-6.26,0.23502356,3.21640776,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000256
002009,天奇股份,0.01,-0.05,611523606.85,-29.17190505,92.0102,2087326.6,-96.01313506,37.576,1.9,0.5,0.07375944,20.09084933,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,4,10001390
000709,河钢股份,0.14,0.15,87185946766.63,-23.02274365,547.074,944201887.26,-59.78789277,175.3665,4.16,3.38,0.60661405,6.16958091,10派1,2.41545893719807,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001026
600699,均胜电子,-1.9,-1.29,257632895.12,-7.49950769,14.5033,-353608853.17,-179.90183845,14.2369,-0.93,0.0,0.23517121,-0.50857909,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000506
600091,ST明科,-2.82,-1.73,36592252.12,-84.69443471,-52.3215,-947667181.3,-326.64520283,-10247.7369,2.04,-83.78,-0.68017859,-150.55071904,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000064
000757,浩物股份,0.03,-0.21,453050348.57,42.56595648,-8.7345,9574882.68,107.63388479,5822.732,-2.87,0.0,0.05992279,22.89621823,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001061
000420,吉林化纤,0.05,-0.1434,1845097345.72,3.02226142,2.545,17678059.63,105.24598537,82.9834,2.3641,1.8684,0.18602043,12.28011373,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000692
000886,海南高速,0.054,0.033,211617162.76,-9.33635674,212.3123,53279420.2,99.81082824,101.0635,2.331,2.339,-0.0993745,54.33020662,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001154
600821,津劝业,0.01,-0.23,526400566.86,-16.62382275,26.331,3424777.42,103.13152975,204.277,1.33,0.57,0.012858,15.81039361,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000770
600137,浪莎股份,0.35,0.32,216924209.55,26.07471011,26.4202,29961227.43,15.25267429,-24.4296,3.73,11.76,0.47404787,25.00144434,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000107
600609,金杯汽车,-0.365,-0.368,4105537132.38,28.0279124,-27.2528,-398732541.21,-59.74064283,-1185.6317,0.033,-169.62,-0.25290021,12.19406767,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,1,10000416
000818,方大化工,-1.6432,-3.1282,1050393701.27,-42.34105574,269.2462,-1117408040.6,-365.90744675,-351.3535,-0.3938,-273.03,-1.11002325,-19.39098285,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001111
000949,新乡化纤,0.1692,0.1921,2425635979.99,18.82686237,19.3093,99615011.41,134.73279596,2.1079,2.4166,7.26,0.22438665,14.4532138,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001202
000935,四川双马,0.66,0.27,724116919.18,21.61939514,12.4521,210191078.28,292.30167668,-90.6876,1.33,69.4,1.27411989,24.30368031,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001196
000038,深大通,0.22,0.14,110043571.9,-,-,21564136.77,-88.56593287,1494.1488,1.3,18.91,0.21129189,36.27611953,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000627
000036,华联控股,0.2505,0.2512,1919660079.74,1394.77311262,-45.5427,281499749.65,169.92943468,-83.7062,1.3,21.48,0.85200053,61.88533756,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000625
000035,中国天楹,-0.12,-0.2,5647707.5,-32.07474237,-6.0253,-17952367.3,-80.26217042,-562.6873,-8.33,0.0,-0.00034882,58.70932144,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000624
000017,深中华A,-0.2206,-0.2399,260908108.82,-4.84850253,-27.2676,-105757549.5,-134.61535032,-78.9831,-3.8817,0.0,0.00817755,4.67922025,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10000606
000927,一汽夏利,0.1069,0.098,8567281064.28,17.68999758,16.627,170466059.69,75.66283177,499.5964,2.16,5.25,-0.2632981,6.98582209,10派0.7,0.819672131147541,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001189
000925,众合科技,0.34,0.0,1206420040.28,10.14822326,84.4341,93507071.96,115.95388075,-85.9015,1.98,17.26,-0.53015784,17.04640974,不分配不转增,-,2011-04-27T00:00:00,2009-12-31T00:00:00,2,10001187
002348,高乐股份,0.6578,0.6397,306440831.79,4.32949071,-11.7331,72366253.54,51.85816064,-3.5703,2.2075,34.2,0.5271848,35.5322286,10派1,0.579374275782155,2011-04-26T00:00:00,2009-12-31T00:00:00,4,80136802
002072,凯瑞德,-0.666,-0.685,656757411.38,-9.34402303,1.0934,-117281299.64,-120.44574054,-38.9673,1.74,-32.13,0.20139776,0.35514185,不分配不转增,-,2011-04-26T00:00:00,2009-12-31T00:00:00,4,80028642
600814,杭州解百,0.21,0.2,1708078645.72,-0.31684423,82.7794,65497386.2,-17.40920546,284.8156,1.87,11.53,0.5338721,19.36325792,不分配不转增,-,2011-04-26T00:00:00,2009-12-31T00:00:00,1,10000763
600336,澳柯玛,0.15,0.14,2638489473.39,30.82418034,-17.5106,51885437.99,297.99949927,21.9369,1.4525,11.05,1.57784552,24.30034011,不分配不转增,-,2011-04-26T00:00:00,2009-12-31T00:00:00,1,10000274
