code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002232,启明信息,软件服务,吉林,2040.67,40060.16,40854.83,158627.86,103063.31,36810.64,26188.17,0.64,0.002,2.46,5.59,20080509
000875,吉电股份,火力发电,吉林,16.98,111004.99,146061.2,2365316.5,244860.63,1602580.63,261771.05,1.79,0.087,2.73,2.17,20020926
000793,华闻传媒,出版业,海南,30.81,182749.75,201736.59,1293753.88,509674.94,125183.3,353755.72,1.75,0.16,4.47,2.2,19970729
002331,皖通科技,软件服务,安徽,83.61,27750.03,35032.71,177441.94,138037.69,12318.5,54376.73,1.55,0.083,3.55,3.89,20100106
600421,仰帆控股,机械基件,湖北,0.0,19560.0,19560.0,7565.32,2223.95,3934.6,19584.88,1.0,-0.002,0.03,595.02,20040607
000792,盐湖股份,农药化肥,青海,63.9,156637.8,185739.38,8082877.0,1576258.13,2712836.0,1048783.63,5.65,0.077,12.43,1.59,19970904
002142,宁波银行,银行,浙江,7.6,345026.03,389979.41,81420984.0,0.0,337551.5,994823.63,2.55,0.521,10.87,1.46,20070719
600655,豫园商城,百货,上海,131.23,143732.2,143732.2,1821596.0,601404.75,324554.66,83228.06,0.58,0.023,5.47,2.17,19920902
600543,莫高股份,红黄药酒,甘肃,68.47,32112.0,32112.0,127815.13,65073.17,28808.05,46593.48,1.45,0.051,3.43,4.03,20040324
600584,长电科技,半导体,江苏,164.01,98457.0,103591.47,2599877.0,661752.56,1381718.75,233051.91,2.25,0.027000000000000003,4.11,4.33,20030603
002235,安妮股份,造纸,福建,1822.15,22724.83,29250.0,61750.61,20920.96,20935.92,16990.99,0.58,0.003,1.25,15.9,20080516
000333,美的集团,家用电器,广东,11.4,336157.13,640108.69,14792259.0,11022384.0,1857865.25,1462907.5,2.29,0.61,8.41,3.31,19931112
002068,黑猫股份,化工原料,江西,0.0,60696.05,60706.35,611866.69,280901.38,286085.69,84545.38,1.39,-0.107,3.1,2.56,20060915
603169,兰石重装,专用机械,甘肃,327.77,38670.39,102541.54,675627.19,405541.25,211418.8,119620.72,1.17,0.018000000000000002,2.91,4.11,20141009
600962,国投中鲁,软饮料,北京,193.69,25402.0,26221.0,167029.0,96189.78,57752.1,52681.81,2.01,0.021,3.13,5.14,20040622
601866,中海集运,水运,上海,0.0,793212.5,1168312.5,10282438.0,2191537.75,5682232.0,429422.06,0.37,-0.07400000000000001,1.54,2.61,20071212
601579,会稽山,红黄药酒,浙江,24.17,24800.0,40000.0,244789.77,118131.65,79081.32,52831.93,1.32,0.146,3.9,3.62,20140825
600979,广安爱众,水力发电,四川,69.07,71789.21,94789.21,668631.44,95170.13,480333.19,55980.43,0.59,0.022000000000000002,2.2,2.76,20040906
300159,新研股份,农用机械,新疆,4037.74,52750.87,149036.02,717778.13,205998.45,139404.06,345429.47,2.32,0.001,3.75,4.33,20110107
600580,卧龙电气,电气设备,浙江,46.02,68772.88,128889.96,1504344.13,863836.19,311595.5,230462.91,1.79,0.055,4.27,2.38,20020606
603993,洛阳钼业,小金属,河南,121.78,1295373.13,1688719.88,3297968.25,1773793.25,441807.09,1072030.63,0.63,0.008,1.04,3.91,20121009
600717,天津港,港口,天津,15.03,167476.91,167476.91,3336514.25,942104.13,1386611.75,348172.13,2.08,0.16899999999999998,8.8,1.16,19960614
600604,市北高新,园区开发,上海,188.24,33352.42,76029.71,945829.19,587875.81,14885.95,154243.45,2.03,0.03,3.83,5.86,19920327
002512,达华智能,元器件,广东,853.78,41914.76,109538.6,523115.09,268157.56,50787.71,110391.57,1.01,0.005,2.41,7.62,20101203
002233,塔牌集团,水泥,广东,70.3,75814.29,89465.59,584737.94,182754.47,214123.27,107446.05,1.2,0.028999999999999998,4.92,1.66,20080516
600202,哈空调,电气设备,黑龙江,0.0,38334.07,38334.07,242660.77,172265.75,52614.6,7630.66,0.2,-0.068,2.18,4.7,19990603
600240,华业资本,全国地产,北京,23.24,142425.34,142425.34,1622502.5,658463.25,21449.92,28096.43,0.2,0.133,3.35,3.68,20000628
600160,巨化股份,化工原料,浙江,0.0,181091.59,181091.59,925374.81,309737.22,453886.44,246911.38,1.36,-0.019,3.99,2.58,19980626
000028,国药一致,医药商业,深圳,32.01,23326.17,36263.19,1417232.88,1218011.0,109801.97,186389.45,5.14,0.5489999999999999,15.59,4.51,19930809
603958,哈森股份,服饰,江苏,63.52,5435.54,21736.0,122330.25,99679.28,0.0,0.0,0.0,0.155,4.14,9.5,20160629
300415,伊之密,专用机械,广东,80.12,15900.0,24000.0,148719.23,86618.9,35156.53,22821.45,0.95,0.052000000000000005,3.25,5.1,20150123
002208,合肥城建,区域地产,安徽,21.02,31936.52,32010.0,648851.06,640976.56,6662.8,29001.14,0.91,0.222,5.06,3.68,20080128
600270,外运发展,仓储物流,北京,28.92,90548.17,90548.17,830292.69,378949.84,78600.85,53847.19,0.59,0.161,7.98,2.34,20001228
000800,一汽轿车,汽车整车,吉林,0.0,141175.41,162750.0,1721105.0,805260.38,543983.13,248890.22,1.53,-0.26,5.09,2.04,19970618
600190,锦州港,港口,辽宁,155.35,133898.05,200229.16,1164984.75,95299.32,859559.19,266351.25,1.33,0.006999999999999999,2.95,1.41,19990609
000959,首钢股份,普钢,北京,0.0,120615.02,528938.94,6512641.5,471814.5,3451456.75,1310085.0,2.48,-0.091,4.16,1.0,19991216
600815,厦工股份,工程机械,福建,0.0,95897.0,95897.0,1010867.13,759476.69,127209.38,202143.91,2.11,-0.077,3.13,2.0,19940128
601798,蓝科高新,化工机械,甘肃,123.85,35452.82,35452.82,283660.75,153143.72,89765.63,99695.71,2.81,0.051,5.6,2.24,20110622
600981,汇鸿集团,商贸代理,江苏,57.93,24185.46,224243.31,3061015.5,2113380.0,101965.36,84286.9,0.38,0.036000000000000004,3.21,2.62,20040630
300325,德威新材,塑料,江苏,138.08,31775.24,40682.89,291146.47,225450.34,21611.74,63061.21,1.55,0.03,3.57,4.71,20120601
002532,新界泵业,农用机械,浙江,42.84,22966.75,32116.92,173036.31,68210.36,49550.12,39163.76,1.22,0.086,3.85,3.82,20101231
600673,东阳光科,铝,广东,297.68,245741.63,246887.39,1073707.25,371199.94,340502.56,14746.48,0.06,0.005,1.46,4.31,19930917
601208,东材科技,化工原料,四川,92.95,61576.0,61576.0,325591.91,117350.02,167938.25,117011.17,1.9,0.023,3.62,2.32,20110520
600101,明星电力,水力发电,四川,33.37,32417.9,32417.9,277576.97,35896.8,190915.13,46199.6,1.43,0.095,5.95,2.12,19970627
600771,广誉远,中成药,青海,253.01,24380.83,27780.83,108342.15,87069.28,5178.58,102353.93,3.68,0.028999999999999998,2.6,11.33,19961105
002060,粤 水 电,建筑施工,广东,65.32,60103.28,60113.1,1447892.0,651326.63,553636.38,120188.25,2.0,0.032,4.37,1.93,20060810
000157,中联重科,工程机械,湖南,0.0,626449.38,766413.25,9292761.0,7380571.0,764204.44,1306549.5,1.7,-0.086,5.13,0.82,20001012
002390,信邦制药,中成药,贵州,103.21,73385.89,170489.56,1028553.0,561326.44,143910.88,389573.56,2.29,0.026000000000000002,3.64,2.9,20100416
600747,大连控股,多元金融,辽宁,0.0,106432.84,146432.84,257723.91,229452.5,8265.28,99619.9,0.68,-0.009000000000000001,1.39,3.05,19960916
002317,众生药业,中成药,广东,21.07,49245.82,73798.6,312756.84,115436.07,49723.3,51696.82,0.7,0.31,3.01,4.23,20091211
300421,力星股份,机械基件,江苏,70.01,4200.0,11200.0,68950.53,35620.28,26410.76,32171.43,2.87,0.114,5.29,6.02,20150217
300330,华虹计通,软件服务,上海,0.0,16745.25,16922.77,55809.07,44073.95,11146.57,19623.9,1.16,-0.006999999999999999,2.45,6.93,20120619
002204,大连重工,专用机械,辽宁,286.48,193137.0,193137.0,1697360.75,1265420.38,327646.13,335091.25,1.73,0.004,3.39,1.25,20080116
000783,长江证券,证券,湖北,29.25,474239.22,552946.75,9270968.0,0.0,31548.16,296789.84,0.54,0.091,3.59,2.96,19970731
603111,康尼机电,运输设备,江苏,47.44,37880.0,73838.32,241574.47,198815.88,30827.98,47836.43,0.65,0.067,1.62,7.87,20140801
002676,顺威股份,塑料,广东,487.86,40000.0,40000.0,174878.19,105854.47,47467.03,38074.21,0.95,0.012,2.65,8.85,20120525
600425,青松建化,水泥,新疆,0.0,137879.02,137879.02,1125491.13,229946.97,598416.81,320171.16,2.32,-0.113,3.2,1.33,20030724
600496,精工钢构,钢加工,安徽,48.05,151044.52,151044.52,975040.81,764166.5,90695.28,32659.4,0.22,0.022000000000000002,2.36,1.81,20020605
000518,四环生物,生物制药,江苏,0.0,102953.57,102955.63,102580.07,61718.3,26011.35,2619.61,0.03,-0.001,0.59,10.91,19930908
300107,建新股份,化工原料,河北,189.5,34170.07,54371.1,95615.13,45962.62,46822.05,16423.98,0.3,0.008,1.67,3.86,20100820
600618,氯碱化工,化工原料,上海,461.59,74984.0,115640.0,491812.56,147474.06,205970.84,167427.09,1.45,0.008,1.97,7.64,19921113
000545,金浦钛业,化工原料,吉林,101.38,59607.8,98683.31,245081.0,111792.26,58275.88,-7880.86,-0.08,0.016,1.82,3.55,19931215
601718,际华集团,服饰,北京,41.44,385700.0,385700.0,2551980.0,1341148.88,316602.94,428968.0,1.11,0.052000000000000005,3.38,2.55,20100816
603969,银龙股份,其他建材,天津,56.5,13187.41,40000.0,160829.67,118820.65,18289.77,67153.43,1.68,0.115,3.74,3.47,20150227
000953,河池化工,农药化肥,广西,34.33,29404.43,29405.93,132135.72,72368.97,58415.43,4456.81,0.15,0.079,0.26,42.02,19991202
002073,软控股份,软件服务,山东,0.0,62595.76,81546.82,907609.88,608262.88,178930.41,95138.81,1.17,-0.043,5.09,2.14,20061018
000735,罗 牛 山,农业综合,海南,353.43,87948.24,115151.35,619964.94,309418.09,138797.5,155903.09,1.35,0.005,2.92,2.24,19970611
603309,维力医疗,医疗保健,广东,108.05,7700.0,20000.0,87610.11,57117.65,19188.7,30776.59,1.54,0.071,3.96,7.71,20150302
002096,南岭民爆,化工原料,湖南,0.0,37074.69,37128.69,370060.5,176232.61,92257.67,64814.6,1.75,-0.043,5.83,2.63,20061222
600757,长江传媒,出版业,湖北,19.15,121349.71,121365.02,1059517.63,836976.44,104340.85,180498.27,1.49,0.114,4.23,2.07,19961003
000002,万 科Ａ,全国地产,深圳,72.77,970834.75,1103915.25,65883752.0,58987960.0,478399.81,783907.44,0.71,0.075,9.12,2.41,19910129
603518,维格娜丝,服饰,江苏,50.83,5562.75,14798.0,153727.25,130937.85,10270.15,74053.2,5.0,0.152,9.45,3.27,20141203
000637,茂化实华,石油加工,广东,79.29,36648.55,51987.53,119526.17,71201.05,36128.75,697.15,0.01,0.021,1.67,3.96,19961114
000541,佛山照明,家用电器,广东,32.72,97486.15,127213.28,615011.63,232918.0,47140.19,29633.0,0.23,0.085,4.01,2.77,19931123
603028,赛福天,钢加工,江苏,148.48,5520.0,22080.0,98926.31,61630.36,23440.23,19095.5,0.86,0.05,2.96,9.0,20160331
601226,华电重工,专用机械,北京,160.78,36750.0,115500.0,828830.25,690326.19,99897.2,122008.38,1.06,0.013999999999999999,3.21,2.77,20141211
002236,大华股份,电器仪表,浙江,52.37,170870.7,289974.88,1104059.75,937663.19,60847.73,57280.23,0.2,0.07400000000000001,2.28,6.83,20080520
600730,中国高科,综合类,北京,0.0,58665.6,58665.6,284733.25,199212.77,4891.7,5055.5,0.09,-0.015,2.37,5.62,19960726
600825,新华传媒,出版业,上海,262.6,104488.78,104488.78,395937.78,214797.77,36024.6,55529.31,0.53,0.008,2.46,3.62,19940204
000488,晨鸣纸业,造纸,山东,10.71,110503.72,193640.55,8393717.0,4012846.5,2532439.75,614915.0,3.18,0.18,10.09,0.88,20001120
002562,兄弟科技,化工原料,浙江,54.25,21706.92,54054.39,213121.22,135173.27,46866.17,119690.22,2.21,0.062,3.16,4.23,20110310
002609,捷顺科技,软件服务,深圳,430.25,29714.63,60009.76,118176.2,76049.61,10052.28,2124.37,0.04,0.01,1.62,11.01,20110815
603268,松发股份,陶瓷,广东,115.55,4114.0,8800.0,66707.75,48800.9,10753.76,24328.34,2.76,0.102,6.18,7.6,20150319
000695,滨海能源,供气供热,天津,0.0,22172.13,22214.75,101261.36,26698.85,68224.3,7612.75,0.34,-0.017,1.44,10.87,19970218
002131,利欧股份,互联网,浙江,58.02,68723.28,153936.17,842971.63,345830.78,41659.43,330478.78,2.15,0.087,3.88,5.2,20070427
000899,赣能股份,火力发电,江西,14.62,55518.26,97567.77,770504.0,240929.67,378400.84,243375.55,2.49,0.153,5.04,1.78,19971126
600774,汉商集团,百货,湖北,293.4,17442.9,17457.53,165247.66,12888.96,113550.47,12893.73,0.74,0.031,3.25,5.53,19961108
601985,中国核电,新型电力,北京,26.01,424125.0,1556543.0,26144710.0,3122729.75,11035896.0,1289477.88,0.83,0.065,2.48,2.72,20150610
600153,建发股份,商贸代理,福建,25.18,283520.06,283520.06,11374059.0,9928078.0,104328.02,244897.16,0.86,0.11199999999999999,6.78,1.67,19980616
000027,深圳能源,火力发电,深圳,32.92,396449.16,396449.16,5789394.5,1522902.5,1944361.25,431999.91,1.09,0.051,5.4,1.26,19930903
002545,东方铁塔,钢加工,山东,60.8,34200.0,78075.0,403986.88,214365.92,56265.38,100795.06,1.29,0.07400000000000001,3.31,2.74,20110211
002644,佛慈制药,中成药,甘肃,95.48,51065.69,51065.69,169459.94,126506.72,15685.67,32801.31,0.64,0.059000000000000004,2.47,4.6,20111222
002382,蓝帆医疗,医疗保健,山东,31.48,48082.94,49440.0,150420.95,77618.4,50674.9,59525.51,1.2,0.09,2.49,4.57,20100402
300346,南大光电,元器件,江苏,2532.76,12282.25,16086.4,127782.96,89758.77,19632.17,66062.65,4.11,0.004,7.45,5.52,20120807
000001,平安银行,银行,深圳,6.45,1463118.0,1717041.13,268115504.0,0.0,465000.0,5932600.0,3.46,0.354,10.92,0.84,19910403
002665,首航节能,电气设备,北京,388.84,154063.52,197112.98,448193.31,257106.13,45771.12,130618.4,0.66,0.006,1.4,6.55,20120327
002459,天业通联,工程机械,河北,1403.16,19873.86,38868.92,132801.77,89270.09,34060.1,167438.81,4.31,0.003,3.13,5.13,20100810
002097,山河智能,工程机械,湖南,129.75,62939.98,75532.5,658011.31,484847.94,105865.4,96793.06,1.28,0.018000000000000002,3.17,2.9,20061222
000039,中集集团,轻工机械,深圳,25.09,126092.13,297836.38,11322772.0,4720378.0,2108264.5,311692.81,1.05,0.13,9.76,1.42,19940408
600864,哈投股份,火力发电,黑龙江,105.02,54637.82,157829.09,542210.19,95177.18,178191.52,2832.05,0.02,0.16,6.61,1.75,19940809
600674,川投能源,水力发电,四川,11.05,440214.06,440214.06,2516016.75,92847.71,367888.69,405193.03,0.92,0.209,4.34,2.13,19930924
600668,尖峰集团,水泥,浙江,54.97,34408.37,34408.37,362265.59,76438.71,133471.36,41733.65,1.21,0.07400000000000001,6.4,2.55,19930728
603085,天成自控,专用机械,浙江,171.58,2875.0,10000.0,54209.25,30121.22,7578.6,14228.12,1.42,0.057999999999999996,3.98,9.96,20150630
603669,灵康药业,化学制药,西藏,69.16,8645.0,26000.0,131165.31,91370.34,27340.21,64725.1,2.49,0.10099999999999999,4.41,6.36,20150528
000681,视觉中国,互联网,江苏,159.32,19667.55,70057.74,280948.78,104821.57,762.87,160035.42,2.28,0.037000000000000005,3.01,7.78,19970121
000423,东阿阿胶,中成药,山东,16.89,65386.71,65402.14,900407.88,678764.88,136436.66,69773.81,1.07,0.8320000000000001,11.56,4.87,19960729
600841,上柴股份,机械基件,上海,120.16,52189.25,86668.97,547754.06,364883.28,133202.69,112427.11,1.3,0.028999999999999998,4.03,3.49,19940311
000068,华控赛格,元器件,深圳,0.0,89667.14,100667.14,71611.4,34903.42,19342.2,119427.15,1.19,-0.013000000000000001,0.6,15.74,19970611
002603,以岭药业,中成药,河北,25.29,89446.89,112779.35,584734.25,235516.95,219112.95,169239.31,1.5,0.163,4.43,3.71,20110728
000883,湖北能源,火力发电,湖北,19.33,534606.88,650744.94,4018742.0,395812.59,2331691.5,1013025.88,1.56,0.061,3.4,1.39,19980519
000669,金鸿能源,供气供热,吉林,23.91,47852.6,48600.62,1025972.31,211138.91,419380.97,178997.97,3.68,0.17300000000000001,8.01,2.07,19961210
002749,国光股份,农药化肥,四川,46.47,1875.0,7500.0,92657.03,84605.28,1719.34,33063.55,4.41,0.433,11.52,6.99,20150320
600517,置信电气,电气设备,上海,41.68,111366.89,135616.78,882811.38,678613.44,72340.18,37716.26,0.28,0.057,2.4,3.94,20031010
000725,京东方Ａ,元器件,北京,192.27,2402839.25,3515306.75,16280723.0,7233953.5,6183270.0,3902796.5,1.11,0.003,2.21,1.07,20010112
000790,华神集团,中成药,四川,218.19,42780.78,43102.14,86968.5,49624.73,30356.95,3823.16,0.09,0.013999999999999999,1.37,8.68,19980327
000623,吉林敖东,中成药,吉林,16.09,80692.95,89443.84,1993440.38,306320.0,177002.95,406563.41,4.55,0.406,19.49,1.34,19961028
300096,易联众,软件服务,福建,0.0,37292.75,43000.0,89791.34,71266.43,10476.05,3761.25,0.09,-0.01,1.64,11.62,20100728
002786,银宝山新,专用机械,深圳,81.92,9534.0,38124.0,273795.28,202554.91,52434.83,42771.94,1.12,0.073,2.59,9.19,20151223
603077,和邦生物,化工原料,四川,73.84,318512.38,331223.84,1130562.5,226625.3,332999.09,105972.47,0.32,0.016,1.91,2.5,20120731
603022,新通联,广告包装,上海,150.24,6500.0,20000.0,64683.28,43938.42,4339.37,25474.82,1.27,0.036000000000000004,2.83,7.61,20150518
600833,第一医药,医药商业,上海,80.79,22308.63,22308.63,113822.76,61798.88,8649.8,6518.93,0.29,0.059000000000000004,3.19,6.01,19940224
002520,日发精机,机床制造,浙江,154.8,46889.32,55408.89,236757.91,182852.61,35663.26,115258.55,2.08,0.023,3.01,4.77,20101210
000920,南方汇通,环境保护,贵州,59.48,42200.0,42200.0,168427.72,46556.55,41421.3,1988.68,0.05,0.071,2.17,7.75,19990616
600156,华升股份,纺织,湖南,0.0,40211.07,40211.07,116954.65,75020.05,14745.75,14295.8,0.36,-0.03,1.71,5.65,19980527
600069,银鸽投资,造纸,河南,0.0,82537.4,124910.29,518082.09,179681.59,205868.25,183992.23,1.47,-0.035,1.9,3.83,19970430
002650,加加食品,食品,湖南,38.19,112803.25,115200.0,272227.44,75894.36,108027.52,20963.18,0.18,0.048,1.65,4.42,20120106
000005,世纪星源,房产服务,深圳,0.0,91374.29,105853.68,211078.05,69664.67,3644.5,63805.23,0.6,-0.006,1.08,6.77,19901210
300085,银之杰,软件服务,深圳,757.58,32636.43,68354.57,119050.5,69017.71,1016.15,20727.07,0.3,0.009000000000000001,1.33,20.22,20100526
300126,锐奇股份,轻工机械,上海,235.81,21047.3,30633.83,125355.7,82510.59,20254.17,47842.92,1.56,0.01,3.41,2.86,20101013
000096,广聚能源,石油贸易,深圳,198.99,51084.8,52800.0,220222.0,128995.45,7543.77,35111.67,0.66,0.015,3.8,3.21,20000724
600720,祁连山,水泥,甘肃,0.0,77616.27,77629.03,1070805.38,241280.27,690362.69,134024.63,1.73,-0.248,5.86,1.25,19960716
600605,汇通能源,商贸代理,上海,216.38,14734.45,14734.45,127032.82,52061.85,58007.36,17890.89,1.21,0.023,3.79,5.16,19920327
000731,四川美丰,农药化肥,四川,0.0,59148.42,59148.42,498525.31,182886.7,235462.72,64085.73,1.08,-0.008,4.58,1.6,19970617
600290,华仪电气,电气设备,浙江,124.31,52688.37,75990.35,740623.19,605409.69,66384.5,287092.31,3.78,0.02,5.52,1.78,20001106
603306,华懋科技,汽车配件,福建,24.91,7218.75,21390.0,134555.3,98041.82,28557.63,46423.94,2.17,0.321,5.37,5.95,20140926
002662,京威股份,汽车配件,北京,45.29,57643.0,75000.0,687823.25,264471.44,156733.55,209147.31,2.79,0.08199999999999999,5.9,2.51,20120309
002594,比亚迪,汽车整车,深圳,47.42,84038.82,272814.28,11220555.0,5106622.0,3255306.75,1031242.19,3.78,0.32,13.37,4.42,20110630
002286,保龄宝,食品,山东,85.36,26094.75,36925.6,191503.81,60774.3,97924.9,79955.11,2.17,0.036000000000000004,3.98,3.1,20090828
000686,东北证券,证券,吉林,18.05,209047.84,234045.3,6934539.0,0.0,72462.21,271575.84,1.16,0.2,5.93,2.08,19970227
000680,山推股份,工程机械,山东,98.31,95490.85,124078.75,954364.38,521048.66,232046.52,119006.42,0.96,0.013000000000000001,2.57,1.93,19970122
601018,宁波港,港口,浙江,24.21,1280000.0,1280000.0,4782905.0,787605.0,2006154.25,787362.5,0.62,0.051,2.56,1.94,20100928
002185,华天科技,半导体,甘肃,43.05,90576.9,106555.64,719957.13,381991.97,262434.53,252691.91,2.37,0.073,4.43,2.82,20071120
600716,凤凰股份,区域地产,江苏,1597.49,74060.06,93606.06,1089505.75,1006715.19,1440.33,147961.44,1.58,0.001,3.69,2.04,19960702
002482,广田集团,装修装饰,深圳,63.8,130959.0,155121.95,1358487.38,1201186.0,42413.71,331996.66,2.14,0.028999999999999998,3.76,2.0,20100929
600671,天目药业,中成药,浙江,0.0,12172.04,12177.88,30207.16,12181.32,9899.55,5093.78,0.42,-0.040999999999999995,0.43,70.13,19930823
000601,韶能股份,水力发电,广东,16.84,107980.84,108055.15,862862.63,129602.88,681306.69,158531.94,1.47,0.149,3.8,2.64,19960830
603128,华贸物流,仓储物流,上海,87.08,80834.89,99918.47,426960.56,237900.63,29020.75,87201.36,0.87,0.04,2.74,3.68,20120529
002729,好利来,元器件,福建,1067.62,1768.0,6668.0,48756.62,21987.57,23320.84,17834.05,2.67,0.021,5.84,15.16,20140912
000014,沙河股份,全国地产,深圳,0.0,20170.51,20170.51,218849.13,200005.77,2004.78,996.57,0.05,-0.024,3.52,5.75,19920602
000777,中核科技,机械基件,江苏,177.98,38336.03,38341.76,180278.8,109303.65,40050.93,24948.74,0.65,0.032,3.01,7.57,19970710
601999,出版传媒,出版业,辽宁,223.21,55091.46,55091.46,278972.09,223909.63,16781.27,55926.06,1.02,0.011000000000000001,3.4,2.99,20071221
600218,全柴动力,农用机械,安徽,33.23,36875.5,36875.5,333409.47,230728.45,81581.97,104427.4,2.83,0.076,4.98,2.04,19981203
002345,潮宏基,服饰,广东,30.39,82979.9,84511.11,410502.34,249118.91,24344.47,90478.38,1.07,0.16699999999999998,3.07,3.31,20100128
601939,建设银行,银行,北京,4.69,959365.75,25001098.0,1914379008.0,0.0,15810701.0,13525901.0,0.54,0.272,6.0,0.85,20070925
000572,海马汽车,汽车整车,海南,25.11,164209.52,164463.64,1676711.63,686568.75,303629.75,376545.72,2.29,0.051,4.52,1.13,19940808
600108,亚盛集团,农业综合,甘肃,184.86,194691.52,194691.52,756995.63,329359.69,141245.59,53895.9,0.28,0.006999999999999999,2.41,2.13,19970818
000426,兴业矿业,铅锌,内蒙,0.0,96326.54,119388.9,432047.19,82100.34,132588.25,84317.49,0.71,-0.003,2.26,4.54,19960828
600961,株冶集团,铅锌,湖南,231.2,52745.78,52745.78,582164.75,252118.47,283872.19,86723.93,1.64,0.022000000000000002,0.27,38.68,20040830
000546,金圆股份,水泥,吉林,0.0,27364.75,59523.55,452042.31,158518.92,241245.66,61399.03,1.03,-0.033,3.09,3.34,19931215
600335,国机汽车,汽车配件,天津,14.22,86213.99,94071.85,2023295.25,1604322.63,150409.95,124268.07,1.32,0.455,6.12,2.12,20010305
601010,文峰股份,超市连锁,江苏,45.12,184800.0,184800.0,669234.0,218309.17,300083.28,83723.09,0.45,0.028999999999999998,2.17,2.39,20110603
600195,中牧股份,饲料,北京,27.44,42980.0,42980.0,566294.63,313940.91,136846.77,91407.75,2.13,0.18899999999999997,7.26,2.86,19990107
002595,豪迈科技,专用机械,山东,28.87,46584.3,80000.0,358114.63,179581.05,103526.18,50634.4,0.63,0.18,3.94,5.28,20110628
002524,光正集团,供气供热,新疆,0.0,49973.19,50333.28,174927.5,38045.05,81389.68,30598.49,0.61,-0.02,1.54,5.07,20101217
601166,兴业银行,银行,福建,4.74,1905233.63,1905233.63,547078272.0,0.0,1129500.0,5086100.0,2.67,0.8240000000000001,15.95,0.98,20070205
002728,台城制药,中成药,广东,65.36,5671.0,20000.0,157533.8,61648.58,22679.98,23792.63,1.19,0.1,4.12,6.33,20140731
000812,陕西金叶,广告包装,陕西,173.67,44634.37,44737.57,207902.17,124423.15,50912.67,1688.15,0.04,0.03,1.95,5.36,19980623
002643,万润股份,化工原料,山东,44.7,30993.9,33987.12,386097.94,189086.22,99982.93,162986.06,4.8,0.264,7.88,5.98,20111220
600070,浙江富润,纺织,浙江,811.94,35661.3,35661.3,201901.66,74658.09,41952.93,3291.73,0.09,0.004,2.47,5.32,19970604
002277,友阿股份,百货,湖南,18.17,56612.26,70830.25,1165460.25,473591.44,214746.45,66670.18,0.94,0.18100000000000002,5.94,2.21,20090717
000791,甘肃电投,水力发电,甘肃,0.0,72211.4,97112.61,1929565.25,181898.02,1603476.38,340267.75,3.5,-0.18,5.09,2.07,19971014
600217,秦岭水泥,环境保护,陕西,11631.41,69198.27,134158.75,260437.0,198664.73,41627.01,-38920.2,-0.29,0.0,0.65,12.09,19991216
600639,浦东金桥,园区开发,上海,59.7,65664.88,112241.28,1739459.75,342253.41,69331.99,170896.13,1.52,0.08800000000000001,7.92,2.66,19930326
000506,中润资源,区域地产,山东,111.24,92831.09,92901.77,320893.78,232270.72,39529.31,5118.1,0.06,0.018000000000000002,1.6,4.95,19930312
600696,匹凸匹,区域地产,上海,0.0,34056.55,34056.55,126639.82,125272.61,839.65,4094.84,0.12,-0.054000000000000006,1.43,9.3,19931206
600515,海航基础,百货,海南,1994.37,42277.41,267207.13,408590.59,139584.81,135146.7,55741.23,0.21,0.003,0.33,39.87,20020806
002210,飞马国际,仓储物流,深圳,71.88,75673.97,97228.25,2069223.38,2024702.25,10284.42,134596.61,1.38,0.055,2.51,6.34,20080130
600416,湘电股份,电气设备,湖南,475.31,70292.89,74340.52,1923925.25,1555039.25,152534.59,257985.09,3.47,0.006999999999999999,5.18,2.56,20020718
002713,东易日盛,装修装饰,北京,0.0,6242.02,24968.09,215530.72,134906.95,24909.75,39288.98,1.57,-0.249,3.57,7.45,20140219
000619,海螺型材,其他建材,安徽,91.12,36000.0,36000.0,391776.28,210002.02,154947.45,44097.85,1.22,0.028999999999999998,6.78,1.57,19961023
601231,环旭电子,元器件,上海,68.78,217592.34,217592.34,1259778.13,979997.88,203700.11,195870.36,0.9,0.039,3.19,3.35,20120220
002496,辉丰股份,农药化肥,江苏,40.76,87117.93,150747.53,610328.31,266901.56,220485.27,190992.56,1.27,0.033,2.12,2.51,20101109
600897,厦门空港,机场,福建,15.62,29781.0,29781.0,406421.69,116982.88,246373.5,18098.78,0.61,0.342,10.47,2.04,19960531
002621,三垒股份,专用机械,辽宁,184.56,5625.0,22500.0,116505.77,101599.75,7333.97,50795.21,2.26,0.028999999999999998,5.05,4.24,20110929
000931,中 关 村,区域地产,北京,0.0,66798.6,67484.7,304960.78,191918.27,49308.18,95167.61,1.41,-0.024,1.17,6.88,19990712
300497,富祥股份,化学制药,江西,74.66,1800.0,7469.14,100803.46,62012.21,26000.74,31823.16,4.26,0.494,8.79,16.77,20151222
603558,健盛集团,纺织,浙江,45.88,7500.0,37050.0,213785.22,123142.07,52352.75,108168.27,2.92,0.23,4.85,3.88,20150127
002691,冀凯股份,专用机械,河北,238.17,19871.4,20000.0,93269.28,64686.48,19870.71,44227.85,2.21,0.02,4.25,4.42,20120731
600031,三一重工,工程机械,湖南,113.62,759370.63,761650.38,6290982.0,3813780.5,1568121.13,158697.91,0.21,0.012,3.11,1.73,20030703
