code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
002410,广联达,软件服务,北京,40.82,8.67,11.19,449109.34,241560.2,35137.51,44423.28,0.4,0.37799999999999995,2.64,5.84,20100525,114621.15,1.02,32.15,74.85,93.33,20.85,41534
002051,中工国际,建筑施工,北京,19.72,9.21,9.28,1878563.0,1569549.5,162315.88,182089.88,1.96,1.379,7.69,3.53,20060619,384691.41,4.15,-0.66,21.77,21.77,15.86,21743
002829,星网宇达,通信设备,北京,402.65,0.38,1.52,83482.68,57308.71,21069.49,34711.35,2.28,0.023,4.57,8.21,20161213,25252.15,1.66,0.0,0.0,44.56,10.09,13794
603069,海汽集团,公路,海南,59.38,0.79,3.16,174968.25,71922.17,43410.53,36073.4,1.14,0.21,3.22,4.12,20160712,28742.11,0.91,0.0,0.0,21.71,6.39,39173
300117,嘉寓股份,装修装饰,北京,76.12,7.16,7.17,453817.41,375133.94,45915.03,14981.13,0.21,0.106,1.97,4.1,20100902,49547.28,0.69,2.58,10.59,14.47,3.54,13797
300174,元力股份,化工原料,福建,139.18,0.73,1.36,113049.1,36098.78,32045.03,25287.8,1.86,0.094,4.15,12.65,20110201,15138.2,1.11,31.41,54.88,31.7,6.94,3763
002136,安 纳 达,化工原料,安徽,28.68,2.14,2.15,100641.35,35001.67,58199.43,35026.01,1.63,0.149,2.49,6.84,20070530,-4392.12,-0.2,46.64,310.85,21.66,12.72,22538
300480,光力科技,电器仪表,河南,106.54,0.64,1.85,55331.98,46956.73,3516.81,11100.61,0.6,0.16699999999999998,2.57,6.93,20150702,17307.38,0.94,9.48,26.75,62.12,23.39,15115
300226,上海钢联,互联网,上海,241.56,1.48,1.59,576422.0,539482.56,20956.6,44493.23,2.79,0.139,3.13,10.7,20110608,-12424.53,-0.78,93.28,108.83,0.74,0.05,17289
002413,雷科防务,通信设备,江苏,142.74,7.08,10.93,366808.06,184266.06,5490.56,189499.8,1.73,0.059000000000000004,3.13,3.58,20100528,37255.18,0.34,-80.61,20.04,53.14,21.7,65618
600939,重庆建工,建筑施工,重庆,87.26,1.82,18.15,6366265.0,5078228.0,129283.01,79229.21,0.44,0.18,2.62,5.42,20170221,148878.86,0.82,-6.25,-62.26,5.86,0.68,151698
600162,香江控股,全国地产,深圳,18.42,17.74,34.01,1598046.88,1227349.75,102731.35,68692.06,0.2,0.25,1.74,2.15,19980609,132832.91,0.39,27.79,61.03,40.95,12.76,67715
300442,普丽盛,轻工机械,上海,392.5,0.59,1.0,149586.45,95863.78,34235.57,52063.42,5.21,0.021,9.69,3.41,20150424,32794.23,3.28,6.96,-37.82,33.1,1.64,10468
300400,劲拓股份,专用机械,深圳,76.11,0.66,1.2,57251.56,48571.0,4772.46,8372.94,0.7,0.434,3.58,9.23,20141010,19817.25,1.65,27.6,62.64,39.48,15.86,10589
002713,东易日盛,装修装饰,北京,37.49,0.62,2.54,265877.47,158443.22,29224.65,46647.98,1.84,0.69,4.11,6.21,20140219,29881.72,1.18,32.85,75.74,37.22,5.76,13389
000521,美菱电器,家用电器,安徽,28.84,5.92,10.45,1463541.63,1237485.0,117938.11,268796.09,2.57,0.059000000000000004,4.94,1.37,19931018,102940.11,0.99,25.29,14.14,19.96,1.67,61973
300540,深冷股份,专用机械,四川,0.0,0.2,0.8,86406.46,80753.28,1658.11,33366.78,4.17,-0.061,7.88,4.78,20160823,18663.78,2.33,0.0,0.0,12.62,-19.79,14229
600486,扬农化工,农药化肥,江苏,21.58,3.1,3.1,607627.13,390233.34,142171.52,81536.68,2.63,0.419,11.55,3.13,20020425,212624.17,6.86,28.4,36.6,24.83,12.37,11890
002362,汉王科技,电脑设备,北京,207.94,1.76,2.17,93873.18,61439.05,19408.67,98339.93,4.53,0.098,3.58,5.7,20100303,-45383.3,-2.09,14.13,342.09,48.07,5.13,44341
000415,渤海金控,多元金融,新疆,21.94,31.16,61.85,19553152.0,3637665.5,10187297.0,1724290.25,2.79,0.233,4.72,1.44,19960716,493040.41,0.8,150.36,48.37,35.94,8.25,119309
600301,ST南化,化工原料,广西,415.63,2.35,2.35,96643.8,55930.16,4463.8,110122.7,4.68,0.026000000000000002,1.12,9.47,20000712,-112953.42,-4.8,12.2,114.38,13.66,8.38,12481
603678,火炬电子,元器件,福建,66.83,0.81,1.81,293803.72,212668.8,18857.72,135510.3,7.48,1.13,12.84,5.56,20150126,71375.43,3.94,38.57,26.03,26.36,12.88,7572
000571,新大洲Ａ,煤炭开采,海南,71.8,7.36,8.14,511602.16,113075.11,60526.93,65166.96,0.8,0.079,2.74,2.77,19940525,69465.56,0.85,-11.76,-23.84,29.72,11.1,80872
002156,通富微电,半导体,江苏,53.25,9.72,9.73,1120312.5,394162.94,502670.94,202619.97,2.08,0.18600000000000003,4.03,2.46,20070816,78134.9,0.8,97.75,22.73,18.0,3.94,66580
000709,河钢股份,普钢,河北,38.99,106.17,106.19,17854344.0,5346177.5,8677997.0,2320581.5,2.19,0.08800000000000001,4.17,1.1,19970416,833410.19,0.78,-3.4,83.9,12.78,1.58,454348
000901,航天科技,航空,黑龙江,352.1,3.24,4.09,221713.55,157675.06,25315.45,64249.2,1.57,0.068,4.36,7.33,19990401,39152.87,0.96,-0.9,-3.22,23.52,2.35,56444
600378,天科股份,化工原料,四川,215.31,2.97,2.97,97947.17,69082.71,27263.93,15308.55,0.52,0.013000000000000001,2.52,4.53,20010111,23905.52,0.8,14.23,298.41,23.6,4.89,20530
002805,丰元股份,化工原料,山东,172.6,0.24,0.97,56058.46,28193.39,18720.27,15812.97,1.63,0.23,5.5,7.65,20160707,24472.78,2.53,0.0,0.0,20.92,9.41,15680
002354,天神娱乐,互联网,辽宁,23.47,1.52,3.22,1274960.13,252315.91,2946.56,355781.41,11.06,0.81,18.07,3.81,20100209,149510.98,4.65,42.78,118.12,61.92,36.9,20904
600463,空港股份,园区开发,北京,155.5,3.0,3.0,291894.56,193790.63,3779.63,63739.06,2.12,0.094,4.66,3.13,20040318,39335.46,1.31,11.2,23.86,20.55,3.97,12832
002732,燕塘乳业,乳制品,广东,92.98,0.61,1.57,110928.77,33245.87,25882.32,31940.59,2.03,0.076,5.49,5.18,20141205,34240.71,2.18,27.84,33.96,32.64,5.08,26299
300565,科信技术,通信设备,深圳,129.47,0.4,1.6,108554.9,96613.99,1150.95,30412.7,1.9,0.048,4.54,5.42,20161122,23667.25,1.48,0.0,0.0,33.3,6.07,26249
600729,重庆百货,百货,重庆,23.19,4.06,4.07,1231652.13,762163.19,245342.41,40337.35,0.99,1.03,11.44,2.09,19960702,350556.41,8.62,-7.25,16.88,16.8,1.24,23665
600686,金龙汽车,汽车整车,福建,0.0,4.43,6.07,2756316.25,2448114.0,185536.05,112962.57,1.86,-0.168,6.07,2.16,19931108,169145.19,2.79,-8.59,-137.78,12.85,-0.64,40528
300502,新易盛,通信设备,四川,59.97,0.41,0.78,119733.4,90811.31,22137.81,45654.96,5.88,1.45,12.83,6.34,20160303,41429.3,5.34,16.06,11.47,26.37,14.75,16994
600845,宝信软件,软件服务,上海,38.66,5.24,7.83,672316.94,499904.94,50885.92,136192.84,1.74,0.106,5.27,3.1,19940311,175857.75,2.25,11.43,8.45,27.01,8.74,42318
000062,深圳华强,商贸代理,深圳,53.77,6.67,7.21,719736.13,357118.47,32480.25,97164.13,1.35,0.109,5.63,4.16,19970130,206171.25,2.86,22.5,33.28,19.65,6.24,35600
600809,山西汾酒,白酒,山西,46.04,8.66,8.66,698463.06,455470.81,144757.13,24080.68,0.28,0.521,5.32,6.02,19940106,298128.22,3.44,10.57,23.52,67.72,13.27,43431
601116,三江购物,超市连锁,浙江,63.68,4.02,4.11,276733.38,153609.13,100976.06,66753.46,1.63,0.098,4.0,6.25,20110302,45720.45,1.11,-13.33,26.38,22.65,3.84,48574
000413,东旭光电,元器件,河北,40.52,29.89,49.4,4682632.0,3470509.5,895234.13,1520721.13,3.08,0.29,4.5,2.26,19960925,188553.88,0.38,48.41,-6.51,30.14,17.97,353000
600182,S佳通,汽车配件,黑龙江,58.35,1.7,3.4,234957.63,127490.52,98173.15,119.85,0.0,0.445,2.81,9.25,19990507,50027.8,1.47,-4.61,-25.28,22.24,5.0,35281
002100,天康生物,饲料,新疆,21.25,7.09,9.63,449081.81,254104.55,130312.35,56512.81,0.59,0.40700000000000003,2.73,3.17,20061226,95679.21,0.99,6.64,59.7,24.52,8.83,67396
603189,网达软件,软件服务,上海,209.77,0.55,2.21,77051.49,65511.26,811.62,37120.5,1.68,0.12,3.32,7.61,20160914,12281.57,0.56,0.0,0.0,48.98,15.48,46791
300196,长海股份,玻璃,江苏,30.04,1.18,2.12,302618.78,164543.81,109746.8,118497.63,5.58,1.3,10.69,3.41,20110329,79076.81,3.73,16.61,20.64,31.88,14.57,9279
600135,乐凯胶片,化工原料,河北,143.87,3.68,3.73,205804.19,144993.25,24483.88,89991.36,2.41,0.11,4.4,3.61,19980122,22168.76,0.59,20.14,12.26,17.27,2.89,29727
600035,楚天高速,路桥,湖北,24.65,14.53,17.31,888680.69,56137.03,51846.73,35862.55,0.21,0.27,2.98,1.87,20040310,168828.48,0.98,3.41,-9.12,65.04,30.68,76399
600576,万家文化,影视音像,浙江,76.29,4.8,6.35,204416.67,90975.9,1452.55,109395.7,1.72,0.11,2.81,3.96,20030220,1239.45,0.02,248.95,499.58,36.04,13.04,52958
300356,光一科技,电气设备,江苏,0.0,1.21,1.66,214927.38,111100.42,20818.15,103693.22,6.24,-0.022000000000000002,8.46,2.82,20121009,27673.1,1.67,-20.86,-286.42,33.7,-4.5,15074
300635,达安股份,建筑施工,广东,53.97,0.21,0.85,50438.46,49604.96,67.4,8595.96,1.01,0.649,5.41,6.47,20170331,17130.89,2.02,2.84,8.01,32.34,13.51,39795
000721,西安饮食,酒店餐饮,陕西,0.0,4.36,4.99,113939.2,48945.06,32526.75,5551.46,0.11,-0.017,1.33,5.38,19970430,5924.49,0.12,0.07,31.09,33.59,-7.16,70851
002373,千方科技,软件服务,北京,47.93,5.55,11.04,541803.13,474356.31,7840.06,103015.68,0.93,0.2,2.83,4.5,20100318,96629.13,0.87,29.94,2.4,29.59,15.18,41852
002222,福晶科技,元器件,福建,46.47,4.2,4.28,79998.43,35535.4,33390.03,6664.65,0.16,0.077,1.66,8.65,20080319,16473.98,0.39,56.25,110.38,61.19,30.95,59447
002102,冠福股份,化学制药,福建,51.62,12.08,26.34,711983.19,197588.55,56894.63,128234.97,0.49,0.11,2.08,2.31,20061229,57356.51,0.22,-32.6,26.96,32.38,27.66,113114
300370,安控科技,电器仪表,北京,0.0,3.12,5.99,256718.97,150453.73,27955.91,50220.26,0.84,-0.031,2.1,3.82,20140123,23216.02,0.39,224.64,-20.04,21.36,-17.9,20187
000967,盈峰环境,电气设备,浙江,41.72,4.45,7.27,647819.25,393430.84,32199.7,180500.48,2.48,0.091,4.73,3.23,20000330,52183.5,0.72,2.69,35.23,15.33,7.09,18607
300468,四方精创,软件服务,深圳,94.44,0.57,1.04,94133.27,68244.31,1216.2,57010.58,5.46,0.41,7.72,6.46,20150527,19209.25,1.84,16.41,17.72,51.71,17.52,14721
002469,三维工程,建筑施工,山东,160.51,4.63,5.03,150565.56,130075.38,12154.8,15171.95,0.3,0.013000000000000001,2.36,3.42,20100908,46316.9,0.92,-27.04,-65.11,50.62,10.04,32837
002314,南山控股,区域地产,深圳,25.94,7.38,18.78,1471606.88,1251358.13,78246.25,280576.41,1.49,0.281,3.0,2.42,20091203,67524.4,0.36,2.1,139.58,38.34,10.57,47916
000833,贵糖股份,造纸,广西,139.59,3.78,6.68,341917.06,155883.5,74483.4,134248.77,2.01,0.057999999999999996,3.94,2.05,19981111,53040.53,0.79,3.27,-71.2,13.9,2.16,60985
002661,克明面业,食品,湖南,41.1,3.29,3.36,238890.59,140251.72,75140.63,137177.02,4.08,0.282,6.07,2.55,20120316,32502.85,0.97,15.85,24.16,21.49,6.62,20822
002116,中国海诚,建筑施工,上海,31.15,4.15,4.17,370945.91,332441.47,25511.42,10136.48,0.24,0.105,2.89,4.51,20070215,56779.53,1.36,-15.15,-9.7,9.28,4.41,22703
300189,神农基因,种植业,海南,0.0,8.79,10.24,280493.72,191498.52,30835.81,28040.91,0.27,-0.024,1.36,3.0,20110316,6953.72,0.07,282.68,-654.66,7.75,-2.59,70874
300073,当升科技,矿物制品,北京,78.24,1.63,1.83,216280.55,129679.26,34405.78,97747.9,5.34,0.542,7.33,5.79,20100427,15905.92,0.87,55.1,647.56,16.96,7.44,32175
601366,利群股份,百货,山东,38.9,1.76,8.61,705876.56,267935.22,256237.02,43840.25,0.51,0.42100000000000004,3.98,4.11,20170412,131173.48,1.52,-2.79,7.01,19.16,3.52,146229
002596,海南瑞泽,其他建材,海南,270.0,2.12,3.25,386768.91,228399.75,56017.57,129130.42,3.97,0.024,6.62,3.95,20110707,48380.56,1.49,79.71,133.59,17.91,1.75,13408
000545,金浦钛业,化工原料,吉林,26.54,9.59,9.87,281757.13,136072.42,124486.06,-6411.75,-0.06,0.054000000000000006,1.95,2.94,19931215,89984.63,0.91,177.31,239.4,24.98,11.45,93467
002421,达实智能,软件服务,深圳,45.81,14.05,19.27,483062.91,314057.31,16794.35,21636.25,0.11,0.14300000000000002,1.46,4.49,20100603,67837.88,0.35,43.58,80.49,30.49,11.21,87766
601218,吉鑫科技,机械基件,江苏,41.56,9.92,9.92,381643.69,260421.02,89117.28,58928.88,0.59,0.11800000000000001,2.57,1.92,20110506,83482.96,0.84,-12.12,-8.72,26.98,7.54,62817
002734,利民股份,农药化肥,江苏,41.91,0.8,1.65,207852.98,117287.47,69106.11,108249.65,6.57,0.83,9.64,2.98,20150127,33088.48,2.01,39.05,67.55,29.42,9.74,12999
600354,敦煌种业,种植业,甘肃,0.0,4.48,5.28,284578.0,174705.73,56592.05,89953.45,1.7,-0.33399999999999996,1.84,3.59,20040115,-48924.73,-0.93,-57.95,-30.15,12.79,-82.15,44003
002589,瑞康医药,医药商业,山东,43.79,3.0,6.54,1565682.63,1285004.75,97791.92,487884.09,7.46,1.0,10.51,3.76,20110610,127613.2,1.95,60.19,150.39,15.67,3.78,12965
600508,上海能源,煤炭开采,上海,17.14,7.23,7.23,1398947.0,271106.69,558466.13,91517.17,1.27,0.625,11.76,0.91,20010829,627236.06,8.68,4.42,3859.63,23.65,8.72,52149
002526,山东矿机,工程机械,山东,0.0,4.59,5.34,258962.97,170526.88,50024.1,111371.92,2.09,-0.012,3.18,2.6,20101217,-595.5,-0.01,19.01,-75.49,13.94,-2.72,58000
600679,上海凤凰,文教休闲,上海,229.98,1.87,4.02,181788.67,58208.6,13125.97,76253.36,1.9,0.026000000000000002,3.15,7.59,19931008,-4467.48,-0.11,184.19,84.32,16.33,3.65,59002
601898,中煤能源,煤炭开采,北京,37.88,91.52,132.59,24184878.0,4454134.0,8402103.0,3813760.0,2.88,0.153,6.48,0.89,20080201,2909957.25,2.19,2.3,180.42,33.5,3.34,194062
300286,安科瑞,电器仪表,上海,38.43,0.99,1.43,75210.55,53758.61,13458.36,18263.6,1.28,0.14,4.1,5.25,20120113,22558.32,1.58,23.17,28.98,56.56,24.51,10063
600340,华夏幸福,区域地产,河北,16.21,29.55,29.55,24990332.0,22356118.0,267012.97,588225.88,1.99,2.22,8.58,4.15,20031230,1417623.88,4.8,40.4,35.22,33.03,12.06,50595
300453,三鑫医疗,医疗保健,江西,96.97,0.71,1.59,62526.44,29032.5,17184.34,16244.6,1.02,0.231,3.48,6.43,20150515,20450.38,1.29,1.9,-29.42,33.39,11.52,15145
300353,东土科技,通信设备,北京,62.67,2.41,5.17,253795.55,112593.82,12301.1,130922.27,2.53,0.25,4.0,3.73,20120927,21521.96,0.42,64.4,104.42,51.24,18.61,42388
000962,东方钽业,小金属,宁夏,0.0,4.41,4.41,255532.22,115929.67,118362.67,119767.26,2.72,-0.11900000000000001,3.25,2.81,20000120,-45629.39,-1.04,28.76,27.37,-0.69,-22.01,38416
300307,慈星股份,纺织机械,浙江,49.2,7.93,8.02,425867.09,267825.31,17157.61,192787.59,2.4,0.152,4.86,2.05,20120329,95861.42,1.2,34.69,3.57,38.87,15.35,50456
002573,清新环境,环境保护,北京,34.82,10.65,10.66,976253.38,397522.53,380449.47,71952.86,0.68,0.467,3.09,7.01,20110422,136591.63,1.28,29.59,40.2,38.39,25.06,80321
002311,海大集团,饲料,广东,22.51,15.29,15.82,998934.81,520618.34,285007.63,148033.52,0.94,0.556,3.65,4.57,20091127,245351.45,1.55,13.49,20.47,11.1,4.41,16288
002479,富春环保,火力发电,浙江,30.88,7.28,7.96,528020.19,134328.09,239218.45,114153.61,1.43,0.102,3.46,3.63,20100921,68133.65,0.86,20.01,83.67,19.92,10.21,37207
002405,四维图新,软件服务,北京,176.78,10.08,12.83,380896.88,229472.27,12987.24,87630.43,0.68,0.1,2.56,7.23,20100518,84754.93,0.66,6.39,10.2,75.82,9.58,95490
603630,拉芳家化,日用化工,广东,49.11,0.44,1.74,107976.85,85920.31,7582.85,16333.92,0.94,0.857,6.42,6.55,20170313,49240.78,2.82,6.53,4.65,59.19,14.25,44166
002612,朗姿股份,服饰,北京,37.02,2.1,4.0,442292.19,190808.25,48343.87,145417.86,3.64,0.41,6.16,2.46,20110830,53377.73,1.33,19.53,120.28,54.96,11.99,34985
000753,漳州发展,汽车服务,福建,24.6,8.19,9.91,541010.94,402752.56,27937.72,65842.8,0.66,0.23,2.13,2.38,19970626,41892.21,0.42,0.68,342.83,10.08,6.49,83452
002145,中核钛白,化工原料,甘肃,112.0,10.22,15.94,522594.59,192413.98,195841.66,86151.28,0.54,0.053,1.61,3.67,20070803,10570.17,0.07,25.7,166.55,25.01,4.11,107763
002112,三变科技,电气设备,浙江,123.43,1.83,2.02,125358.22,87808.42,21202.75,8694.11,0.43,0.092,2.57,5.91,20070208,19527.82,0.97,-37.61,198.38,18.97,4.79,36471
300040,九洲电气,电气设备,黑龙江,68.78,2.25,3.46,230987.97,139915.23,44618.45,81762.65,2.36,0.12,4.91,2.24,20100108,52578.35,1.52,391.41,250.96,26.54,7.91,25906
600429,三元股份,乳制品,北京,50.07,8.85,14.98,805041.56,471809.59,203459.91,426153.41,2.85,0.114,3.86,1.98,20030915,-6047.53,-0.04,3.21,328.53,30.73,4.9,30949
300094,国联水产,渔业,广东,71.41,7.46,7.84,283870.09,224551.22,30585.48,57415.32,0.73,0.08,2.29,3.34,20100708,36037.96,0.46,30.48,1989.32,12.3,3.39,28243
000708,大冶特钢,特种钢,湖北,20.46,4.49,4.49,575520.38,297427.75,268886.88,48565.34,1.08,0.145,8.43,1.41,19970326,262738.72,5.85,62.62,14.89,9.82,2.79,23844
000043,中航地产,全国地产,深圳,42.15,6.67,6.67,2173318.5,1244233.38,63703.35,54946.4,0.82,0.242,6.12,1.67,19940928,255182.72,3.83,14.57,-59.77,20.18,2.55,23165
600167,联美控股,供气供热,辽宁,8.01,1.12,6.8,610839.38,228356.13,265219.22,7591.62,0.11,0.664,4.31,4.93,19990128,208782.84,3.07,23.33,41.56,60.23,43.17,8637
000786,北新建材,其他建材,北京,22.1,13.78,17.89,1434932.75,473804.75,680270.13,304224.41,1.7,0.79,5.8,2.49,19970606,501487.56,2.8,8.01,30.57,34.18,14.36,114004
000513,丽珠集团,中成药,广东,32.83,2.39,4.26,1052926.25,597078.56,334097.78,182030.91,4.28,1.98,15.29,3.96,19931028,381241.22,8.96,15.58,25.97,64.09,10.25,15729
600926,杭州银行,银行,浙江,13.87,2.62,26.17,72042416.0,0.0,141733.41,1137961.88,4.35,1.68,14.73,1.45,20161027,1264562.88,4.83,10.71,8.54,0.0,29.28,109340
000955,欣龙控股,纺织,海南,100.59,5.38,5.38,118627.17,39221.7,47248.39,53404.93,0.99,0.06,1.33,4.5,19991209,-35556.09,-0.66,60.48,141.71,11.15,6.59,41581
601002,晋亿实业,机械基件,浙江,105.0,7.93,7.93,424302.44,270948.28,121447.11,110231.45,1.39,0.09,2.93,3.22,20070126,26225.6,0.33,0.28,624.88,22.24,3.12,94132
600661,新南洋,文教休闲,上海,34.57,1.81,2.59,203312.84,99339.11,29689.53,25417.15,0.98,0.502,3.43,6.76,19930614,24049.23,0.93,20.87,170.73,42.37,12.79,19249
600841,上柴股份,机械基件,上海,106.37,5.22,8.67,570413.19,384108.69,132714.52,112418.15,1.3,0.113,4.07,2.95,19940311,101105.46,1.17,17.66,5.3,15.32,3.84,50591
002743,富煌钢构,钢加工,安徽,72.29,1.15,3.41,531755.81,447255.56,46331.59,115895.6,3.4,0.18,5.77,2.23,20150217,38226.26,1.12,58.16,89.76,9.16,2.84,18752
300389,艾比森,半导体,深圳,34.4,0.93,3.19,164760.56,110287.11,45078.9,6983.99,0.22,0.474,3.05,5.34,20140801,51418.9,1.61,15.04,20.57,34.74,12.98,9290
000627,天茂集团,保险,湖北,26.04,13.54,42.59,11320925.0,2040125.63,50660.5,660827.06,1.55,0.21,3.17,2.17,19961112,98680.18,0.23,-9.33,1610.35,13.28,239.12,95200
603520,司太立,化学制药,浙江,50.11,0.65,1.2,189351.88,70337.15,64825.01,45597.76,3.8,0.68,6.75,4.71,20160309,19300.92,1.61,-3.27,10.41,38.15,11.31,13840
000016,深康佳Ａ,家用电器,深圳,108.22,15.97,24.08,1724312.0,1340762.25,157397.88,7972.3,0.03,0.04,1.2,3.57,19920327,-42716.31,-0.18,10.35,107.61,13.7,0.47,124760
300535,达威股份,化工原料,四川,60.44,0.15,0.6,68978.46,50562.48,13630.67,31399.86,5.26,1.16,10.47,5.59,20160812,22184.4,3.71,8.76,20.23,50.7,19.33,13401
600161,天坛生物,生物制药,北京,94.14,5.15,5.15,582250.69,204822.41,248353.02,16405.57,0.32,0.35700000000000004,4.12,10.86,19980616,131347.13,2.55,8.15,356.68,50.93,13.62,25736
600421,仰帆控股,机械基件,湖北,0.0,1.96,1.96,7687.56,2464.7,3849.65,19584.88,1.0,-0.005,0.02,868.41,20040607,-41482.51,-2.12,-11.4,-1065.97,12.86,-4.86,8701
600979,广安爱众,水力发电,四川,25.45,7.18,9.48,769115.69,205387.06,460408.84,183273.75,1.93,0.2,3.41,1.77,20040906,40082.68,0.42,9.49,20.05,33.83,12.9,63250
300063,天龙集团,染料涂料,广东,35.02,1.38,2.91,388038.72,184823.55,33381.67,162224.81,5.58,0.424,7.54,2.63,20100326,26082.15,0.9,410.58,760.0,11.18,3.24,18318
603319,湘油泵,汽车配件,湖南,64.44,0.2,0.81,80966.18,43656.84,29155.3,4352.12,0.54,0.46299999999999997,6.59,6.04,20161130,25877.52,3.2,0.0,0.0,30.54,9.63,22415
002577,雷柏科技,电脑设备,深圳,396.39,2.81,2.83,130860.72,81486.1,29167.21,97474.21,3.44,0.063,4.11,6.1,20110428,-11081.53,-0.39,14.81,106.91,26.32,3.12,34154
601699,潞安环能,煤炭开采,山西,27.22,29.91,29.91,5782358.0,2304525.75,1846476.38,143935.84,0.48,0.287,6.12,1.27,20060922,924533.38,3.09,27.56,732.02,37.04,6.02,83160
600761,安徽合力,工程机械,安徽,20.27,6.17,6.17,638065.94,423793.41,149831.92,55341.9,0.9,0.6409999999999999,6.99,1.86,19961009,260889.0,4.23,9.06,-0.45,22.51,6.38,33604
603703,盛洋科技,电气设备,浙江,172.36,0.96,2.3,79062.88,49645.87,22408.55,8632.94,0.38,0.083,2.23,8.58,20150423,17422.61,0.76,31.7,-27.61,23.9,6.04,19338
600312,平高电气,电气设备,河南,48.94,11.37,13.57,1741867.75,1231351.88,265836.88,488644.44,3.6,0.076,6.73,2.2,20010221,244220.84,1.8,29.07,-0.58,22.7,6.96,61505
600117,西宁特钢,特种钢,青海,78.6,7.41,10.45,2706951.0,736078.56,927029.31,183079.38,1.75,0.09,2.75,1.9,19971015,-20517.82,-0.2,22.08,104.29,13.9,0.94,58859
002555,三七互娱,互联网,安徽,40.75,6.23,20.85,638621.63,245055.34,27149.13,93448.46,0.45,0.513,2.17,9.64,20110302,141356.77,0.68,12.69,111.49,63.01,20.39,58207
600817,*ST宏盛,多元金融,陕西,805.5,1.56,1.61,16995.15,5696.99,0.13,21228.23,1.32,0.021,0.61,27.18,19940128,-28333.3,-1.76,-55.25,124.67,65.74,61.42,9307
002799,环球印务,广告包装,陕西,145.81,0.25,1.0,67480.75,32298.55,25291.92,14834.09,1.48,0.2,5.06,6.38,20160608,23176.38,2.32,0.0,0.0,21.83,5.98,21730
300474,景嘉微,元器件,湖南,88.66,0.67,2.67,94650.68,75340.9,933.5,23074.8,0.86,0.47,3.26,10.74,20160331,30945.55,1.16,15.99,18.36,78.12,37.87,26323
600269,赣粤高速,路桥,江西,11.82,23.35,23.35,3201786.75,385368.16,2321582.25,183825.77,0.79,0.444,6.08,0.86,20000518,758067.88,3.25,-17.21,45.69,37.62,22.78,104483
300538,同益股份,批发业,深圳,133.7,0.14,0.56,52805.61,51211.6,1074.32,20101.35,3.59,0.098,7.04,7.45,20160826,12786.75,2.28,0.0,0.0,11.71,2.56,10297
300608,思特奇,软件服务,北京,61.76,0.17,0.67,74128.55,71258.25,1968.81,9730.07,1.44,1.1,7.34,6.92,20170213,19451.82,2.89,11.58,16.99,41.28,8.09,14000
000584,友利控股,化纤,江苏,0.0,6.11,6.13,224311.0,172851.41,41297.9,67523.8,1.1,-0.667,2.47,4.26,19951128,13454.82,0.22,-31.72,-1658.25,7.6,-55.72,42817
000951,中国重汽,汽车整车,山东,21.1,6.71,6.71,2031673.63,1819812.38,142893.88,43243.28,0.64,0.623,7.29,1.8,19991125,327601.75,4.88,9.07,50.14,10.54,1.98,21796
601233,桐昆股份,化纤,浙江,15.27,9.64,12.32,1900051.25,746766.56,891071.63,551884.5,4.48,1.03,8.91,1.57,20110518,379125.63,3.08,17.6,882.73,8.82,4.43,28018
601877,正泰电器,电气设备,浙江,28.68,13.24,21.34,3973292.75,2018354.63,1359078.0,1077473.25,5.05,0.18,8.49,2.27,20100121,430527.19,2.02,3.38,10.79,28.39,9.02,40242
600288,大恒科技,软件服务,北京,169.68,4.37,4.37,307622.03,206849.47,35085.01,18708.6,0.43,0.067,3.45,3.31,20001129,75706.9,1.73,0.16,6.46,24.0,1.09,60385
603839,安正时尚,服饰,浙江,36.08,0.71,2.85,178508.66,90542.8,54413.95,520.0,0.02,1.1,6.0,4.98,20170214,95596.18,3.35,-1.53,-3.21,70.63,19.57,63481
300022,吉峰农机,其他商业,四川,95.74,3.21,3.8,266865.53,231351.95,11926.12,19949.2,0.52,0.055,0.68,10.36,20091030,-33946.96,-0.89,5.5,300.7,14.22,0.8,31986
600295,鄂尔多斯,小金属,内蒙,44.98,6.12,10.32,4532049.5,1480301.25,2207135.75,145574.91,1.41,0.17600000000000002,7.12,1.48,20010426,431881.59,4.18,4.78,5.18,29.99,1.61,59010
000737,南风化工,日用化工,山西,0.0,5.49,5.49,290641.47,153195.2,92519.13,62588.38,1.14,-0.073,0.24,26.05,19970428,-113355.55,-2.07,-11.65,-11.63,21.52,-8.1,54453
603238,诺邦股份,纺织,浙江,64.18,0.3,1.2,49791.5,13602.95,30015.49,339.41,0.03,0.66,4.28,7.43,20170222,25908.72,2.16,1.85,-19.7,25.66,11.3,28023
300366,创意信息,软件服务,四川,74.34,1.01,2.63,349058.91,197413.06,2277.59,217332.02,8.27,0.107,10.8,2.94,20140127,36255.42,1.38,60.42,387.47,37.31,16.28,9508
000980,金马股份,汽车配件,安徽,80.88,5.28,5.28,411314.03,313148.16,59796.07,126699.97,2.4,0.16399999999999998,4.08,3.26,20000616,33661.56,0.64,4.16,43.85,23.42,5.12,54375
