code,name,mbrg,nprg,nav,targ,epsg,seg
600101,明星电力,15.1904,-45.4612,3.9626,4.9514,-41.1765,4.9665
002702,海欣食品,13.3597,-45.5077,0.5335,7.3306,-45.4964,0.5335
603177,德创环保,-14.6122,-45.5154,33.2357,18.1049,-58.5987,33.2357
600284,浦东建设,94.5584,-45.5371,-1.0243,3.7757,-31.8833,2.7894
002528,英飞拓,1.9659,-45.6007,-0.2456,9.965,-61.1111,-0.5032
002848,高斯贝尔,-15.6968,-45.7062,6.6233,4.4629,-45.7112,6.6233
000089,深圳机场,16.7635,-45.7419,1.4040000000000001,7.0501,-46.6846,1.4383
300047,天源迪科,15.9886,-45.9145,6.9016,21.0124,-51.2821,6.5209
300288,朗玛信息,-19.965999999999998,-46.0705,64.9348,106.2727,-37.7358,67.4218
600981,汇鸿集团,7.7801,-46.0789,2.7584,14.5756,-48.5271,3.0221
600724,宁波富达,3.9708,-46.0853,-5.6161,-6.0387,-72.4849,-1.6107
601919,中远海控,3.9402,-46.1412,2.0045,-8.0935,100.0,0.6464
002549,凯美特气,12.7266,-46.5998,5.6694,10.6372,-63.6364,3.9160000000000004
600727,鲁北化工,6.7589,-46.7031,0.6532,3.795,-50.0,0.6532
600567,山鹰纸业,17.5938,-46.8421,1.1065,1.9267,-66.6667,1.0378
000816,智慧农业,-15.8412,-46.9937,76.8071,31.4765,-50.0,94.5836
300102,乾照光电,-11.0808,-46.997,-0.1566,7.3316,-47.2222,-0.1566
002198,嘉应制药,149.5405,-47.1979,6.6311,12.6529,-77.8304,6.6311
300503,昊志机电,-20.6849,-47.2476,6.5076,11.5128,-47.5248,6.5076
000586,汇源通信,15.1457,-47.2941,3.9586,9.8273,-50.0,3.3715
002582,好想你,7.1458,-47.3665,2.8605,45.6565,-47.8261,2.8605
002564,天沃科技,12.432,-47.6146,3.6594,15.097000000000001,-75.6757,2.0046
002063,远光软件,-12.0814,-47.7157,-2.7722,4.9841,-44.2131,-2.992
002596,海南瑞泽,1.7502,-47.7319,39.9726,28.9167,-55.5556,41.6861
002785,万里石,-17.5954,-47.9755,3.5682,0.2288,-44.0,4.8723
601333,广深铁路,-6.3282,-47.9872,0.345,-8.1106,-50.0,0.3576
300345,红宇新材,11.5286,-48.1138,0.3398,0.8982,-47.8261,0.2749
002612,朗姿股份,-10.3997,-48.1362,-3.3764,14.0716,-48.2051,-3.3764
000040,东旭蓝天,27.1648,-48.3073,1.2831,7.8079,-50.0,0.4841
600882,广泽股份,-19.0045,-48.4035,-5.9765,-6.3568,-47.2727,-6.0944
002213,特尔佳,-20.1857,-48.5596,1.0036,4.1881,-46.1538,1.1339
600621,华鑫股份,-46.5104,-48.5716,10.1617,8.3242,-47.716,4.8038
300397,天和防务,-26.4951,-48.5865,124.4966,102.7856,-52.7607,124.4966
000778,新兴铸管,-3.5249,-48.6206,2.5603,4.1657,-56.4507,4.6006
000554,泰山石油,2.2744,-48.8674,0.6232,-2.8894,-44.2688,0.7559
603357,设计总院,-5.1222,-48.9606,70.7746,-24.4446,,74.032
600568,中珠医疗,35.332,-48.9813,118.8163,71.9248,-48.0938,130.4189
600419,天润乳业,273.2374,-49.2593,5.6746,7.5773,-62.5,4.9469
600818,中路股份,0.3879,-49.3713,-0.1427,0.9577,33.3333,0.3479
000996,中国中期,-12.4843,-49.4988,2.8804,3.8696,-48.375,2.9138
300014,亿纬锂能,16.3471,-49.5796,13.9022,32.3088,-74.0741,9.6801
600997,开滦股份,-16.7674,-50.1951,0.6535,6.3227,-60.0,0.3752
002369,卓翼科技,75.5159,-50.5183,2.1726,41.1696,-75.6757,2.1726
600090,同济堂,-13.394,-50.6893,-15.8759,3.5606,-64.6048,-16.5799
603026,石大胜华,2.5697,-50.9608,6.3084,-5.3101,-56.9231,5.8783
600161,天坛生物,-0.542,-50.9935,1.8981,6.7603,-65.2778,0.7758
600889,南京化纤,-13.6657,-51.042,-4.503,-16.6347,-77.5,-0.3992
600892,大晟文化,-87.7831,-51.0638,6.4553,-35.366,-50.0,19.7914
600745,闻泰科技,-31.4531,-51.4174,93.571,13.2371,-68.75,204.4577
300433,蓝思科技,8.5785,-51.7922,19.0824,37.2918,-51.861000000000004,19.1165
002077,大港股份,-42.8888,-51.8513,1.4699,-6.3214,-28.5714,2.8696
002307,北新路桥,18.9132,-52.0481,0.2998,19.9304,-16.6667,0.5218
000572,海马汽车,20.680999999999997,-52.1358,2.9451,16.5408,-28.5557,3.2009
000679,大连友谊,-0.9646,-52.4357,-0.0132,-5.9577,-64.7608,-1.4094
002803,吉宏股份,-0.34299999999999997,-52.7197,13.0628,17.1839,-100.0,5.6932
000502,绿景控股,110.7722,-53.0927,-7.8466,-12.5909,-50.0,1.6268
002407,多氟多,36.6994,-53.1121,1.1522,16.6237,-72.7891,-1.5542
002819,东方中科,-4.6636,-53.2703,5.078,8.0341,-52.7442,4.2004
600336,澳柯玛,-4.435,-53.3019,13.1266,-7.9985,-54.5455,7.7795
300110,华仁药业,5.7151,-53.7901,1.3952,10.7609,-71.4286,1.3952
002613,北玻股份,1.5004,-53.7913,0.1957,-0.2282,-63.3028,-0.0996
300211,亿通科技,-20.0395,-53.7993,0.8318,-0.1313,-64.4621,0.8318
002342,巨力索具,-8.4721,-54.0634,0.5494,-7.1203,-51.4286,0.5494
002322,理工环科,-37.0858,-54.4672,0.0499,2.0967,-51.0638,-0.2125
600338,西藏珠峰,-1.7508,-54.5797,15.929,-6.5011,-59.0599,38.774
300215,电科院,-11.5014,-54.8088,1.7619,22.0755,-77.5417,1.8244
600536,中国软件,8.4498,-54.9412,0.7207,-2.0854,-75.0,0.7733
300603,立昂技术,-18.5207,-54.9467,8.7195,-10.620999999999999,-56.25,8.7195
002503,搜于特,-24.8556,-55.1322,2.8102,12.0788,-61.9048,2.77
601225,陕西煤业,-4.7858,-55.1515,8.6907,9.8003,-74.359,11.5974
300354,东华测试,5.0231,-56.06,0.2203,5.242000000000001,-66.1811,0.2203
000545,金浦钛业,-12.7292,-56.0732,115.381,80.1988,-63.8889,115.381
000593,大通燃气,-3.7129,-56.0879,-0.3636,-15.152999999999999,-66.1111,-0.3636
002628,成都路桥,-64.9303,-56.2141,2.6774,-20.3599,-60.4167,2.6774
002891,中宠股份,-3.0410000000000004,-56.4112,32.6185,37.122,,11.2764
600489,中金黄金,10.0358,-56.9999,2.3229,18.0038,-80.0,-0.4365
002523,天桥起重,8.9834,-57.0884,0.0621,-1.8659999999999999,-50.0,-0.272
601007,金陵饭店,14.5919,-57.1685,0.0356,7.4069,-44.8963,1.1773
002323,雅百特,24.848000000000003,-57.3724,-0.4187,-2.2999,-57.3621,-0.4187
300260,新莱应材,-4.6282,-57.5616,2.3115,5.7036,-32.5581,1.03
300080,易成新能,45.9603,-57.703,0.257,9.8941,-54.0323,0.8064
601969,海南矿业,-39.4728,-57.7605,36.6235,26.9995,-58.3333,36.6235
002093,国脉科技,20.2264,-57.8098,2.3233,5.8917,-49.681000000000004,3.1197
300241,瑞丰光电,32.9722,-58.0591,5.8652,36.3047,-57.6556,5.7996
002468,申通快递,17.8645,-58.448,0.2423,4.7906,0.0,0.7709
601100,恒立液压,-11.0959,-59.7833,0.2221,5.3277,-57.1429,0.2801
000752,西藏发展,-11.3719,-59.8414,5.1253,1.7478,-80.1708,1.6524
600714,金瑞矿业,-25.0776,-60.2602,3.6296,5.4743,-58.75,3.6296
002680,长生生物,-46.6172,-60.3121,0.6336,1.0352,-60.0,0.6336
002046,轴研科技,-21.2686,-60.3531,28.8082,11.7546,-57.1429,29.2889
000584,哈工智能,-27.1895,-60.4903,-7.2408,-2.7513,-72.5369,-7.5393
002124,天邦股份,25.2573,-60.571000000000005,10.5296,9.8762,-46.6667,18.4809
000422,湖北宜化,-5.6954,-60.5904,0.7289,5.7127,-53.9474,0.2396
600737,中粮糖业,-20.6419,-61.236999999999995,-1.3324,22.8059,-66.5254,-1.4068
600778,友好集团,-13.8028,-61.3081,3.1696,6.4723,-68.1735,5.039
600784,鲁银投资,-40.985,-61.3228,35.2051,-6.1628,-66.1458,42.4413
600636,*ST爱富,19.8758,-61.9098,0.752,16.7404,-90.7609,-2.7143
600216,浙江医药,-2.0399,-62.1433,1.2542,4.143,-62.5,1.2406
002141,贤丰控股,-1.1036,-62.5038,-4.4113,-9.8138,-73.6052,-5.0277
000886,海南高速,-39.5792,-62.6936,0.065,1.5672,-62.7737,0.0649
600746,江苏索普,-10.8854,-62.7203,0.45399999999999996,-10.415999999999999,-62.6638,0.45399999999999996
000798,中水渔业,27.9016,-62.7242,0.4511,-0.5964,-61.2353,0.6378
002529,海源机械,-18.1527,-63.0605,-0.2097,0.4105,-60.0,-0.2097
002682,龙洲股份,14.3776,-63.0787,2.3315,2.4905,-71.4286,-0.7706
601101,昊华能源,-5.6951,-63.2379,-0.1348,11.7929,-65.9091,-0.1063
000078,海王生物,22.63,-63.5312,-5.5842,20.1074,-80.2311,-5.547999999999999
600293,三峡新材,15.6289,-63.5429,1.5242,-11.1079,-63.373999999999995,1.5643
600809,山西汾酒,-35.6672,-63.683,1.5359,-0.5259,-62.9553,1.6456
002269,美邦服饰,-16.0825,-64.0816,-3.6418,4.1662,-65.0,-3.6418
002526,山东矿机,-0.0717,-64.2642,0.9431,10.4154,-94.289,-0.6576
002319,乐通股份,5.9103,-64.4156,0.3955,-8.1884,-70.0,0.7942
600839,四川长虹,1.0677,-64.6736,-0.2535,2.3584,-88.4685,0.0567
002474,榕基软件,-0.802,-64.971,0.4002,6.6627,-82.2772,0.4214
002308,威创股份,-20.9246,-65.14699999999999,-2.8981,-6.797000000000001,-63.8889,-2.8981
002119,康强电子,4.5595,-65.2617,0.4192,-2.9275,-87.5,-0.3983
300123,亚光科技,-43.1917,-65.4713,2.8517,7.994,-81.8182,-0.28300000000000003
300206,理邦仪器,14.9951,-65.6958,-1.4557,6.5026,-74.4815,-1.1473
600458,时代新材,44.2546,-65.8381,-5.6506,82.9873,-66.6667,-5.7932
000008,神州高铁,0.8977,-65.8739,6.1688,7.5647,-57.1429,1.3783
300676,华大基因,8.0774,-66.1027,145.0905,36.8309,-93.3735,196.5338
600107,美尔雅,-16.3444,-66.3464,-19.1292,-50.2984,-166.6667,-1.3915
601991,大唐发电,-6.6906,-66.4861,-1.8512,3.1051,-49.0189,-0.2675
601388,怡球资源,-11.5457,-66.5658,-1.4273,2.8771,-74.3182,-1.429
000757,浩物股份,-8.468,-66.9884,340.8243,78.2233,-73.3333,340.8243
600189,吉林森工,5.8286,-67.1522,0.309,13.8617,-76.9231,-1.5590000000000002
600397,安源煤业,-38.9082,-67.2444,-10.5621,-0.5842,-61.563,-10.118
000993,闽东电力,-30.9224,-67.2713,-8.9643,-7.872000000000001,-56.25,-9.041
300732,设研院,-12.4073,-67.4599,5.5861,9.1883,-67.3228,5.5861
000150,宜华健康,-78.3791,-67.5494,3.7441,-6.9373,-67.8571,3.7441
600747,*ST大控,9.1392,-67.7902,180.1851,115.7062,-75.0,183.9138
002545,东方铁塔,-41.4074,-67.9377,1.0154,-5.2554,-68.2547,1.0209
002583,海能达,15.8006,-67.9683,1.2858,6.3899,-87.7551,1.2858
600706,曲江文旅,-16.6015,-67.9886,3.5224,-10.9838,-65.9574,3.8479
000982,*ST中绒,-0.2288,-68.1759,114.9453,48.8452,-87.1795,114.9189
600238,海南椰岛,-46.0153,-68.4788,-0.2716,-0.4781,-70.0,-0.3304
000019,深深宝A,-16.0151,-68.7572,-1.7838,-13.6182,-74.5402,1.0787
002393,力生制药,-25.9166,-68.8365,-0.4777,0.7982,-68.7117,-0.4778
600560,金自天正,-44.4758,-68.8991,0.1859,-0.6962,-71.8526,-0.1291
300317,珈伟股份,6.1532,-69.4069,-1.817,22.994,-59.5288,-0.205
600462,九有股份,-3.8399,-69.4182,0.6915,-10.1609,-69.6296,0.6915
601666,平煤股份,-15.834000000000001,-69.4267,0.4365,18.6715,-70.2195,0.3741
000557,西部创业,-21.5847,-70.0397,0.7561,-5.7987,-66.0,0.8414
600629,华建集团,27.3425,-70.3212,0.667,-0.4625,-67.5,0.5673
000958,东方能源,6.8659,-70.6901,20.8833,-3.3244,-82.0628,19.6634
601898,中煤能源,-14.1559,-71.55199999999999,0.0319,12.9163,-77.7778,-0.8113
600733,S*ST前锋,-83.22,-71.8392,0.1737,-4.7755,-66.6667,4.9248
600288,大恒科技,-5.6136,-72.0492,0.2172,-5.4205,-28.3863,3.5911
002645,华宏科技,-18.5015,-72.1169,0.1038,-5.147,-78.3406,0.1186
300074,华平股份,-13.4582,-72.1464,1.1286,1.1177,-79.7849,1.1773
000576,广东甘化,5.5392,-72.1739,0.9879,-1.3923,-77.7778,1.0168
600111,北方稀土,-31.0921,-72.27,-1.3717,-7.4567,-59.2245,6.1818
000568,泸州老窖,-48.6782,-72.4082,-7.9351,-4.1027,-74.3391,-8.0902
000983,西山煤电,-17.3193,-72.5226,-0.5788,4.4079,-74.1348,-1.0656
300275,梅安森,-9.6225,-72.7,4.7808,9.775,-70.4918,2.1918
000534,万泽股份,-53.077,-72.7516,26.1266,9.0832,-67.7419,-1.7194
300191,潜能恒信,-53.9677,-73.464,1.2863,-0.3695,-72.4138,1.2535
600421,ST仰帆,-60.4077,-73.5841,24.2079,-46.2263,-85.7143,66.0052
002714,牧原股份,27.4095,-73.6043,55.0107,27.3534,-76.9231,55.0107
300458,全志科技,-24.734,-73.6621,2.7061,4.0209,-73.639,2.7061
000425,徐工机械,-13.6636,-73.71300000000001,3.687,-0.5015,-72.6027,3.7968
000036,华联控股,6.5736,-73.77,-1.7007,8.8906,-56.9014,0.1505
000863,三湘印象,-54.2373,-73.8437,58.0598,42.6212,-70.7692,62.2749
600151,航天机电,12.7407,-74.416,-0.153,11.698,-84.4887,-0.8315
002106,莱宝高科,17.1179,-74.8129,-1.3617,-0.5817,-80.0,-1.3839
600287,江苏舜天,-0.3457,-74.8294,2.3645,-9.9818,-84.3235,1.7699
002535,林州重机,-8.6518,-74.8843,-1.0308,25.594,-72.973,-0.9082
600031,三一重工,-18.6541,-75.5732,-1.0717,-1.3439,-75.5906,-0.4282
600698,湖南天雁,-9.8816,-75.6654,2.1002,9.32,-75.6178,2.1002
300552,万集科技,3.6349,-75.8005,4.066,10.7465,-75.6757,4.066
000723,美锦能源,-20.9962,-75.8399,1.6297,-6.0618,-76.9231,1.611
002148,北纬科技,-19.0664,-75.8733,90.3321,99.0778,-88.0,89.5137
600137,浪莎股份,-24.4769,-76.0344,0.4267,0.7808,-76.1905,0.4267
002486,嘉麟杰,-2.6551,-76.0816,1.4973,34.79,-85.9975,-0.8561
300051,三五互联,-3.6086,-76.3527,7.8375,21.2559,-50.0,-1.6016
601717,郑煤机,-23.9699,-76.9012,-1.0162,-3.5011,-75.4717,-0.9091
000657,中钨高新,-25.4288,-77.0023,-0.0762,-18.7186,-88.3566,-0.0848
300063,天龙集团,37.945,-77.3226,2.9635,25.4363,-94.5,0.3318
600365,通葡股份,29.2115,-77.4165,0.6294,1.6328,-80.0,0.3296
600939,重庆建工,-11.4063,-77.6002,0.9656,3.2776,-81.8182,0.3835
002619,艾格拉斯,-25.6191,-77.9519,-12.7997,2.2617,-75.0,-11.2256
600497,驰宏锌锗,4.5358,-78.1102,-1.857,10.5747,-74.5051,-1.9847
002288,超华科技,29.2724,-78.7193,0.3255,2.7617,-83.7069,-0.0291
002021,中捷资源,-11.8886,-79.1025,39.2896,23.6134,-92.8571,45.8291
002694,顾地科技,4.18,-79.2488,1.3487,18.9496,-84.9057,0.9385
300313,天山生物,47.5298,-79.2609,8.5422,14.1545,-81.38,-0.9366
002253,川大智胜,-13.8811,-79.3368,-1.5232,4.6642,-83.9577,-2.0457
002113,天润数娱,-43.0091,-80.1655,1.3319999999999999,-0.1329,-81.4815,1.3319999999999999
002070,*ST众和,-15.0149,-80.183,-45.3826,-0.9581,-68.3258,-30.4273
300343,联创互联,67.0987,-80.3161,7.9009,31.714000000000002,-94.6309,-2.0984
002629,仁智股份,-20.7256,-80.3671,-0.1974,-9.8669,-89.4737,-0.4766
600246,万通地产,-42.0603,-80.7352,-9.3624,19.3265,-88.1394,-5.4105
002298,中电鑫龙,-10.5819,-80.9792,2.041,-1.0299,-82.9647,0.2247
300119,瑞普生物,-22.4806,-81.1615,0.3176,-1.0083,-91.0256,0.2193
000507,珠海港,65.6754,-81.422,4.246,36.3542,-82.0661,0.1197
300006,莱美药业,20.1133,-82.1625,-9.6619,2.8304,-84.375,-9.4783
601118,海南橡胶,-4.2417,-82.2033,-1.1625,2.083,-85.6423,-1.0595
300331,苏大维格,23.3623,-82.8714,4.0933,17.4363,-59.0909,3.1697
002591,恒大高新,-25.2455,-82.9761,2.3943,4.3539,-90.7522,-0.9731
000157,中联重科,-32.9268,-84.11200000000001,-1.9111,4.7139999999999995,-84.0,-1.8941
600095,哈高科,-20.3695,-84.1319,0.5001,-16.5192,-65.1416,1.3659
000035,中国天楹,1246.1932,-84.53299999999999,12903.5095,31237.9353,-94.1569,12903.5095
002097,山河智能,-12.934000000000001,-84.6578,42.7548,14.2074,-78.4639,43.6921
600077,宋都股份,-16.7759,-85.0454,42.2552,20.843000000000004,-91.1765,43.7427
300120,经纬电材,2.8145,-85.1894,-2.5873,3.8760000000000003,-87.7112,-2.5977
600596,新安股份,14.0497,-85.9382,-2.0047,10.1478,-88.5786,-2.0336
000820,神雾节能,25.9223,-85.9559,4.6056,0.8111,-83.3333,4.6056
600467,好当家,-9.0864,-86.2336,-0.7841,13.3108,-81.25,-0.6053
000632,三木集团,-16.624000000000002,-86.4877,-1.3972,7.8449,-13.9073,1.1976
000800,一汽轿车,14.093,-86.734,1.3038,-0.7146,-83.9851,1.599
600368,五洲交通,-46.7289,-87.0072,-6.359,0.1364,-60.8696,-1.1586
600527,江南高纤,0.617,-87.1004,-2.2328,-3.9199,-86.6667,-2.3014
300099,精准信息,2.9796,-87.1734,11.3637,16.0704,-93.0303,8.6505
002102,冠福股份,0.3627,-87.5008,201.2839,121.6075,-85.7143,210.364
603916,苏博特,7.1664,-87.5391,70.4665,46.718,-93.9655,70.4455
600819,耀皮玻璃,15.0058,-87.9994,8.1097,9.9931,-62.5,-0.1463
002571,*ST德力,-0.5499,-88.031,0.6096,13.1928,-88.8636,0.6105
600508,上海能源,-24.0046,-88.3341,2.057,6.9995,-66.6667,0.1777
300239,东宝生物,-34.2979,-88.5368,-3.1057,2.1054,-88.5595,-3.1057
300659,中孚信息,-28.4632,-88.9407,-1.0692,-3.4360000000000004,-88.7324,-1.0692
002239,奥特佳,-4.9455,-89.1253,-3.3128,-11.4945,-88.8889,3.9789
300052,中青宝,50.8671,-89.1665,-0.405,9.2778,-140.0,-2.4799
600777,新潮能源,-52.9526,-89.3729,-3.0733,-28.7017,-200.0,-3.1776
002638,勤上股份,-20.5808,-89.3993,0.6118,2.1739,-89.2857,0.2249
600250,南纺股份,-45.9561,-89.8584,-5.5297,-27.072,-86.9224,-4.274
002395,双象股份,46.2756,-90.1725,-0.8176,2.4295,-57.6448,-0.1216
600971,恒源煤电,-20.8298,-90.7964,-2.1828,3.3494,-93.5484,-2.2912
600074,ST保千里,-47.2262,-90.8276,278.0018,-28.0221,-89.0977,564.8482
002570,贝因美,-17.4647,-91.2376,-8.7593,-7.192,-93.8053,-8.8647
002656,摩登大道,-12.4105,-91.5276,-1.6984,-4.5461,-90.6667,-1.6208
600321,正源股份,3.7843,-91.9312,-0.2704,6.4658,-92.0635,-0.2705
600403,*ST大有,-33.0024,-91.947,-5.1501,4.8483,-90.0,-5.1035
600512,腾达建设,57.3582,-92.1661,-2.9706,2.2271,-85.0,-1.7796
600604,市北高新,-71.0847,-92.6644,2.6945,52.2008,-90.1088,-0.2222
002648,卫星石化,29.848000000000003,-93.4907,-2.7234,21.3937,-96.8,-2.7234
002416,爱施德,20.0705,-93.9698,-9.5461,-25.1655,-96.1842,-6.3775
600533,栖霞建设,31.7021,-94.1456,-3.2126,4.3374,-92.5091,-2.5598
000573,粤宏远A,-15.2368,-94.4665,0.3933,13.562000000000001,-88.0446,0.8982
600235,民丰特纸,9.3071,-94.9513,0.0587,3.6596,-80.0,0.3029
002895,川恒股份,6.1814,-95.1794,-4.7031,-0.8555,,-4.7031
002425,凯撒文化,6.9395,-95.2439,3.1148,0.8747,-75.0,-0.0066
000809,*ST新城,-84.397,-95.9443,0.8340000000000001,9.8973,-96.124,0.8340000000000001
000922,*ST佳电,-23.2545,-96.665,49.8108,35.1368,-96.875,49.8108
600257,大湖股份,8.4131,-97.8178,-0.695,3.7048,-98.9477,-1.4816
000751,锌业股份,4.1101,-97.8813,4.7688,-9.5379,-97.973,4.6466
600556,ST慧球,11.3508,-98.1413,44.1227,-0.9403,-97.5904,44.1227
002204,大连重工,-6.7132,-98.2122,-0.5029,-1.0170000000000001,-94.4444,-0.2591
600856,中天能源,-9.2595,-98.3548,0.2178,-1.7568,-98.5714,0.22
002016,世荣兆业,-56.7249,-99.0236,-12.3463,27.0994,-97.3488,-2.3158
000017,深中华A,-21.7774,-99.633,75.30199999999999,-66.016,-99.6885,69.9668
600769,祥龙电业,-38.2345,-99.7443,7.3865,-1.0172,-99.7826,3.7326
600123,兰花科创,-20.7009,-101.93299999999999,-2.5324,6.5904,-93.3257,-1.9180000000000001
002463,沪电股份,9.0953,-106.7276,-4.6856,13.3093,-107.6923,-4.6856
600609,金杯汽车,-9.5529,-111.7,-11.1297,22.8777,-918.75,-38.0479
000056,皇庭国际,180.3364,-114.0137,-15.6502,0.8801,-111.9886,-14.9794
000937,冀中能源,-29.3293,-114.5802,14.8459,1.5124,-98.0856,18.8488
002565,顺灏股份,4.4735,-118.9534,-10.9303,5.6779,-110.4478,-11.7263
002639,雪人股份,9.5115,-119.9254,2.3252,30.4454,-118.5185,-1.6823
600603,广汇物流,4.8233,-120.0428,57.4566,7.9063,-119.1153,396.9207
000591,太阳能,2.448,-121.0354,-14.7644,4.8304,-88.3181,-12.4614
600155,宝硕股份,471.084,-121.8875,41.2548,5.3804,-121.4286,59.6409
600070,浙江富润,-10.1161,-122.5437,8.9557,15.6493,-135.8209,12.4033
000409,山东地矿,-22.3428,-123.1575,15.7143,86.3875,-124.5185,-2.9341
000673,当代东方,33.4004,-125.2737,2.0247,47.8973,-124.7706,-4.9187
000831,五矿稀土,-58.8432,-128.111,-2.7445,-9.3275,-124.6753,-6.0765
002600,江粉磁材,46.6222,-128.7218,1.8091,25.351,-80.0,-2.1445
600854,春兰股份,-50.9365,-129.0876,-1.1071,-1.5797,-64.0809,0.0907
600132,重庆啤酒,-6.4438,-130.9828,-21.1576,-9.5229,-54.5455,-16.8273
600076,康欣新材,26.2333,-132.1371,-5.6782,40.3805,-121.4286,-8.0703
600647,同达创业,-49.3238,-134.1791,2.7643,14.0883,-110.0166,10.2605
600688,上海石化,-11.5605,-134.7598,-6.9022,-15.63,-135.4839,-7.0717
002222,福晶科技,13.4631,-136.523,-6.7011,-8.6563,-139.1431,-6.9756
002218,拓日新能,-48.7149,-138.0582,-2.5165,24.5815,-137.7358,-2.5165
300223,北京君正,-37.7514,-139.5308,-1.8927,-1.6005,-139.2029,-1.8973
600156,华升股份,-7.6372,-140.0376,-3.162,-6.3971,-144.7473,-3.3031
600243,青海华鼎,2.804,-142.7846,3.1516,3.6683,-133.3333,-0.7271
002173,创新医疗,-38.7233,-143.96,-4.5677,-0.9896,-141.6667,-4.5677
600695,绿庭投资,-7.3338,-147.1173,23.8367,38.8645,-147.1186,24.7175
600691,阳煤化工,-20.5717,-149.1577,-1.6714,38.213,36.1842,1.7066
000788,北大医药,-2.1866,-150.6733,-3.7822,9.057,-138.4615,-2.9453
002647,民盛金科,24.548000000000002,-155.875,-6.2077,0.5872,-150.0,-5.9793
002243,通产丽星,-6.4121,-157.4873,-3.0201,-3.8686,-153.7217,-3.1839
002159,三特索道,12.6909,-161.5521,34.2285,25.0445,-215.3846,58.7242
002485,希努尔,-18.2452,-165.2611,-2.9616,-2.7185,-168.1818,-2.9616
002193,如意集团,-1.6563,-174.9275,-0.353,5.8712,-200.0,-0.353
000703,恒逸石化,-8.7415,-178.9576,-4.8601,12.2953,-183.7838,-8.1808
600212,江泉实业,-2.1256,-179.3483,-1.5723,9.956,-179.3269,-1.5723
300344,太空板业,-41.138999999999996,-182.9404,-1.8618,-6.9846,-154.191,-3.3499
000428,华天酒店,-14.9701,-186.1976,-4.3178,14.8042,-182.3529,-6.8616
600234,ST山水,1.2814,-186.5116,11.5155,6.2036,-129.4118,42.8125
600890,中房股份,-75.8604,-190.54,-4.0592,2.2267,-178.125,-4.0785
600653,申华控股,-31.5689,-190.6489,-5.0841,-0.1626,-215.1668,-7.6389
601113,华鼎股份,0.374,-193.0214,-6.0174,22.0685,-200.0,-6.0174
600675,中华企业,-34.666,-193.2319,-7.8848,12.175,-201.5504,-11.4207
002263,大东南,23.3524,-205.2916,-4.5169999999999995,-1.4076,0.0,1.0831
002617,露笑科技,-2.9827,-208.6036,-5.5668,1.2396,-204.7619,-5.3735
600283,钱江水利,9.4363,-215.2406,0.8619,19.0044,-14.2857,5.7825
300307,慈星股份,-61.8269,-224.9285,-10.2455,-10.8168,-222.8571,-10.2933
002607,亚夏汽车,3.7892,-228.614,-6.7977,14.1457,-200.0,-7.5776
000663,永安林业,0.2341,-230.9176,-1.8282,1.1901,-300.0,-2.7746
600701,工大高新,-4.5508,-234.1517,24.2381,26.9774,-218.0723,-1.1474
600425,*ST青松,12.6114,-238.0986,-3.6165,1.7534,-93.3333,-1.5066
000401,冀东水泥,-0.2928,-239.6311,-3.3287,2.2278,-89.8438,-0.8981
600478,科力远,-24.4098,-244.2445,-3.1293,35.8803,-424.3333,-8.2035
000731,四川美丰,-17.3181,-245.0399,-8.9847,-6.1784,-238.5389,-9.3941
002034,旺能环境,-19.0736,-248.13400000000001,-22.0467,-14.2993,-143.4783,-16.4913
000610,西安旅游,4.0699,-249.5843,-5.7603,-10.2937,-249.2958,-5.7879
600375,华菱星马,-23.8266,-253.6974,-13.4438,5.0938,-230.7692,-13.2211
002576,通达动力,14.6197,-253.9039,-2.5895,-2.6676,-266.6667,-2.4962
000506,中润资源,-60.6308,-259.755,-17.3332,-6.3485,-211.8522,-15.1645
600241,时代万恒,-15.5506,-275.5018,-23.1153,17.8429,-700.0,-21.7335
000007,全新好,-7.5814,-277.2787,1.3364,3.5609,-229.7915,2.2795
002513,蓝丰生化,-8.747,-279.0393,-3.1535,0.8713,-280.0,-3.1363
600586,金晶科技,3.3659,-291.5986,-3.1716,6.7071,-300.0,-4.8422
002493,荣盛石化,8.3621,-298.6782,-7.6542,8.1089,-247.61900000000003,-6.6564
600058,五矿发展,-33.7991,-298.8807,-2.7619,1.3994,-24.9042,1.1455
000504,南华生物,-30.0906,-299.2644,96.8069,-15.3004,-300.0,346.3142
600230,沧州大化,-10.7431,-305.7969,5.2266,2.166,-245.3105,7.5473
002660,茂硕电源,3.5382,-309.8327,3.2594,12.4029,-246.1538,-4.7083
600980,北矿科技,-9.562999999999999,-311.4688,-16.722,-2.8295,-304.8872,-12.3092
300167,迪威迅,8.0146,-311.6981,-2.6851,12.0099,-200.0,-2.0197
000628,高新发展,-6.0431,-316.4297,-24.208000000000002,10.0558,-398.4375,-22.3777
600268,国电南自,-6.4078,-320.01099999999997,-15.0697,1.661,-5500.0,-15.4506
600354,敦煌种业,-33.0141,-323.3164,-22.4599,-10.1945,-1955.641,-32.4443
600546,山煤国际,-22.2442,-324.4896,-14.3742,3.7998,-825.0,-22.4591
002418,康盛股份,26.6062,-328.2262,-2.0046,-0.4598,-316.6667,-2.333
600868,梅雁吉祥,-17.6948,-339.2052,-5.3415,-5.7028,-311.0294,-3.1010000000000004
