,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1740,300251,光线传媒,0.33,-49.23,3.12,13.08,-0.08,32932.5,0.42,,04-16
1741,000573,粤宏远A,0.02,-88.04,,0.88,,1401.45,-88.04,,04-16
1742,600767,*ST运盛,0.08,-144.44,,7.35,,2598.37,-144.45,,04-16
1743,600459,贵研铂业,0.33,-21.43,,4.98,,8542.99,6.95,10派1,04-16
1744,002098,浔兴股份,0.5,28.21,,11.82,,7820.25,29.02,10派1.1转10,04-16
1745,002743,富煌钢构,0.43,-4.44,,7.56,,3890.84,-4.71,10派0.6,04-16
1746,002215,诺普信,0.28,-15.15,,12.88,,19447.99,8.03,,04-16
1747,002732,燕塘乳业,0.65,10.17,,20.21,,7905.95,13.38,,04-16
1748,000790,泰合健康,0.17,31.98,,10.86,,6609.31,32.02,10派0.3送1.2,04-16
1749,600796,钱江生化,0.07,-30.0,,4.15,,2239.01,-26.94,,04-16
1750,002397,梦洁股份,0.49,-24.62,,12.17,,14829.6,50.27,,04-16
1751,300132,青松股份,0.14,-24.92,1.56,9.0,0.18,5221.04,50.16,,04-16
1752,600156,华升股份,-0.08,-144.75,,-4.54,,-3168.49,-144.75,,04-16
1753,000966,长源电力,1.25,135.91,,34.3,,69025.2,135.91,,04-16
1754,600346,恒力股份,-0.67,-1440.0,,-25.93,,-19120.42,-1827.72,10转13,04-16
1755,002691,冀凯股份,0.19,-9.52,,4.65,,3749.69,-9.99,,04-16
1756,600054,黄山旅游,0.44,41.94,,9.86,,20924.21,45.5,10派0.6,04-16
1757,002482,广田集团,1.04,1.96,,13.6,,53654.38,2.6,,04-16
1758,300319,麦捷科技,0.22,-53.19,2.42,8.97,0.23,2948.28,18.18,,04-15
1759,600486,扬农化工,1.76,-19.7,,18.21,,45468.13,20.42,10派2送2,04-15
1760,000815,美利云,-2.05,173.33,,,,-64909.73,173.71,,04-15
1761,601118,海南橡胶,0.01,-85.64,,0.25,,2238.1,-85.67,,04-15
1762,600491,龙元建设,0.26,13.04,,7.56,,24179.74,9.1,10派0.3,04-15
1763,600971,恒源煤电,0.02,-93.55,,0.23,,1557.28,-94.97,,04-15
1764,600662,强生控股,0.18,10.04,,6.1,,18711.35,10.03,10派1,04-15
1765,600978,宜华生活,0.37,2.78,,8.89,,52977.03,29.04,10派1.1,04-15
1766,000712,锦龙股份,0.43,265.76,,16.49,,38675.53,631.43,10派1,04-15
1767,300405,科隆股份,0.71,-31.33,9.18,9.57,0.13,3819.99,-27.51,,04-15
1768,603008,喜临门,0.3,-21.05,,8.34,,9391.04,-21.88,,04-15
1769,600153,建发股份,0.94,-21.67,,16.2,,250719.28,-6.9,10派2,04-15
1770,002475,立讯精密,0.8,29.03,,20.3,,63004.61,85.43,,04-15
1771,600256,广汇能源,0.31,119.37,,16.38,,163803.86,118.09,10派0.5,04-15
1772,000600,建投能源,1.32,68.71,,29.1,,204319.28,185.65,10派2.5,04-15
1773,000620,新华联,0.26,-18.75,,12.49,,42145.69,-17.12,,04-15
1774,300274,阳光电源,0.43,-23.21,3.6,13.04,0.02,28328.64,56.48,,04-15
1775,000505,珠江控股,-0.41,-1466.67,,-262.21,,-17342.29,-1385.62,,04-15
1776,002009,天奇股份,0.3,100.0,,6.93,,9568.16,123.89,10派0.5,04-15
1777,603688,石英股份,0.37,-21.28,,7.45,,6468.26,-17.33,,04-15
1778,002169,智光电气,0.16,107.28,,7.22,,4174.73,107.14,,04-15
1779,002511,中顺洁柔,0.17,-54.05,,2.91,,6750.22,-41.78,,04-15
1780,000150,宜华健康,0.09,-67.86,,3.68,,2982.26,-67.55,,04-15
1781,300005,探路者,0.58,-1.92,2.43,26.04,0.57,29428.93,18.28,,04-15
1782,002431,棕榈股份,0.93,6.9,,15.52,,42813.43,7.37,,04-15
1783,002276,万马股份,0.25,4.17,,9.03,,23540.63,6.99,,04-15
1784,603000,人民网,0.6,-39.39,,13.8,,33022.26,21.02,,04-15
1785,002099,海翔药业,0.14,-156.0,,5.19,,5351.93,-165.18,,04-15
1786,002436,兴森科技,0.56,9.8,,7.56,,12572.21,9.81,,04-15
1787,601069,西部黄金,0.15,-35.41,,7.13,,7841.72,-35.43,,04-15
1788,000935,四川双马,0.05,-54.55,,1.62,,3294.33,-51.88,10派0.5,04-15
1789,600694,大商股份,4.18,4.24,,21.62,,122780.89,4.16,10派12.6,04-15
1790,000592,平潭发展,0.08,61.99,,6.39,,7041.22,61.95,,04-15
1791,300214,日科化学,0.13,-51.85,3.04,4.42,0.12,5324.87,-3.99,,04-15
1792,600175,美都能源,0.11,10.0,,6.27,,18914.26,32.18,10派0.06,04-15
1793,300331,苏大维格,0.09,-59.09,5.14,1.7,0.06,790.7,-42.54,,04-15
1794,002628,成都路桥,0.19,-60.42,,5.33,,13790.05,-56.21,,04-15
1795,300057,万顺股份,0.43,24.38,4.19,10.7,0.36,17955.34,24.38,,04-15
1796,600403,*ST大有,0.05,-90.0,,1.11,,11056.69,-90.74,10派0.15,04-15
1797,002403,爱仕达,0.34,88.89,,4.95,,8134.4,89.72,,04-15
1798,002247,帝龙文化,0.38,-43.28,,10.54,,9904.85,22.18,,04-15
1799,600671,天目药业,0.02,0.0,,3.4,,271.34,28.69,,04-15
1800,002628,成都路桥,0.19,-60.42,,5.33,,13790.05,-56.21,,04-15
1801,300057,万顺股份,0.43,24.38,4.19,10.7,0.36,17955.34,24.38,,04-15
1802,600403,*ST大有,0.05,-90.0,,1.11,,11056.69,-90.74,10派0.15,04-15
1803,002403,爱仕达,0.34,88.89,,4.95,,8134.4,89.72,,04-15
1804,002247,帝龙文化,0.38,-43.28,,10.54,,9904.85,22.18,10派1,04-15
1805,600671,天目药业,0.02,0.0,,3.4,,271.34,28.69,,04-15
1806,600487,亨通光电,0.87,-38.22,,9.13,,34415.64,18.25,10派0.84,04-15
1807,002558,巨人网络,0.16,90.48,,1.75,,1058.15,109.63,,04-14
1808,300407,凯发电气,1.4,5.26,10.77,19.18,0.65,7339.33,7.97,,04-14
1809,600850,华东电脑,0.78,4.16,,18.69,,24967.45,4.17,10派2.5,04-14
1810,002001,新和成,0.74,-39.34,,11.95,,80804.04,-8.4,10派3.5,04-14
1811,300089,文化长城,0.06,200.0,5.27,1.07,0.29,840.26,133.43,,04-14
1812,002434,万里扬,0.56,30.23,,9.15,,19154.18,31.59,,04-14
1813,600277,亿利洁能,0.12,-20.0,,2.89,,25775.18,2.16,10派0.38,04-14
1814,600313,农发种业,0.3,159.04,,10.23,,11054.76,158.97,10派1,04-14
1815,002327,富安娜,0.9,-8.16,,19.06,,37655.25,19.56,,04-14
1816,002503,搜于特,0.24,-61.9,,5.78,,12317.89,-55.08,,04-14
1817,000401,冀东水泥,0.03,-89.84,,0.29,,3470.76,-89.92,10派0.5,04-14
1818,002460,赣锋锂业,0.24,-51.02,,6.37,,8572.74,15.65,,04-14
1819,601098,中南传媒,0.82,32.26,,15.06,,146875.66,32.24,,04-14
1820,002513,蓝丰生化,-0.18,-280.0,,-3.21,,-3746.44,-277.54,,04-14
1821,600667,太极实业,0.01,0.0,,0.91,,1419.38,13.94,10派0.1,04-14
1822,600336,澳柯玛,0.1,-54.55,,7.48,,7147.21,-53.02,,04-14
1823,002395,双象股份,0.04,-57.64,,1.01,,797.75,-57.64,,04-14
1824,600882,广泽股份,0.29,-47.27,,7.83,,11384.57,-48.44,,04-14
1825,002432,九安医疗,0.03,-250.0,,1.35,,1019.75,-222.18,,04-14
1826,000519,中兵红箭,0.54,-12.9,,10.47,,39669.66,4.15,10派0.6转4,04-14
1827,601666,平煤股份,0.08,-70.22,,1.73,,19861.77,-70.21,10派0.26,04-14
1828,600538,国发股份,-0.13,-425.0,,-11.76,,-4919.6,-560.27,,04-14
1829,600261,阳光照明,0.3,-16.67,,11.14,,28809.26,24.31,10派1.5转5,04-14
1830,601233,桐昆股份,0.12,71.43,,1.65,,11184.85,55.46,,04-14
1831,000968,蓝焰控股,-1.94,-2288.25,,-43.31,,-99492.4,-2287.5,,04-14
1832,600768,宁波富邦,0.02,-106.67,,2.57,,260.06,-106.83,,04-14
1833,300107,建新股份,0.15,-44.44,3.23,4.81,0.39,4057.92,12.3,,04-14
1834,002388,新亚制程,0.06,20.0,,1.97,,1132.85,14.22,,04-14
1835,002468,申通快递,0.03,0.0,,1.15,,833.0,-6.73,,04-14
1836,600537,亿晶光电,0.25,78.57,,9.29,,11985.64,74.02,10派1.1,04-14
1837,600182,S佳通,0.62,-25.89,,19.68,,20913.36,-26.0,10派6,04-14
1838,000059,华锦股份,-1.32,922.12,,-24.9,,-158799.8,923.34,,04-14
1839,002655,共达电声,0.07,16.67,,4.05,,2404.67,70.13,,04-14
1840,600868,梅雁吉祥,-0.03,-311.03,,-2.56,,-5452.82,-311.2,,04-14
1841,002291,星期六,0.1,11.11,,2.2,,3595.12,5.67,,04-14
1842,002387,黑牛食品,0.04,-20.0,,0.9,,1228.87,-15.66,,04-14
1843,000687,华讯方舟,0.02,-109.05,,1.0,,1439.23,-109.07,,04-14
1844,600089,特变电工,0.52,3.97,,8.91,,164860.06,24.11,10派1.6,04-14
1845,000301,东方市场,0.18,-33.33,,7.0,,22515.82,-31.79,10派0.5,04-14
1846,000830,鲁西化工,0.25,19.62,,6.23,,36106.66,18.03,10派3,04-14
1847,002466,天齐锂业,0.54,-160.0,,3.73,,13050.15,-198.59,,04-13
1848,600865,百大集团,0.41,28.13,,12.19,,15559.65,27.58,,04-13
1849,601339,百隆东方,0.63,-7.35,,7.44,,47351.45,-6.72,,04-13
1850,300425,环能科技,1.0,-9.09,7.54,14.07,0.45,5397.92,-9.0,,04-13
1851,603558,健盛集团,1.28,1.59,,23.6,,7702.84,2.11,,04-13
1852,603636,南威软件,1.16,9.44,,21.12,,8688.66,9.3,,04-13
1853,603005,晶方科技,0.88,8.64,,13.69,,19631.09,27.7,,04-13
1854,300261,雅本化学,0.17,-11.52,2.23,7.72,0.28,5051.96,14.98,,04-11
1855,000701,厦门信达,0.55,-45.54,,10.16,,16123.02,-33.3,10派1,04-11
1856,600884,杉杉股份,0.85,89.71,,9.34,,34842.07,89.58,10派0.8,04-11
1857,600517,置信电气,0.23,-44.44,,12.92,,28557.06,0.76,10派1,04-11
1858,600371,万向德农,0.02,-111.76,,1.24,,443.3,-112.52,10派0.36送1,04-11
1859,600033,福建高速,0.22,10.44,,7.92,,60076.04,10.47,10派1,04-11
1860,600517,置信电气,0.23,-44.44,,12.92,,28557.06,0.76,10派1,04-11
1861,600371,万向德农,0.02,-111.76,,1.24,,443.3,-112.52,10派0.36送1,04-11
1862,600033,福建高速,0.22,10.44,,7.92,,60076.04,10.47,10派1,04-11
1863,000732,泰禾集团,0.77,7.6,,22.56,,78376.21,7.61,10派2,04-11
1864,600861,北京城乡,0.32,9.88,,4.59,,10220.47,9.88,10派1.5,04-11
1865,002573,清新环境,0.51,50.28,,11.63,,27057.76,50.3,,04-11
1866,300034,钢研高纳,0.35,-15.24,3.45,10.47,0.01,11018.87,27.16,,04-11
1867,600883,博闻科技,-0.2,-823.21,,-7.23,,-4780.67,-822.32,10派0.2,04-11
1868,000836,鑫茂科技,-0.49,-1142.46,,-20.9,,-14362.43,-1143.36,,04-11
1869,600250,南纺股份,0.06,-86.92,,4.13,,1591.3,-86.59,,04-11
1870,601877,正泰电器,1.82,18.95,,32.17,,183277.81,18.88,,04-11
1871,600425,*ST青松,0.0,-93.33,,0.12,,644.24,-92.56,10派0.4,04-11
1872,002707,众信旅游,1.89,9.59,,22.93,,10874.27,24.32,,04-11
1873,000601,韶能股份,0.24,20.0,,7.08,,26173.67,26.47,10派1,04-11
1874,600220,江苏阳光,0.04,-26.04,,4.77,,7892.03,-26.18,,04-11
1875,300312,邦讯技术,0.06,-116.67,4.93,1.16,-0.77,913.42,-115.64,,04-11
1876,600478,科力远,-0.1,-424.33,,-4.93,,-4593.89,-550.59,10转8,04-11
1877,002191,劲嘉股份,0.89,20.81,,18.15,,57829.93,21.3,,04-11
1878,600702,沱牌舍得,0.04,13.75,,0.6,,1338.94,13.72,10派0.2,04-11
1879,600461,洪城水业,0.45,49.15,,8.27,,14832.33,48.96,10派1.5,04-11
1880,000419,通程控股,0.26,-5.63,,7.86,,14315.32,-5.66,10派1,04-11
1881,002603,以岭药业,0.63,43.18,,7.99,,35449.52,45.11,,04-11
1882,002314,南山控股,-0.87,-769.23,,-32.04,,-50577.72,-1439.13,,04-11
1883,600375,华菱星马,-0.68,-230.77,,-9.85,,-37636.59,-251.8,,04-11
1884,002447,壹桥股份,0.5,-18.03,,12.36,,22873.12,40.73,,04-11
1885,603456,九洲药业,0.79,-26.17,,13.93,,13327.85,-19.83,,04-11
1886,000005,世纪星源,0.05,-201.94,,6.68,,4316.39,-201.93,,04-11
1887,000716,黑芝麻,0.24,28.04,,6.14,,6223.83,51.28,10派0.6,04-11
1888,600169,太原重工,0.01,26.67,,0.59,,3213.5,26.0,,04-11
1889,600620,天宸股份,0.18,-30.77,,9.78,,8018.78,-32.27,10派0.7,04-11
1890,000548,湖南投资,0.04,100.0,,1.21,,1786.72,67.43,10派0.5,04-11
1891,600339,中油工程,-0.29,-3249.46,,-15.55,,-16931.77,-3234.22,,04-11
1892,600022,山东钢铁,-0.22,-983.33,,-11.36,,-139841.43,-983.42,,04-11
1893,000985,大庆华科,0.11,35.09,,2.79,,1391.76,35.03,10派0.6,04-11
1894,300347,泰格医药,0.59,-32.95,4.02,15.44,0.2,12549.63,33.43,,04-11
1895,600803,新奥股份,0.82,9.33,,18.98,,80942.65,16.8,10派1.6,04-11
1896,600820,隧道股份,0.51,-48.63,,10.8,,139366.8,8.09,10派1.5,04-11
1897,600162,香江控股,0.33,33.07,,14.97,,25618.33,33.13,10派1.1,04-11
1898,002569,步森股份,-0.73,-1925.0,,-18.38,,-10265.8,-1792.27,,04-10
1899,601177,杭齿前进,0.05,-15.1,,1.17,,2025.24,-15.12,,04-10
1900,002264,新华都,0.07,-115.91,,3.48,,3669.35,-115.53,,04-10
1901,002328,新朋股份,0.19,90.0,,3.96,,8582.72,84.11,,04-10
1902,601801,皖新传媒,0.76,13.43,,14.19,,69423.43,14.62,,04-10
1903,600410,华胜天成,0.15,128.99,,4.15,,9513.36,127.79,10派0.62,04-10
1904,002087,新野纺织,0.16,5.38,,4.41,,8443.52,5.38,,04-10
1905,002103,广博股份,0.04,-50.0,,1.25,,928.79,-44.71,,04-10
1906,600283,钱江水利,0.06,-14.29,,1.84,,1770.44,-5.93,10派0.4,04-10
1907,300051,三五互联,0.02,-50.0,1.55,1.11,0.08,556.05,-59.58,,04-10
1908,300148,天舟文化,0.39,200.0,5.01,9.51,0.5,11825.77,481.86,,04-10
1909,600173,卧龙地产,0.36,297.45,,16.58,,25999.83,297.52,10派0.5,04-10
1910,300245,天玑科技,0.4,-11.11,3.68,11.43,0.3,7234.74,18.91,,04-10
1911,600233,圆通速递,0.29,-10.94,,4.69,,4823.06,-10.94,10派1,04-10
1912,600251,冠农股份,0.43,-47.68,,11.34,,16183.9,-45.54,10派2转10,04-10
1913,300314,戴维医疗,0.34,-15.0,4.18,8.28,0.42,5360.66,-16.33,,04-10
1914,300024,机器人,0.5,-40.48,2.95,18.47,0.14,32567.0,30.34,,04-10
1915,000887,中鼎股份,0.52,44.44,,22.0,,56658.94,45.87,10派0.4,04-10
1916,002423,中原特钢,-0.1,-2090.0,,-2.6,,-4664.22,-2114.65,,04-10
1917,002471,中超控股,0.2,-39.39,,6.43,,10383.0,-37.08,,04-10
1918,002519,银河电子,0.53,-0.75,,8.58,,12060.99,7.83,,04-10
1919,002557,洽洽食品,0.87,16.0,,11.01,,29345.25,15.0,,04-10
1920,000025,特力A,0.05,50.16,,5.53,,1034.52,49.92,,04-10
1921,002566,益盛药业,0.29,-27.5,,5.7,,9640.88,10.41,,04-10
1922,000925,众合科技,0.04,-108.33,,1.31,,1213.9,-108.17,,04-10
1923,002004,华邦健康,0.67,26.42,,8.64,,42918.36,41.9,10派3转15,04-10
1924,603323,吴江银行,0.77,-19.79,6.0,13.68,-3.46,76774.4,-20.4,,04-10
1925,601116,三江购物,0.27,-26.83,,6.97,,10980.63,-26.83,10派2,04-10
1926,002587,奥拓电子,0.3,-31.82,,11.5,,6731.24,39.86,,04-10
1927,600886,国投电力,0.82,56.64,,26.91,,559663.32,69.32,10派2.8866,04-10
1928,600570,恒生电子,0.58,11.54,,20.32,,36052.05,11.51,10派1.8,04-10
1929,600969,郴电国际,0.78,29.63,,9.76,,17111.8,35.19,10派1.236,04-10
1930,300279,和晶科技,0.2,30.33,4.38,6.2,0.32,2367.75,33.83,,04-10
1931,002287,奇正藏药,0.59,11.32,,16.31,,23753.41,11.32,10派3.89,04-10
1932,603600,永艺股份,0.72,-8.86,,22.46,,5434.55,-8.19,,04-10
1933,300359,全通教育,0.46,-34.29,3.82,13.12,0.27,4487.74,6.87,,04-10
1934,600763,通策医疗,0.69,9.52,,19.17,,11012.23,9.66,,04-10
1935,002688,金河生物,0.35,-57.85,,8.22,,7720.96,-14.62,,04-10
1936,002739,万达电影,1.6,32.4,,30.83,,80095.05,32.93,,04-10
1937,002516,旷达科技,0.67,17.54,,9.23,,16851.76,18.16,,04-10
1938,000856,冀东装备,-0.38,-1050.0,,-18.63,,-8647.42,-1111.56,,04-10
1939,601101,昊华能源,0.15,-65.91,,2.75,,18282.68,-65.26,10派0.458,04-10
1940,300010,立思辰,0.36,52.37,4.48,9.71,0.31,10037.29,60.68,,04-10
1941,603606,东方电缆,0.55,-3.51,,11.24,,6501.57,3.92,,04-10
1942,603806,福斯特,1.21,-30.46,,17.7,,43209.38,-27.45,,04-10
1943,603019,中科曙光,0.49,13.95,,13.92,,11584.43,19.81,,04-10
1944,603111,康尼机电,0.59,8.44,,23.51,,14096.39,20.49,,04-10
1945,600792,云煤能源,0.04,-69.23,,1.13,,3789.3,-29.67,,04-10
1946,300246,宝莱特,0.23,15.7,2.82,8.5,0.29,3380.15,16.86,,04-10
1947,000510,金路集团,-0.24,-15.22,,-18.22,,-14727.44,-15.22,,04-10
1948,000961,中南建设,0.82,-21.15,,11.76,,95918.71,-20.69,10派1,04-10
1949,601311,骆驼股份,0.79,27.42,,18.03,,67124.07,27.89,,04-10
1950,600303,曙光股份,0.02,-104.26,,0.47,,1019.6,-103.79,,04-10
1951,300085,银之杰,0.11,-5.75,3.17,4.78,0.12,2768.67,91.65,,04-10
1952,002738,中矿资源,0.5,-7.41,,10.73,,4485.98,-8.47,,04-10
1953,300170,汉得信息,0.33,-40.0,2.94,12.21,0.11,17730.24,21.39,,04-10
1954,600518,康美药业,1.04,21.64,,17.74,,228587.91,21.6,10派3.2送5转5,04-10
1955,300203,聚光科技,0.43,19.44,4.59,9.68,0.32,19259.91,21.02,,04-10
1956,002194,武汉凡谷,0.25,177.78,,6.92,,13663.48,180.05,10派1,04-10
1957,002644,佛慈制药,0.2,-43.36,,4.82,,3465.29,13.26,10派0.16,04-10
1958,002569,步森股份,-0.73,-1925.0,,-18.38,,-10265.8,-1792.27,,04-10
1959,601177,杭齿前进,0.05,-15.1,,1.17,,2025.24,-15.12,10派0.2,04-10
1960,002264,新华都,0.07,-115.91,,3.48,,3669.35,-115.53,,04-10
1961,002328,新朋股份,0.19,90.0,,3.96,,8582.72,84.11,10派0.6,04-10
1962,601801,皖新传媒,0.76,13.43,,14.19,,69423.43,14.62,,04-10
1963,600410,华胜天成,0.15,128.99,,4.15,,9513.36,127.79,10派0.62,04-10
1964,002087,新野纺织,0.16,5.38,,4.41,,8443.52,5.38,10派0.3,04-10
1965,002103,广博股份,0.04,-50.0,,1.25,,928.79,-44.71,10派1,04-10
1966,600173,卧龙地产,0.36,297.45,,16.58,,25999.83,297.52,10派0.5,04-10
1967,300245,天玑科技,0.4,-11.11,3.68,11.43,0.3,7234.74,18.91,,04-10
1968,600283,钱江水利,0.06,-14.29,,1.84,,1770.44,-5.93,10派0.4,04-10
1969,300051,三五互联,0.02,-50.0,1.55,1.11,0.08,556.05,-59.58,,04-10
1970,300148,天舟文化,0.39,200.0,5.01,9.51,0.5,11825.77,481.86,,04-10
1971,600233,圆通速递,0.29,-10.94,,4.69,,4823.06,-10.94,10派1,04-10
1972,600251,冠农股份,0.43,-47.68,,11.34,,16183.9,-45.54,10派2转10,04-10
1973,300314,戴维医疗,0.34,-15.0,4.18,8.28,0.42,5360.66,-16.33,,04-10
1974,300024,机器人,0.5,-40.48,2.95,18.47,0.14,32567.0,30.34,10派0.5,04-10
1975,002471,中超控股,0.2,-39.39,,6.43,,10383.0,-37.08,,04-10
1976,002519,银河电子,0.53,-0.75,,8.58,,12060.99,7.83,,04-10
1977,000887,中鼎股份,0.52,44.44,,22.0,,56658.94,45.87,10派0.4,04-10
1978,002423,中原特钢,-0.1,-2090.0,,-2.6,,-4664.22,-2114.65,,04-10
1979,002476,宝莫股份,0.08,2.09,,4.75,,4790.98,2.08,,04-10
1980,601101,昊华能源,0.15,-65.91,,2.75,,18282.68,-65.26,,04-10
1981,300010,立思辰,0.36,52.37,4.48,9.71,0.31,10037.29,60.68,,04-10
1982,603606,东方电缆,0.55,-3.51,,11.24,,6501.57,3.92,,04-10
1983,600260,凯乐科技,0.09,-39.6,,2.7,,4751.65,-39.55,10派0.2,04-09
1984,002034,旺能环境,-0.2,-143.48,,-3.48,,-1649.77,-142.97,,04-09
1985,300106,西部牧业,0.14,-39.13,3.86,3.61,-1.02,2248.94,-17.25,,04-09
1986,000727,华东科技,0.03,0.69,,2.94,,1040.89,0.57,,04-09
1987,600683,京投发展,0.03,-70.0,,1.35,,2514.5,-66.26,,04-09
1988,002307,北新路桥,0.05,-16.67,,2.32,,3006.74,26.26,,04-09
1989,600348,阳泉煤业,0.33,-15.38,,5.55,,79165.93,-15.34,,04-09
1990,002472,双环传动,0.44,83.33,,8.16,,12229.72,81.73,,04-09
1991,300240,飞力达,0.2,-37.5,5.85,3.51,0.18,3361.48,-37.01,,04-09
1992,600420,现代制药,0.66,43.08,,17.69,,18999.1,43.08,10派2,04-09
1993,603088,宁波精达,0.59,1.72,,11.59,,3742.88,7.09,,04-09
1994,600867,通化东宝,0.27,35.0,,13.91,,27978.09,52.13,10派2送1,04-09
1995,000692,惠天热电,0.1,25.96,,3.27,,4155.79,99.37,,04-09
1996,603609,禾丰牧业,0.5,35.14,,12.8,,24872.82,42.8,,04-09
1997,002605,姚记扑克,0.33,-47.73,,13.64,,12230.74,4.55,,04-09
1998,002300,太阳电缆,0.37,-19.53,,14.06,,16648.43,20.1,10派2.8,04-09
1999,002690,美亚光电,0.74,-7.18,,15.63,,25098.37,20.67,,04-09
2000,002096,南岭民爆,0.53,6.0,,10.3,,19790.62,7.21,,04-09
2001,300077,国民技术,0.04,100.0,9.97,0.37,-0.12,1014.96,116.64,10派0.15,04-09
2002,002567,唐人神,0.19,-37.74,,4.59,,8127.43,-36.1,,04-09
2003,601226,华电重工,0.59,1.82,,19.02,,36362.31,1.83,,04-09
2004,600376,首开股份,0.73,27.83,,11.8,,164776.55,27.85,10派2.4,04-09
2005,002250,联化科技,0.69,-19.77,,17.98,,55105.04,22.58,,04-09
2006,002283,天润曲轴,0.24,33.33,,4.26,,13331.54,31.91,,04-09
2007,300119,瑞普生物,0.07,-91.03,4.15,1.68,0.33,2712.86,-82.15,,04-09
2008,002127,南极电商,0.02,-101.71,,2.33,,1041.75,-102.0,,04-09
2009,002143,印纪传媒,0.48,-513.79,,51.37,,43614.28,-1902.66,,04-09
2010,002320,海峡股份,0.2,0.0,,4.35,,8377.77,-1.78,10派0.18,04-09
2011,002148,北纬科技,0.06,-88.0,,1.56,,1526.21,-72.89,,04-09
2012,300205,天喻信息,0.14,-65.93,2.58,5.37,-0.25,5862.1,-31.96,10派0.5,04-09
2013,000975,银泰资源,0.25,-44.04,,7.33,,27049.98,-41.98,10派2.1,04-09
2014,600023,浙能电力,0.5,-29.58,,15.3,,596435.88,3.6,10派2.5,04-09
2015,000722,湖南发展,0.42,23.53,,8.24,,19387.14,22.62,,04-09
2016,600853,龙建股份,0.03,4.67,,2.29,,1801.33,4.62,10派0.1,04-09
2017,600531,豫光金铅,0.08,-104.73,,1.73,,2344.48,-104.7,10派0.3,04-09
2018,300321,同大股份,0.66,6.2,12.01,5.55,2.44,2911.74,6.2,,04-08
2019,600355,精伦电子,0.02,-108.7,,1.47,,607.68,-110.66,,04-08
2020,300342,天银机电,0.46,-54.46,3.96,11.94,0.52,9101.12,-9.62,10派2.5,04-08
2021,603100,川仪股份,0.47,-2.08,,12.42,,15943.56,12.74,10派1.2,04-08
2022,002553,南方轴承,0.38,-30.88,,10.84,,6526.82,38.29,,04-08
2023,300116,坚瑞沃能,0.04,18.21,2.78,1.78,0.05,855.24,77.14,,04-08
2024,002721,金一文化,0.41,-43.84,,8.15,,6888.94,-33.65,,04-08
2025,600966,博汇纸业,0.08,-122.04,,1.38,,4487.84,-124.57,10转10,04-08
2026,300309,吉艾科技,0.39,14.71,6.0,6.74,-0.42,8569.08,16.78,,04-08
2027,600573,惠泉啤酒,0.13,62.5,,3.03,,3245.15,59.28,10派0.4,04-08
2028,603518,维格娜丝,1.21,-0.82,,22.42,,13827.79,1.99,,04-08
2029,600326,西藏天路,0.12,1100.0,,5.8,,6370.52,1207.6,10派0.5,04-08
2030,002338,奥普光电,0.49,-22.22,,8.46,,5874.01,-22.37,10派2.5,04-08
2031,000719,中原传媒,0.87,33.85,,13.32,,64172.3,124.84,10派1.5,04-08
2032,000507,珠海港,0.02,-82.07,,0.7,,1714.38,-81.39,10派0.15,04-08
2033,600053,九鼎投资,0.17,195.46,,8.96,,7554.77,195.45,10派0.6,04-08
2034,002181,粤传媒,0.33,-26.92,,5.62,,22964.24,-25.44,10派0.3转6,04-08
2035,000912,*ST天化,-1.95,283.43,,-83.1,,-114080.87,283.45,,04-08
2036,300001,特锐德,0.4,-32.2,3.53,11.77,0.28,15908.82,34.4,,04-08
2037,300389,艾比森,2.28,26.08,9.21,31.17,2.34,15884.39,38.96,,04-08
2038,000878,云南铜业,0.05,-104.72,,1.34,,7326.68,-104.9,,04-08
2039,600287,江苏舜天,0.12,-84.32,,4.41,,5231.54,-84.33,10派0.6,04-08
2040,300415,伊之密,0.84,-4.55,4.23,22.2,0.35,7604.56,-3.44,,04-08
2041,002630,华西能源,0.41,-47.75,,5.86,,14912.23,13.47,,04-08
2042,002751,易尚展示,0.67,-36.19,4.73,14.89,0.23,3524.35,-36.45,,04-08
2043,600701,工大高新,-0.03,-218.07,,-1.6,,-1467.76,-218.18,,04-08
2044,300382,斯莱克,1.63,-22.38,11.64,15.18,2.07,8574.88,-11.08,,04-08
2045,300112,万讯自控,0.09,-57.14,1.94,4.78,0.08,2285.26,-32.06,,04-07
2046,300224,正海磁材,0.47,45.51,6.22,7.85,-0.3,11307.18,45.84,,04-07
2047,300213,佳讯飞鸿,0.28,-17.65,3.52,9.03,0.34,6958.74,63.5,10派1,04-07
2048,000983,西山煤电,0.09,-74.13,,1.71,,27319.91,-74.13,10派0.03,04-07
2049,000597,东北制药,0.22,-144.0,,4.37,,8707.5,-152.15,,04-07
2050,600521,华海药业,0.34,-29.17,,8.59,,26550.07,-26.08,10派1.5,04-07
2051,002090,金智科技,0.52,80.73,,16.45,,10745.53,81.9,10派1.5,04-07
2052,300301,长方集团,0.19,84.93,2.9,6.62,0.12,5067.31,84.36,,04-07
2053,300145,中金环境,0.76,-30.91,5.52,14.58,0.68,19674.0,23.66,,04-07
2054,600740,山西焦化,0.03,8.86,,0.7,,1976.74,13.94,,04-07
2055,600551,时代出版,0.77,12.47,,11.1,,38990.45,12.47,10派2.32,04-07
2056,000980,众泰汽车,0.08,-33.33,,2.1,,4196.86,7.6,,04-07
