,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1871,600251,冠农股份,0.03,-79.83,,1.4,,2645.79,-79.82,10派0.15,04-10
1872,601777,力帆股份,0.07,-78.79,,,,8260.18,-79.02,,04-10
1873,603040,新坐标,1.23,19.42,,21.82,,5547.94,20.23,,04-10
1874,600258,首旅酒店,0.72,66.3,,12.78,,21093.85,110.66,10派0.1转2,04-10
1875,603819,神力股份,0.49,-3.92,,9.13,,4564.7,-0.33,,04-10
1876,300645,正元智慧,0.92,37.31,6.86,14.32,0.31,4575.09,36.78,,04-10
1877,002868,绿康生化,1.03,18.39,3.01,35.16,1.5,9236.07,18.25,,04-10
1878,600242,中昌数据,0.1,42.86,,6.22,,3386.92,88.56,,04-10
1879,600764,中国海防,0.02,-105.8,,1.47,,726.71,-105.81,,04-10
1880,603737,三棵树,1.49,-3.25,,16.7,,13365.82,15.71,,04-10
1881,603869,北部湾旅,0.68,94.29,,11.33,,17013.8,138.43,,04-10
1882,002867,周大生,1.06,20.45,,28.09,1.04,42667.13,20.84,,04-10
1883,600468,百利电气,0.1,171.93,,3.25,,5325.52,218.13,10派0.3转5,04-10
1884,300134,大富科技,0.18,20.0,,3.72,,12466.69,29.81,,04-10
1885,002174,游族网络,0.68,-63.44,,24.12,,58787.99,14.03,10派0.7,04-10
1886,300608,思特奇,1.1,17.02,,16.13,,5545.79,16.99,,04-10
1887,300642,透景生命,2.17,48.63,6.41,41.04,2.19,9776.55,48.63,,04-10
1888,300546,雄帝科技,1.39,3.73,,16.39,,6041.13,12.99,,04-10
1889,002377,国创高新,0.01,-85.71,,0.68,,521.64,-83.25,,04-08
1890,002152,广电运通,0.54,-46.0,,11.82,,84397.21,-6.07,10派1转5,04-08
1891,600083,博信股份,0.01,-73.47,,5.65,,301.3,-73.47,,04-08
1892,002141,贤丰控股,0.01,-72.82,,0.87,,843.42,22.51,10派0.02,04-08
1893,000797,中国武夷,0.46,39.39,,10.96,,21966.42,72.11,10派1转10,04-08
1894,002237,恒邦股份,0.22,10.0,,5.39,,20331.51,12.5,,04-08
1895,601311,骆驼股份,0.61,-15.28,,10.97,,51533.93,-15.45,,04-08
1896,001696,宗申动力,0.25,-23.64,,7.98,,29111.76,-23.64,10派0.3,04-08
1897,002692,睿康股份,0.13,-67.68,,6.41,,9103.68,-28.91,,04-08
1898,600055,万东医疗,0.19,-0.54,,4.49,,7154.38,77.54,10派1.5转4,04-08
1899,002387,黑牛食品,0.06,-104.08,,3.54,,2618.54,-104.08,,04-08
1900,002082,万邦德,0.29,11.54,,5.16,,6973.56,10.65,10派2.5,04-08
1901,600162,香江控股,0.25,-24.81,,13.3,,69029.22,77.13,10派1.1,04-08
1902,300579,数字认证,1.0,25.0,,25.65,,5996.08,25.52,,04-08
1903,600626,申达股份,0.27,14.25,,8.11,,19418.48,14.26,10派1,04-08
1904,600348,阳泉煤业,0.18,500.0,,3.14,,42904.83,414.49,,04-08
1905,300057,万顺股份,0.17,14.88,,3.3,,7569.34,17.18,,04-08
1906,300499,高澜股份,0.5,-50.98,,10.7,,5724.33,12.39,,04-08
1907,600895,张江高科,0.47,51.61,,9.18,,72661.76,50.87,10派1.5,04-08
1908,002215,诺普信,-0.3,-220.0,,-16.38,,-27624.67,-219.66,,04-08
1909,601177,杭齿前进,0.02,-106.07,,0.45,,730.0,-106.09,10派0.18,04-08
1910,600671,天目药业,0.01,-105.56,,2.09,,121.72,-105.65,,04-08
1911,600021,上海电力,0.43,-31.22,,8.77,,91645.74,-31.22,10派1.8,04-08
1912,600814,杭州解百,0.27,-15.63,,9.42,,19572.62,-13.47,10派0.83,04-08
1913,000960,锡业股份,0.09,-106.92,,1.75,,13611.93,-106.91,,04-08
1914,300325,德威新材,0.08,-59.6,,5.93,,7743.92,22.46,,04-08
1915,002129,中环股份,0.15,74.91,,3.87,,40200.63,98.94,10派0.3,04-08
1916,002482,广田集团,0.26,-49.02,,6.8,,40272.19,44.39,,04-08
1917,601555,东吴证券,0.5,-50.0,,7.58,,149828.85,-44.68,10派1.5,04-08
1918,002664,长鹰信质,0.58,13.73,,14.53,,23095.78,14.23,,04-08
1919,002423,中原特钢,0.01,-102.36,,0.28,,519.79,-102.44,,04-08
1920,002223,鱼跃医疗,0.8,29.03,,14.32,,50025.52,37.3,,04-08
1921,000557,西部创业,0.01,-123.62,,0.25,,833.95,-147.82,,04-08
1922,600822,上海物贸,0.03,-100.94,,3.65,,1471.43,-100.93,,04-08
1923,000025,特力A,0.09,-40.51,,3.08,,2719.36,-36.42,,04-08
1924,300306,远方信息,0.36,56.52,,7.88,,8713.55,56.32,,04-08
1925,600793,宜宾纸业,0.03,-64.18,,6.15,,317.82,-64.2,,04-08
1926,603817,海峡环保,0.29,16.0,,10.98,,9649.57,13.03,,04-08
1927,300177,中海达,0.04,1100.0,,1.22,,1888.29,1116.25,,04-08
1928,002153,石基信息,0.36,-69.23,,8.09,,38879.03,7.7,10派0.4,04-08
1929,300021,大禹节水,0.2,-9.12,,6.13,,6048.72,-1.47,,04-08
1930,600023,浙能电力,0.46,-14.81,,11.09,,627706.72,-10.03,10派2.3,04-08
1931,600310,桂东电力,0.25,-44.29,,7.53,,20940.02,-44.3,10派0.8,04-08
1932,601789,宁波建工,0.2,-48.85,,8.15,,19538.65,2.29,,04-08
1933,002340,格林美,0.09,-30.77,,3.95,,26373.19,71.02,,04-08
1934,002083,孚日股份,0.42,23.53,,12.13,,37816.2,21.68,10派2,04-08
1935,603101,汇嘉时代,0.44,-23.97,,9.64,,9661.01,-7.06,,04-08
1936,600593,大连圣亚,0.36,-21.96,,8.62,,3354.86,-21.96,10派2,04-08
1937,002377,国创高新,0.01,-85.71,,0.68,,521.64,-83.25,,04-08
1938,002152,广电运通,0.54,-46.0,,11.82,,84397.21,-6.07,10派1,04-08
1939,601311,骆驼股份,0.61,-15.28,,10.97,,51533.93,-15.45,,04-08
1940,001696,宗申动力,0.25,-23.64,,7.98,,29111.76,-23.64,10派0.3,04-08
1941,600083,博信股份,0.01,-73.47,,5.65,,301.3,-73.47,,04-08
1942,002141,贤丰控股,0.01,-72.82,,0.87,,843.42,22.51,10派0.02,04-08
1943,000797,中国武夷,0.46,39.39,,10.96,,21966.42,72.11,10派1转10,04-08
1944,002237,恒邦股份,0.22,10.0,,5.39,,20331.51,12.5,,04-08
1945,600348,阳泉煤业,0.18,500.0,,3.14,,42904.83,414.49,,04-08
1946,300057,万顺股份,0.17,14.88,,3.3,,7569.34,17.18,,04-08
1947,002692,睿康股份,0.13,-67.68,,6.41,,9103.68,-28.91,,04-08
1948,600055,万东医疗,0.19,-0.54,,4.49,,7154.38,77.54,10派1.5转4,04-08
1949,002387,黑牛食品,0.06,-104.08,,3.54,,2618.54,-104.08,,04-08
1950,002082,万邦德,0.29,11.54,,5.16,,6973.56,10.65,10派2.5,04-08
1951,600162,香江控股,0.25,-24.81,,13.3,,69029.22,77.13,10派1.1,04-08
1952,300579,数字认证,1.0,25.0,,25.65,,5996.08,25.52,,04-08
1953,600626,申达股份,0.27,14.25,,8.11,,19418.48,14.26,10派1,04-08
1954,601177,杭齿前进,0.02,-106.07,,0.45,,730.0,-106.09,10派0.18,04-08
1955,600671,天目药业,0.01,-105.56,,2.09,,121.72,-105.65,,04-08
1956,300499,高澜股份,0.5,-50.98,,10.7,,5724.33,12.39,,04-08
1957,600895,张江高科,0.47,51.61,,9.18,,72661.76,50.87,10派1.5,04-08
1958,002215,诺普信,-0.3,-220.0,,-16.38,,-27624.67,-219.66,,04-08
1959,000960,锡业股份,0.09,-106.92,,1.75,,13611.93,-106.91,,04-08
1960,300325,德威新材,0.08,-59.6,,5.93,,7743.92,22.46,,04-08
1961,600021,上海电力,0.43,-31.22,,8.77,,91645.74,-31.22,10派1.8,04-08
1962,600814,杭州解百,0.27,-15.63,,9.42,,19572.62,-13.47,10派0.83,04-08
1963,300282,汇冠股份,0.56,-216.67,,9.84,,12570.25,-212.77,,04-07
1964,603429,集友股份,1.04,12.67,,29.94,,5280.38,12.66,,04-07
1965,603909,合诚股份,0.66,-6.45,,13.2,,5784.35,9.13,,04-07
1966,300498,温氏股份,2.71,58.49,,43.48,,1178987.93,89.99,10派10转2,04-07
1967,600155,宝硕股份,-0.22,-146.81,,-6.69,,-14212.1,-162.96,,04-07
1968,300554,三超新材,0.97,13.16,5.73,18.43,0.2,3791.72,13.17,,04-07
1969,300088,长信科技,0.3,42.86,,9.52,,34709.78,46.01,,04-07
1970,002690,美亚光电,0.46,6.89,,15.78,,30933.33,6.88,10派3,04-07
1971,300217,东方电热,0.04,-80.86,,2.51,,4586.09,-39.1,,04-07
1972,300400,劲拓股份,0.43,61.05,,12.84,,5210.82,62.64,,04-07
1973,002358,森源电气,0.39,69.57,,10.88,,33055.74,81.02,10派0.9,04-07
1974,601958,金钼股份,0.02,100.0,,0.42,,5389.81,58.56,,04-07
1975,603021,山东华鹏,0.45,-13.46,,5.0,,5136.1,2.54,,04-07
1976,300481,濮阳惠成,0.41,-50.0,,14.72,,6488.97,12.87,,04-07
1977,600539,狮头股份,-0.05,-183.33,,-2.2,,-1047.95,-175.18,,04-07
1978,002817,黄山胶囊,0.76,-9.52,,13.58,,5228.48,-4.75,,04-07
1979,000807,云铝股份,0.05,150.0,,1.76,,11052.95,276.03,,04-07
1980,300400,劲拓股份,0.43,61.05,,12.84,,5210.82,62.64,,04-07
1981,002358,森源电气,0.39,69.57,,10.88,,33055.74,81.02,10派0.9,04-07
1982,601958,金钼股份,0.02,100.0,,0.42,,5389.81,58.56,,04-07
1983,603021,山东华鹏,0.45,-13.46,,5.0,,5136.1,2.54,,04-07
1984,300481,濮阳惠成,0.41,-50.0,,14.72,,6488.97,12.87,,04-07
1985,600539,狮头股份,-0.05,-183.33,,-2.2,,-1047.95,-175.18,,04-07
1986,002817,黄山胶囊,0.76,-9.52,,13.58,,5228.48,-4.75,,04-07
1987,000807,云铝股份,0.05,150.0,,1.76,,11052.95,276.03,,04-07
1988,603787,新日股份,0.5,38.89,3.48,14.68,1.95,7620.55,38.17,,04-07
1989,600080,金花股份,0.09,7.45,,2.58,,2729.91,7.54,10派0.3,04-07
1990,000892,欢瑞世纪,0.62,19900.0,,24.89,,26507.31,20286.15,,04-07
1991,300006,莱美药业,0.01,-91.0,,0.41,,698.11,-66.13,10派0.5,04-07
1992,600714,金瑞矿业,0.2,-253.85,,10.3,,5762.33,-258.93,,04-07
1993,002031,巨轮智能,0.01,-91.89,,1.06,,3154.66,-75.61,10派0.05,04-07
1994,603767,中马传动,0.66,-10.81,5.21,13.21,1.06,10485.79,5.26,,04-07
1995,300535,达威股份,1.16,8.41,,13.53,,5782.11,20.23,,04-07
1996,603232,格尔软件,1.23,17.14,6.49,20.63,0.92,5637.74,17.69,,04-07
1997,000682,东方电子,0.06,19.1,,3.88,,5972.58,18.95,,04-07
1998,300458,全志科技,0.92,3.37,,8.81,,14870.34,16.2,,04-07
1999,300231,银信科技,0.35,36.56,,21.39,,11596.78,39.2,,04-07
2000,002843,泰嘉股份,0.39,0.49,,10.53,,4115.24,0.42,10派1.5,04-07
2001,002115,三维通信,0.07,45.45,,2.97,,2760.05,45.38,10派1,04-07
2002,300015,爱尔眼科,0.56,27.27,,21.84,,55746.72,30.24,10派1.8送5,04-06
2003,000543,皖能电力,0.5,-22.48,,8.83,,88903.3,-23.02,10派0.5,04-06
2004,002773,康弘药业,0.74,-20.32,,18.41,,49675.19,26.14,,04-06
2005,600967,内蒙一机,0.32,-563.77,,8.52,,49650.87,-976.35,10派0.3,04-06
2006,603330,上海天洋,1.19,6.25,,15.97,,5360.21,6.64,,04-06
2007,002819,东方中科,0.35,-3.61,,9.91,,3075.87,-0.93,,04-06
2008,603920,世运电路,0.85,70.0,2.93,32.63,0.87,26468.38,68.66,,04-06
2009,300428,四通新材,0.29,-64.63,,11.38,,6991.64,12.54,,04-06
2010,600179,安通控股,0.5,-172.46,,22.24,,40129.28,-249.86,,04-06
2011,000553,沙隆达A,-0.13,-152.51,,-3.63,,-7449.0,-152.52,,04-06
2012,000597,东北制药,0.05,-106.17,,1.03,,2378.81,-106.19,,04-06
2013,600843,上工申贝,0.26,-8.37,,7.81,,14423.13,-8.38,,04-06
2014,300532,今天国际,0.78,-21.21,,10.98,,5464.03,-12.3,,04-06
2015,600596,新安股份,0.11,-129.07,,1.95,,7755.98,-129.07,10派1,04-06
2016,300163,先锋新材,0.14,100.0,,9.57,,6792.31,113.92,,04-06
2017,002771,真视通,0.86,0.0,,12.24,,6903.58,14.98,10派3转10,04-06
2018,600172,黄河旋风,0.47,16.42,6.13,7.89,,36965.7,34.48,10派0.5转8,04-06
2019,600971,恒源煤电,0.04,-102.9,,0.63,,3528.66,-102.55,,04-06
2020,002390,信邦制药,0.15,7.6,,4.25,,24601.28,41.08,10派0.3,04-06
2021,300141,和顺电气,0.18,28.57,,4.25,,2972.91,31.56,,04-06
2022,300514,友讯达,0.58,33.54,3.09,20.08,1.01,4371.8,35.36,,04-06
2023,300254,仟源医药,0.14,4.18,,3.79,,3014.77,31.65,,04-06
2024,601900,南方传媒,0.53,-8.62,,12.8,,42226.2,12.01,,04-06
2025,002347,泰尔股份,0.02,-55.4,,0.83,,1003.85,-13.5,,04-06
2026,600104,上汽集团,2.9,7.44,,17.53,,3200861.07,7.43,10派16.5,04-06
2027,603096,新经典,1.52,16.92,7.0,25.17,1.49,15190.4,16.74,,04-06
2028,300558,贝达药业,1.01,5.21,,32.88,,36879.59,6.81,10派1.8,04-06
2029,002239,奥特佳,0.41,46.43,,10.55,,44607.23,99.78,10派0.6转18,04-06
2030,000639,西王食品,0.3,-23.08,,7.34,,13481.51,-7.84,10派0.9,04-06
2031,300043,星辉娱乐,0.37,32.14,,19.72,,45802.77,30.15,10派0.6,04-06
2032,002490,*ST墨龙,-0.77,133.33,,-28.8,,-61247.64,135.96,,04-06
2033,603358,华达科技,2.42,13.08,,25.42,,29088.15,13.06,,04-06
2034,002866,传艺科技,0.84,44.83,3.57,26.41,0.33,9000.92,48.37,,04-06
2035,002865,钧达股份,0.62,21.57,6.22,10.49,1.92,5575.37,20.98,,04-05
2036,603393,新天然气,1.56,-6.59,,21.72,,20336.18,1.48,,04-05
2037,603668,天马科技,0.5,19.05,,19.13,,8029.35,21.57,,04-05
2038,300541,先进数通,0.61,-10.29,,13.19,,5950.77,-2.38,,04-05
2039,600391,航发科技,0.13,30.0,,2.48,,4255.0,34.54,,04-01
2040,600635,大众公用,0.22,15.79,,9.47,,54764.43,18.76,10派0.6,04-01
2041,600000,浦发银行,2.4,-9.79,15.64,16.35,-8.88,5309900.0,4.93,10派2转3,04-01
2042,002029,七匹狼,0.35,-2.78,,5.24,,26719.16,-2.14,10派1,04-01
2043,600428,中远海特,0.02,-72.09,,0.56,,5026.09,-65.48,,04-01
2044,603005,晶方科技,0.23,-54.0,,3.18,,5275.33,-53.43,,04-01
2045,600980,北矿科技,0.24,-2.45,,7.38,,3696.37,-2.08,,04-01
2046,600222,太龙药业,0.01,-30.0,,0.27,,401.56,-27.74,,04-01
2047,600651,飞乐音响,0.36,-7.07,,10.29,,35109.21,-6.66,10派1.07,04-01
2048,000993,闽东电力,0.07,16.67,,1.74,,2633.05,14.95,10派0.25,04-01
2049,002841,视源股份,2.04,108.16,,74.94,,74195.62,109.32,,04-01
2050,300051,三五互联,0.16,-166.67,,6.38,,5688.85,-171.34,,04-01
2051,600383,金地集团,1.4,97.18,,17.84,,630046.07,96.87,10派7,04-01
2052,603369,今世缘,0.6,-55.98,,17.6,,75416.2,10.06,,04-01
2053,002455,百川股份,0.17,30.77,,9.68,,7979.44,32.71,,04-01
2054,000008,神州高铁,0.19,146.15,,9.37,,52186.62,181.07,10派0.1,04-01
2055,000927,一汽夏利,0.1,800.88,,10.04,,16232.7,799.23,,04-01
2056,000609,绵石投资,0.45,488.24,,9.83,,13311.34,483.78,,04-01
2057,601988,中国银行,0.54,-3.57,4.46,12.58,,16457800.0,-3.67,,04-01
2058,000800,一汽轿车,-0.59,-1904.31,,-11.64,,-95432.73,-1902.38,,04-01
2059,300265,通光线缆,0.37,37.04,,13.7,,12557.14,38.78,,04-01
2060,300049,福瑞股份,0.46,31.31,,8.65,,12104.79,32.03,,04-01
2061,603799,华友钴业,0.13,-127.66,,2.8,,6923.75,-128.14,,04-01
2062,002400,省广股份,0.5,-18.03,,17.77,,61124.64,11.61,,04-01
2063,300459,金科文化,0.19,0.0,,6.56,,20499.89,322.87,,04-01
2064,600685,中船防务,0.05,-28.91,,0.69,,7122.43,-27.56,10派0.16,04-01
2065,600037,歌华有线,0.52,-12.18,,6.15,,72520.19,7.79,10派1.8,04-01
2066,600188,兖州煤业,0.42,140.45,,5.05,,206458.5,140.2,10派1.2,04-01
2067,600207,安彩高科,0.01,-53.7,,0.71,,954.16,-48.7,,04-01
2068,002587,奥拓电子,0.23,283.33,,13.88,,8628.24,302.88,,04-01
2069,600763,通策医疗,0.42,-30.0,,18.17,,13616.47,-29.26,10派1.3,04-01
2070,000722,湖南发展,0.3,7.14,,5.31,,14049.14,9.21,10派0.5,04-01
2071,000060,中金岭南,0.15,66.67,,4.31,,32322.88,60.85,10派0.3,04-01
2072,000531,穗恒运A,0.84,27.41,,15.22,,57346.18,27.41,10派2.5,04-01
2073,600713,南京医药,0.2,14.86,,7.31,,18027.18,15.02,10派0.45,04-01
2074,001896,豫能控股,0.54,-17.89,,11.2,,45979.41,-17.88,,04-01
2075,002051,中工国际,1.38,1.47,,19.55,,127960.73,21.77,10派3.5送2,04-01
2076,000688,建新矿业,0.21,-18.77,,14.47,,23432.33,-18.75,,04-01
2077,002131,利欧股份,0.37,94.74,,9.11,,57101.18,153.32,,04-01
2078,601968,宝钢包装,0.01,-91.67,,0.49,,988.51,-88.68,,03-31
2079,600061,国投资本,0.69,-48.12,,9.42,,256173.2,-43.36,10派0.7,03-31
2080,002733,雄韬股份,0.37,-13.95,,7.72,,12004.97,-9.36,,03-31
2081,000735,罗牛山,0.07,6.81,,2.68,,7988.14,31.32,,03-31
2082,600545,卓郎智能,-0.34,-830.3,,-11.62,,-22799.4,-830.97,,03-31
2083,000791,甘肃电投,-0.11,-351.45,,-2.2,,-10674.05,-429.01,10派0.2,03-31
2084,002820,桂发祥,0.93,-5.1,,19.35,,9176.68,-2.42,,03-31
2085,002184,海得控制,0.06,-83.61,,1.37,,1342.69,-82.76,,03-31
2086,000333,美的集团,2.29,-23.41,,26.88,,1468435.7,15.56,,03-31
2087,600652,游久游戏,0.14,56.25,,5.52,,11732.0,57.23,10派0.43,03-31
2088,601375,中原证券,0.22,-55.1,,8.89,,71864.62,-48.87,10派1.21,03-31
2089,300353,东土科技,0.25,46.4,,7.62,,12314.39,104.42,,03-31
2090,002634,棒杰股份,0.09,-67.86,,6.16,,4039.81,11.5,,03-31
2091,600739,辽宁成大,0.62,81.22,,5.26,,94780.41,84.22,,03-31
2092,002024,苏宁云商,0.08,-33.33,,1.41,,70441.4,-19.27,10派0.7,03-31
2093,603698,航天工程,0.4,-45.21,,7.11,,16386.18,-44.63,,03-31
2094,002077,大港股份,0.08,-260.0,,1.41,,4159.49,-325.74,,03-31
2095,300440,运达科技,0.6,-51.94,,10.92,,13459.64,4.86,,03-31
2096,002430,杭氧股份,-0.34,-300.0,,-8.02,,-28261.87,-296.12,,03-31
2097,300198,纳川股份,0.06,-1.09,,4.28,,6386.81,138.67,,03-31
2098,002173,创新医疗,0.26,-181.25,,3.56,,11471.35,-275.57,,03-31
2099,002494,华斯股份,0.04,-20.0,,1.0,,1506.52,-16.61,,03-31
2100,002510,天汽模,0.18,-55.0,,7.98,,15004.1,-8.61,,03-31
2101,002527,新时达,0.28,-12.5,,6.74,,17114.37,-9.75,,03-31
2102,600658,电子城,0.64,-28.89,,9.73,,41995.41,-19.16,10派1.87,03-31
2103,000510,金路集团,0.1,312.55,,7.48,,5807.48,313.1,,03-31
2104,600303,曙光股份,0.1,-41.18,,2.4,,6068.97,-41.31,10派0.26,03-31
2105,002302,西部建设,0.31,-53.73,,7.64,,31630.98,-8.79,10派0.65,03-31
2106,002114,罗平锌电,0.31,342.86,,9.66,,8291.35,367.67,,03-31
2107,603901,永创智能,0.22,-45.0,,10.35,,8867.67,16.37,,03-31
2108,600536,中国软件,0.21,75.0,,5.07,,10230.68,73.15,10派0.63,03-31
2109,300528,幸福蓝海,0.43,-6.52,,7.54,,11249.91,5.07,,03-31
2110,600557,康缘药业,0.61,-14.08,,12.55,,37374.1,3.15,10派0.6,03-31
2111,300545,联得装备,0.66,-31.25,,13.23,,3843.22,-25.11,,03-31
2112,300283,温州宏丰,0.06,200.0,,3.9,,2426.1,324.33,,03-31
2113,601158,重庆水务,0.22,-31.25,,8.03,,106809.78,-31.16,,03-31
2114,002612,朗姿股份,0.41,10.81,,6.9,,16401.58,120.28,,03-31
2115,600016,民生银行,1.31,0.77,9.12,15.13,28.2,4784300.0,3.76,10派1.65,03-31
2116,600035,楚天高速,0.27,-10.0,,9.3,,39045.66,-9.12,10派1,03-31
2117,300467,迅游科技,0.24,-36.84,,8.19,,3911.51,-34.11,,03-31
2118,300516,久之洋,1.31,-1.5,,16.91,,14093.2,17.63,,03-31
2119,002520,日发精机,0.07,-41.67,,2.46,,4112.47,3.91,,03-31
2120,600634,富控互动,0.3,42.86,,6.4,,17231.04,40.68,,03-31
2121,601111,中国国航,0.55,0.0,,10.61,,681401.5,0.59,,03-31
2122,002601,龙蟒佰利,0.43,-24.56,,8.91,,44210.51,296.74,,03-31
2123,600396,金山股份,0.01,-93.22,,0.59,,2144.25,-91.71,10派0.05,03-31
2124,002060,粤水电,0.22,24.17,,5.05,,13465.12,24.19,10派0.5,03-31
2125,603029,天鹅股份,0.33,-42.11,,4.43,,2814.08,-29.51,,03-31
2126,600493,凤竹纺织,0.21,333.89,,8.49,,5642.09,334.07,10派0.7,03-31
2127,300164,通源石油,0.05,-145.45,,1.59,,2197.44,-147.32,,03-31
2128,002140,东华科技,0.18,-55.0,,4.07,,8180.02,-54.32,,03-31
2129,002461,珠江啤酒,0.17,41.67,,3.3,,11389.34,36.96,,03-31
2130,000016,深康佳A,0.04,-107.61,,3.35,,9567.3,-107.61,,03-31
2131,603239,浙江仙通,2.22,70.77,,41.65,,15016.66,71.17,,03-31
2132,000875,吉电股份,0.01,-88.96,,0.34,,1300.49,-88.96,,03-31
2133,601005,*ST重钢,-1.06,-21.48,,,,-468595.6,-21.73,,03-31
2134,601058,赛轮金宇,0.16,-15.79,,8.31,,36224.76,87.5,,03-31
2135,600639,浦东金桥,0.55,16.77,,6.95,,61674.82,30.8,10派1.7,03-31
2136,601126,四方股份,0.36,-14.29,,7.86,,29593.6,-14.0,,03-31
2137,600266,北京城建,0.92,1.1,,7.39,,144356.14,1.02,10派2.8,03-31
2138,000422,湖北宜化,-1.43,-3769.23,,-20.06,,-124944.73,-3629.91,,03-31
2139,300003,乐普医疗,0.39,-39.0,,14.7,,67925.57,30.4,,03-31
2140,601398,工商银行,0.77,0.0,5.29,15.24,,27824900.0,0.4,10派2.343,03-31
2141,000547,航天发展,0.17,-26.09,,4.58,,24402.04,17.61,10派0.55,03-31
2142,300035,中科电气,0.1,42.86,,2.78,,2271.72,48.22,,03-31
2143,601857,中国石油,0.04,-78.95,,0.7,,790000.0,-77.84,10派0.3801,03-31
2144,002354,天神娱乐,1.87,17.61,,10.24,,54673.41,50.99,,03-31
2145,601933,永辉超市,0.14,-12.5,,8.5,,124200.57,105.18,,03-31
2146,600819,耀皮玻璃,0.24,-161.54,,7.55,,22577.46,-161.98,10派0.73,03-31
2147,600122,宏图高科,0.39,5.66,,5.57,,44687.6,5.98,10派0.4,03-31
2148,002777,久远银海,0.97,2.11,,17.62,,7726.63,35.03,,03-31
2149,600535,天士力,1.09,-21.01,,15.24,,117642.49,-20.43,10派5.6,03-31
2150,002812,创新股份,1.52,2.01,,17.16,,16539.19,10.22,,03-31
2151,000021,深科技,0.15,18.65,,4.07,,21442.35,18.69,10派0.5,03-31
2152,300298,三诺生物,0.36,-34.45,,9.47,,11519.83,-19.81,,03-31
2153,600682,南京新百,0.48,6.67,,15.97,,39985.52,9.1,10派0.9,03-31
2154,600308,华泰股份,0.16,183.64,,2.83,,18203.49,181.9,10派0.47,03-31
2155,600366,宁波韵升,1.48,123.72,,19.48,,79972.13,134.78,10派2,03-31
2156,002680,长生生物,0.44,-54.85,,12.15,,42486.75,44.98,,03-31
2157,000623,吉林敖东,1.89,-34.83,,9.43,,166649.14,-35.75,10派3送3,03-31
2158,600790,轻纺城,0.34,21.43,,9.3,,35474.57,20.05,10派1,03-31
2159,300515,三德科技,0.4,-29.29,,10.3,,3478.6,-17.51,,03-31
2160,002430,杭氧股份,-0.34,-300.0,,-8.02,,-28261.87,-296.12,,03-31
2161,300198,纳川股份,0.06,-1.09,,4.28,,6386.81,138.67,,03-31
2162,002173,创新医疗,0.26,-181.25,,3.56,,11471.35,-275.57,,03-31
2163,300545,联得装备,0.66,-31.25,,13.23,,3843.22,-25.11,,03-31
2164,300283,温州宏丰,0.06,200.0,,3.9,,2426.1,324.33,,03-31
2165,601158,重庆水务,0.22,-31.25,,8.03,,106809.78,-31.16,,03-31
2166,002612,朗姿股份,0.41,10.81,,6.9,,16401.58,120.28,,03-31
2167,002114,罗平锌电,0.31,342.86,,9.66,,8291.35,367.67,,03-31
2168,603901,永创智能,0.22,-45.0,,10.35,,8867.67,16.37,,03-31
2169,600536,中国软件,0.21,75.0,,5.07,,10230.68,73.15,10派0.63,03-31
2170,300528,幸福蓝海,0.43,-6.52,,7.54,,11249.91,5.07,,03-31
2171,600557,康缘药业,0.61,-14.08,,12.55,,37374.1,3.15,10派0.6,03-31
2172,002520,日发精机,0.07,-41.67,,2.46,,4112.47,3.91,,03-31
2173,600634,富控互动,0.3,42.86,,6.4,,17231.04,40.68,,03-31
2174,601111,中国国航,0.55,0.0,,10.61,,681401.5,0.59,,03-31
2175,002601,龙蟒佰利,0.43,-24.56,,8.91,,44210.51,296.74,,03-31
2176,600016,民生银行,1.31,0.77,9.12,15.13,28.2,4784300.0,3.76,10派1.65,03-31
2177,600035,楚天高速,0.27,-10.0,,9.3,,39045.66,-9.12,10派1,03-31
2178,300467,迅游科技,0.24,-36.84,,8.19,,3911.51,-34.11,,03-31
2179,300516,久之洋,1.31,-1.5,,16.91,,14093.2,17.63,,03-31
2180,000016,深康佳A,0.04,-107.61,,3.35,,9567.3,-107.61,,03-31
2181,603239,浙江仙通,2.22,70.77,,41.65,,15016.66,71.17,,03-31
2182,000875,吉电股份,0.01,-88.96,,0.34,,1300.49,-88.96,,03-31
2183,601005,*ST重钢,-1.06,-21.48,,,,-468595.6,-21.73,,03-31
2184,601058,赛轮金宇,0.16,-15.79,,8.31,,36224.76,87.5,,03-31
2185,600639,浦东金桥,0.55,16.77,,6.95,,61674.82,30.8,10派1.7,03-31
2186,601126,四方股份,0.36,-14.29,,7.86,,29593.6,-14.0,10派1.78,03-31
2187,600266,北京城建,0.92,1.1,,7.39,,144356.14,1.02,10派2.8,03-31
2188,000422,湖北宜化,-1.43,-3769.23,,-20.06,,-124944.73,-3629.91,,03-31
2189,300003,乐普医疗,0.39,-39.0,,14.7,,67925.57,30.4,,03-31
2190,601398,工商银行,0.77,0.0,5.29,15.24,,27824900.0,0.4,10派2.343,03-31
2191,000547,航天发展,0.17,-26.09,,4.58,,24402.04,17.61,10派0.55,03-31
2192,300035,中科电气,0.1,42.86,,2.78,,2271.72,48.22,,03-31
2193,601857,中国石油,0.04,-78.95,,0.7,,790000.0,-77.84,10派0.3801,03-31
2194,600396,金山股份,0.01,-93.22,,0.59,,2144.25,-91.71,10派0.05,03-31
