,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1647,000620,新华联,0.17,-34.62,,5.89,,30674.58,-27.22,10派1,04-19
1648,600114,东睦股份,0.43,22.86,,11.09,,16038.61,30.0,10派2,04-19
1649,600526,菲达环保,0.17,21.43,,3.92,,8396.22,50.53,10派1,04-19
1650,600152,维科精华,0.15,-120.03,,7.64,,4423.27,-120.04,10派0.2,04-19
1651,002282,博深工具,0.02,-85.71,,0.84,,659.67,-78.44,,04-19
1652,000525,红太阳,0.36,-57.36,,4.68,,18194.78,-57.4,10派5,04-19
1653,300032,金龙机电,0.48,20.0,,16.4,,32703.69,180.56,,04-19
1654,002009,天奇股份,0.27,-10.0,,5.92,,9864.65,3.1,10派0.5,04-19
1655,603688,石英股份,0.32,-13.51,,6.25,,7224.89,11.7,,04-19
1656,603012,创力集团,0.42,-56.25,,6.07,,12633.75,-44.69,,04-19
1657,002791,坚朗五金,1.24,-2.36,,16.62,,21074.77,-2.11,,04-19
1658,000778,新兴铸管,0.16,-28.18,,3.57,,59962.28,-28.21,10派0.3,04-19
1659,603167,渤海轮渡,0.35,-14.15,,6.19,,17082.59,-14.16,,04-19
1660,002576,通达动力,0.06,-157.3,,1.12,,945.8,-156.99,,04-19
1661,300311,任子行,0.26,-29.73,,9.5,,6537.11,58.07,,04-19
1662,000962,东方钽业,-1.45,89.25,,-36.04,,-63713.43,89.25,,04-19
1663,600305,恒顺醋业,0.8,203.74,,17.49,,23964.54,220.41,10派2.4转10,04-19
1664,603600,永艺股份,0.93,29.17,,18.34,,9119.94,67.81,,04-19
1665,601718,际华集团,0.3,0.0,,9.14,,115264.84,-1.75,,04-19
1666,300086,康芝药业,0.15,-22.91,,3.9,,6831.11,15.62,,04-19
1667,002131,利欧股份,0.19,-60.42,,10.72,,22541.05,25.29,,04-19
1668,600199,金种子酒,0.09,-43.75,,2.34,,5208.23,-41.19,10派0.3,04-19
1669,300010,立思辰,0.2,-46.29,,8.43,,13014.88,29.67,,04-19
1670,002645,华宏科技,-0.05,-181.54,,-1.07,,-874.5,-186.23,,04-19
1671,300484,蓝海华腾,1.82,40.0,,31.97,,7093.91,39.95,,04-19
1672,603158,腾龙股份,0.93,-16.96,,14.36,,9283.46,3.94,,04-19
1673,000889,茂业通信,0.25,15.1,,7.05,,15360.32,55.54,10派0.25,04-19
1674,600706,曲江文旅,0.27,68.75,,5.93,,4792.16,64.81,,04-19
1675,002008,大族激光,0.71,5.97,,16.99,,74695.15,5.57,10派2,04-19
1676,002756,永兴特钢,1.24,-29.55,,9.39,,22159.52,-16.11,,04-19
1677,600658,电子城,0.9,4.65,,16.29,,51951.67,4.55,10派2.69,04-19
1678,300020,银江股份,0.18,-73.53,,5.06,,11121.0,-39.46,,04-19
1679,600089,特变电工,0.58,10.99,,9.33,,188754.67,14.49,10派1.801,04-19
1680,603703,盛洋科技,0.42,-47.5,,8.03,,3501.33,-36.35,,04-19
1681,600782,新钢股份,0.04,-85.0,,0.75,,6055.96,-85.1,10派0.3,04-19
1682,002406,远东传动,0.16,-65.22,,4.28,,9248.19,-28.35,,04-19
1683,600521,华海药业,0.56,64.71,,13.06,,44247.24,66.66,10派2转3,04-19
1684,300254,仟源医药,0.14,-54.67,,3.4,,2290.0,-44.14,,04-19
1685,600220,江苏阳光,0.06,40.86,,6.37,,11125.42,40.97,,04-19
1686,000415,渤海金控,0.37,-32.73,,12.28,,130446.8,42.85,,04-19
1687,000926,福星股份,0.66,-33.33,,7.08,,46887.03,-33.48,10派2.5,04-19
1688,603608,天创时尚,0.5,-12.28,,12.91,,10427.95,-13.18,,04-19
1689,600330,天通股份,0.09,342.86,,2.45,,7318.24,439.43,,04-19
1690,601668,中国建筑,0.84,12.0,,16.0,,2606189.8,15.47,,04-19
1691,300384,三联虹普,0.77,-67.74,,15.65,,11508.38,5.76,,04-19
1692,600370,三房巷,0.06,23.31,,1.55,,1855.81,23.3,10派0.2转15,04-19
1693,601002,晋亿实业,-0.02,-111.76,,-0.59,,-1356.33,-109.88,,04-19
1694,600393,粤泰股份,0.22,4.76,,6.31,,6450.95,4.82,10派1,04-19
1695,600776,东方通信,0.14,-5.38,,5.83,,16979.9,-5.38,10派0.6,04-19
1696,002416,爱施德,0.14,386.21,,3.21,,14063.13,382.54,,04-19
1697,600478,科力远,0.01,-108.63,,0.63,,746.38,-116.25,10转5,04-19
1698,603333,明星电缆,0.01,-107.69,,0.22,,330.28,-104.77,,04-19
1699,002336,人人乐,-1.19,3.08,,-19.11,,-47472.96,3.09,,04-19
1700,600363,联创光电,0.32,6.67,,7.69,,14247.87,6.85,10派0.33,04-19
1701,600381,青海春天,0.56,40.39,,22.43,,35757.6,350.59,,04-19
1702,300431,暴风集团,0.7,48.94,,33.84,,17331.37,313.23,,04-19
1703,002100,天康生物,0.27,-43.75,,10.9,,24579.32,18.38,,04-19
1704,300269,联建光电,0.45,-47.66,,9.34,,22367.2,66.95,10派1.99615,04-19
1705,300285,国瓷材料,0.34,-32.0,,11.35,,8592.23,35.73,,04-19
1706,600311,荣华实业,0.01,-117.29,,0.48,,430.09,-117.16,,04-19
1707,000581,威孚高科,1.49,-1.32,,13.32,,151538.83,-1.56,10派5,04-19
1708,000620,新华联,0.17,-34.62,,5.89,,30674.58,-27.22,10派1,04-19
1709,603508,思维列控,2.25,13.07,,30.54,,27037.07,13.38,,04-18
1710,002581,未名医药,0.56,-3.45,,20.71,,25025.38,207.14,,04-18
1711,002677,浙江美大,0.39,-43.48,,15.32,,15564.12,13.0,,04-18
1712,002602,世纪华通,0.4,-33.33,,10.72,,40786.81,95.0,,04-18
1713,002553,南方轴承,0.19,-50.03,,10.23,,6522.22,-0.07,,04-18
1714,300391,康跃科技,0.03,-94.05,,1.39,,502.8,-82.49,,04-18
1715,002418,康盛股份,0.26,-300.0,,4.8,,9036.61,-397.51,,04-18
1716,300477,合纵科技,0.92,0.0,,15.32,,8749.55,16.22,,04-18
1717,300510,金冠电气,0.77,10.0,4.94,17.34,0.82,5004.76,10.47,,04-18
1718,300498,温氏股份,1.71,,,34.95,,620536.66,132.94,,04-18
1719,601228,广州港,0.12,-20.0,,7.25,0.12,67249.25,-16.65,,04-18
1720,002736,国信证券,1.7,142.86,,33.86,,1394903.4,183.08,10派6,04-18
1721,300673,佩蒂股份,1.0,104.08,5.62,19.28,,5821.64,106.79,,04-18
1722,603818,曲美家居,0.26,-52.73,,11.71,,11694.03,16.4,,04-18
1723,002752,昇兴股份,0.33,6.45,,10.68,,13179.37,18.66,,04-18
1724,601689,拓普集团,0.66,-14.29,,15.28,,40854.49,2.39,,04-18
1725,002127,南极电商,0.59,2850.0,,43.88,,17181.94,1549.34,,04-18
1726,603588,高能环境,0.66,-30.95,,5.98,,10638.62,-7.93,,04-16
1727,600477,杭萧钢构,0.17,49.11,,9.85,,12051.04,103.37,10派0.6转3,04-16
1728,600496,精工钢构,0.13,-71.18,,5.55,,19159.06,-28.11,10派0.2,04-16
1729,600587,新华医疗,0.69,-15.85,,8.97,,28083.39,-13.97,10派0.7,04-16
1730,002222,福晶科技,0.12,-331.54,,5.9,,3557.19,-331.66,10派0.5转5,04-16
1731,603399,新华龙,-0.87,-643.75,,-27.24,,-35228.73,-735.94,,04-16
1732,600713,南京医药,0.18,24.11,,7.06,,15672.45,21.6,10派0.2,04-16
1733,603699,纽威股份,0.46,-38.67,,14.17,,34214.38,-39.33,,04-16
1734,600501,航天晨光,0.05,-77.27,,1.12,,1882.97,-77.93,10派0.15,04-16
1735,600610,中毅达,-0.01,-111.11,,-0.61,,-654.63,-106.55,,04-16
1736,000411,英特集团,0.33,3.13,,10.72,,6875.86,5.06,,04-16
1737,603606,东方电缆,0.16,-70.91,,6.39,,5038.4,-22.5,,04-16
1738,300241,瑞丰光电,0.15,36.43,,5.14,,3319.87,39.29,,04-16
1739,000088,盐田港,0.22,-0.97,,8.2,,43558.82,-1.0,10派0.25,04-16
1740,600282,南钢股份,-0.63,-933.47,,-33.16,,-243242.59,-933.23,,04-16
1741,002123,梦网集团,0.16,-131.37,,3.48,,9855.92,-138.25,,04-16
1742,300196,长海股份,1.11,44.16,,17.92,,21354.42,45.39,,04-16
1743,600172,黄河旋风,0.4,-4.41,5.71,7.81,,27487.03,22.93,10派0.5,04-16
1744,601877,正泰电器,1.33,-26.92,,26.37,,174330.48,-4.88,,04-16
1745,603066,音飞储存,0.78,-5.25,,11.98,,6789.34,10.59,,04-16
1746,002481,双塔食品,0.15,-55.88,,7.15,,19057.72,28.08,,04-16
1747,600770,综艺股份,-0.19,-663.99,,-7.3,,-24631.47,-693.1,,04-16
1748,600127,金健米业,-0.27,-1508.38,,-21.06,,-17266.29,-1505.8,,04-16
1749,600166,福田汽车,0.13,-23.53,,2.3,,40641.4,-14.82,10派0.37送3转7,04-16
1750,600318,新力金融,0.31,-29.55,,6.77,,7600.0,-27.84,10派1,04-16
1751,300098,高新兴,0.19,-72.94,,10.83,,14013.84,8.67,,04-16
1752,002106,莱宝高科,-0.85,-4350.0,,-15.93,,-59752.35,-4476.21,,04-16
1753,002427,尤夫股份,0.27,-32.5,,6.28,,10004.44,5.41,,04-16
1754,600208,新湖中宝,0.14,-17.65,,5.89,,116072.33,7.28,10派0.5,04-16
1755,300344,太空板业,-0.27,224.82,,-9.86,,-6534.98,224.7,,04-16
1756,002031,巨轮智能,0.18,-45.25,,4.41,,12933.61,-16.27,,04-16
1757,002694,顾地科技,0.07,-12.5,,2.56,,2504.4,-10.99,,04-16
1758,002746,仙坛股份,0.15,-59.46,,2.36,,2255.74,-49.13,,04-16
1759,600126,杭钢股份,-1.3,-13100.0,,-39.41,,-108890.89,-10244.85,,04-16
1760,002517,恺英网络,1.17,-490.0,,72.08,,65479.89,-1340.56,,04-16
1761,603588,高能环境,0.66,-30.95,,5.98,,10638.62,-7.93,,04-16
1762,002222,福晶科技,0.12,-331.54,,5.9,,3557.19,-331.66,,04-16
1763,603399,新华龙,-0.87,-643.75,,-27.24,,-35228.73,-735.94,,04-16
1764,600713,南京医药,0.18,24.11,,7.06,,15672.45,21.6,10派0.2,04-16
1765,603699,纽威股份,0.46,-38.67,,14.17,,34214.38,-39.33,,04-16
1766,600477,杭萧钢构,0.17,49.11,,9.85,,12051.04,103.37,10派0.6转3,04-16
1767,600496,精工钢构,0.13,-71.18,,5.55,,19159.06,-28.11,10派0.2,04-16
1768,600587,新华医疗,0.69,-15.85,,8.97,,28083.39,-13.97,10派0.7,04-16
1769,600610,中毅达,-0.01,-111.11,,-0.61,,-654.63,-106.55,,04-16
1770,000411,英特集团,0.33,3.13,,10.72,,6875.86,5.06,,04-16
1771,603606,东方电缆,0.16,-70.91,,6.39,,5038.4,-22.5,,04-16
1772,600501,航天晨光,0.05,-77.27,,1.12,,1882.97,-77.93,10派0.15,04-16
1773,000088,盐田港,0.22,-0.97,,8.2,,43558.82,-1.0,10派0.25,04-16
1774,300241,瑞丰光电,0.15,36.43,,5.14,,3319.87,39.29,,04-16
1775,600229,城市传媒,0.61,218.89,,15.25,,23331.19,203.82,10派1,04-16
1776,600339,中油工程,-1.64,459.58,,-178.71,,-94761.52,459.67,,04-16
1777,002350,北京科锐,0.2,-41.18,,3.96,,4280.43,-41.87,,04-16
1778,600397,安源煤业,0.03,-70.85,,0.79,,2786.61,-70.8,,04-16
1779,002173,创新医疗,-0.32,540.0,,-14.65,,-6533.77,502.66,,04-16
1780,002226,江南化工,0.05,-88.91,,1.27,,3571.86,-77.94,,04-16
1781,601558,*ST锐电,-0.74,-7500.0,,-68.18,,-445226.98,-5614.82,,04-16
1782,300347,泰格医药,0.36,-38.98,,17.23,,15627.8,24.53,,04-16
1783,002066,瑞泰科技,-0.35,-1293.45,,-19.51,,-7995.98,-1294.52,,04-16
1784,600055,万东医疗,0.19,56.3,,5.9,,4029.81,56.85,10派0.5转6,04-16
1785,600557,康缘药业,0.71,10.94,,13.65,,36233.63,13.37,10派0.8送2,04-16
1786,600180,瑞茂通,0.45,-21.43,,13.6,,42757.32,-14.93,10派0.421,04-16
1787,600222,太龙药业,0.01,-84.5,,0.4,,555.7,-82.65,,04-16
1788,600773,西藏城投,0.09,-30.77,,2.54,,6242.85,-18.88,10派0.1,04-16
1789,600862,中航高科,0.23,-171.88,,9.43,,14460.59,-171.07,,04-16
1790,600129,太极集团,0.54,-183.6,,23.14,,23198.09,-183.86,,04-16
1791,600150,中国船舶,0.04,33.33,,0.35,,6184.95,39.97,10派0.2,04-16
1792,000790,泰合健康,-0.09,-150.55,,-6.16,,-3740.8,-156.6,,04-16
1793,002520,日发精机,0.12,-45.45,,5.86,,3957.8,-18.49,,04-16
1794,002606,大连电瓷,0.18,38.46,,4.91,,3692.84,43.43,,04-15
1795,000547,航天发展,0.23,0.0,,7.29,,20748.36,0.29,10派0.45,04-15
1796,600338,西藏珠峰,0.25,353.89,,22.62,,16003.88,1772.02,,04-15
1797,600048,保利地产,1.15,0.88,,18.63,,1234757.9,1.21,,04-15
1798,600796,钱江生化,0.09,28.57,,4.75,,2654.36,18.55,,04-15
1799,002737,葵花药业,1.05,-61.82,,13.12,,30660.0,1.82,,04-15
1800,002429,兆驰股份,0.22,-47.05,,7.43,,34565.11,-48.07,,04-15
1801,600884,杉杉股份,1.62,90.8,,14.71,,66481.38,90.81,10派1.75转10,04-15
1802,300282,汇冠股份,-0.48,-500.0,,-8.63,,-11146.37,-1098.81,,04-15
1803,002290,中科新材,0.13,-122.41,,3.38,,2826.81,-123.13,10派1,04-15
1804,603669,灵康药业,0.64,-16.88,,19.45,,14969.43,-0.11,,04-15
1805,300493,润欣科技,0.46,6.98,,14.46,,4120.19,7.54,,04-15
1806,300202,聚龙股份,0.47,-30.12,,17.38,,25952.82,-29.78,,04-15
1807,600238,海南椰岛,0.03,-66.67,,1.47,,1311.85,-68.68,,04-15
1808,002246,北化股份,0.13,-27.78,,4.85,,5486.49,-24.73,10派0.2,04-15
1809,000027,深圳能源,0.45,-41.53,,9.19,,179038.46,-11.98,10派2,04-15
1810,002198,嘉应制药,0.13,-9.92,,7.4,,6635.49,-9.91,,04-15
1811,300340,科恒股份,-0.74,54.24,,-8.93,,-7432.62,54.25,,04-15
1812,600337,美克家居,0.46,27.78,,10.18,,30061.52,28.71,10派3.101,04-15
1813,600039,四川路桥,0.34,14.77,,12.72,,102509.69,14.76,10派0.5,04-15
1814,600491,龙元建设,0.22,-15.38,,5.97,,20500.65,-15.22,10派0.2,04-15
1815,600345,长江通信,0.37,68.18,,6.05,,7335.63,66.44,10派1,04-15
1816,300088,长信科技,0.21,-34.38,,7.59,,23771.45,43.47,,04-15
1817,300427,红相电力,0.83,-2.35,,13.67,,7093.79,25.99,,04-15
1818,600479,千金药业,0.29,-15.6,,7.22,,9295.96,-11.55,10派1.5,04-15
1819,600516,方大炭素,0.02,-88.92,,0.54,,3101.37,-88.89,,04-15
1820,002310,东方园林,0.6,-6.25,,10.1,,60196.71,-7.07,,04-15
1821,300448,浩云科技,0.9,-5.26,,14.44,,6588.39,15.48,,04-15
1822,000628,高新发展,0.17,-186.91,,9.07,,4666.87,-211.63,,04-15
1823,600444,国机通用,0.21,-177.78,,9.68,,3019.73,-205.7,,04-15
1824,600249,两面针,-0.32,-767.15,,-7.53,,-17325.8,-890.8,,04-15
1825,002047,宝鹰股份,0.27,22.73,,14.9,,33541.55,24.79,10派0.7,04-15
1826,002706,良信电器,1.11,-6.72,,14.9,,12513.55,24.79,,04-15
1827,600800,天津磁卡,-0.04,-200.0,,-22.0,,-2184.04,-198.53,,04-15
1828,002758,华通医药,0.94,-13.76,,11.59,,4695.07,2.28,,04-15
1829,002775,文科园林,0.92,-7.69,,11.8,,9692.18,7.51,,04-15
1830,002228,合兴包装,0.32,-11.11,,8.28,,11473.87,-8.62,10派1转18,04-15
1831,000158,常山北明,0.24,610.06,,5.84,,24937.34,926.87,10派0.4,04-15
1832,002357,富临运业,0.57,-4.63,,9.77,,17969.08,52.6,,04-15
1833,603808,歌力思,1.08,-6.09,,13.07,,15984.36,15.82,,04-15
1834,600520,文一科技,-0.36,-22.66,,-12.8,,-5698.42,-14.58,,04-15
1835,000025,特力A,0.15,227.23,,6.21,,4276.88,313.42,,04-15
1836,000419,通程控股,0.19,-28.47,,5.57,,10241.07,-28.46,,04-15
1837,600810,神马股份,0.14,4.24,,2.68,,6312.96,4.29,,04-15
1838,002105,信隆健康,-0.15,-1093.33,,-11.22,,-5483.14,-1156.16,,04-15
1839,002544,杰赛科技,0.21,15.61,,9.09,,10730.9,17.32,10派0.3,04-15
1840,300295,三六五网,0.66,-64.89,,14.82,,12634.37,-16.05,,04-15
1841,300070,碧水源,1.21,37.5,,16.35,,136169.8,44.74,,04-15
1842,002688,金河生物,0.48,37.14,,10.56,,10465.27,35.54,,04-15
1843,002447,壹桥股份,0.26,-48.0,,11.14,,24862.58,8.7,,04-15
1844,002495,佳隆股份,0.06,-54.26,,3.67,,3955.15,8.68,,04-15
1845,000018,神州长城,1.5,5805.51,,34.52,,34664.87,7978.68,10转28,04-15
1846,600628,新世界,0.1,-77.78,,2.03,,5220.75,-78.22,10派0.6,04-15
1847,300348,长亮科技,0.28,-60.73,,7.33,,3695.52,-1.45,,04-15
1848,600328,兰太实业,-0.09,-330.0,,-2.68,,-3311.64,-328.43,,04-15
1849,600368,五洲交通,-0.11,-227.44,,-3.29,,-9564.83,-230.25,,04-15
1850,603000,人民网,0.25,-58.33,,10.46,,27428.06,-16.94,,04-15
1851,000669,金鸿控股,0.51,-34.91,,6.18,,24744.77,-21.6,10派1.5,04-15
1852,603101,汇嘉时代,0.58,-1.89,3.52,17.32,1.64,10394.81,-1.89,,04-15
1853,600995,文山电力,0.22,0.0,,7.24,,10315.96,-0.61,10派0.7,04-15
1854,002554,惠博普,0.32,-5.88,,8.33,,16149.69,3.71,,04-15
1855,600260,凯乐科技,0.2,116.89,,4.89,,12336.98,159.64,10派0.5,04-15
1856,600333,长春燃气,-0.62,-1340.0,,-18.83,,-32698.75,-1444.88,10派0.5,04-15
1857,300387,富邦股份,0.52,-38.82,,10.7,,6358.59,38.06,,04-15
1858,603686,龙马环卫,0.6,-53.85,,15.91,,15077.6,16.29,,04-15
1859,300096,易联众,0.05,-54.13,,3.37,,2342.8,-50.05,,04-15
1860,603006,联明股份,1.03,8.42,,14.02,,9773.28,47.46,,04-15
1861,600507,方大特钢,0.08,-81.4,,4.2,,10592.33,-81.39,10派0.24,04-15
1862,300500,启迪设计,1.14,-9.52,,15.25,,5110.61,-9.63,,04-15
1863,600961,株冶集团,-1.15,-1537.5,,-139.57,,-60462.54,-1618.68,,04-15
1864,002221,东华能源,0.59,169.91,,13.44,,41113.9,199.08,,04-15
1865,601069,西部黄金,0.1,-33.03,,4.17,,6443.15,-17.83,,04-15
1866,002270,华明装备,0.72,620.0,,32.94,,20330.33,1006.41,,04-15
1867,000510,金路集团,0.02,-109.55,,1.9,,1405.81,-109.55,,04-15
1868,603599,广信股份,0.77,-28.7,,6.99,,13025.82,-14.88,,04-15
1869,600712,南宁百货,0.05,67.22,,2.53,,2767.85,70.24,10派0.16,04-15
1870,603199,九华旅游,0.68,-15.0,,8.92,,7066.82,7.09,10派1.3,04-15
1871,603315,福鞍股份,0.6,-20.0,,10.4,,5521.07,-1.87,,04-15
1872,000573,粤宏远A,-0.15,-756.89,,-5.94,,-9206.27,-756.91,,04-15
1873,002355,兴民智通,0.05,-50.0,,1.39,,2730.75,-45.32,,04-15
1874,002050,三花智控,0.34,-46.03,,15.2,,60540.69,24.13,10派1,04-15
1875,002387,黑牛食品,-1.37,-3516.5,,-61.14,,-64157.96,-5320.9,,04-15
1876,600820,隧道股份,0.47,-7.84,,9.15,,148063.66,6.24,10派1.5,04-15
1877,000993,闽东电力,0.06,-14.29,,1.46,,2290.52,-11.91,,04-15
1878,600354,敦煌种业,0.05,-106.7,,3.33,,2234.52,-106.9,,04-15
1879,600791,京能置业,0.17,-5.56,,5.35,,7855.4,-1.38,10派0.2,04-15
1880,600436,片仔癀,1.16,-57.51,,15.43,,46667.67,6.35,10派3.5转5,04-15
1881,002087,新野纺织,0.23,38.77,,5.96,,11722.47,38.83,10派0.3,04-15
1882,603885,吉祥航空,0.97,12.79,,36.11,,104728.76,144.87,,04-15
1883,002472,双环传动,0.49,11.36,,8.5,,13674.14,11.81,,04-15
1884,300224,正海磁材,0.32,-31.91,,8.58,,15767.95,39.45,,04-15
1885,603822,嘉澳环保,0.71,7.45,7.42,9.99,0.93,3885.52,7.45,,04-14
1886,002338,奥普光电,0.36,-26.53,,6.11,,4370.14,-25.6,10派1.5,04-14
1887,601878,浙商证券,0.61,144.0,2.82,24.46,1.21,183445.8,144.52,,04-14
1888,600054,黄山旅游,0.62,40.91,,11.76,,29579.08,41.36,10派1.8转5,04-14
1889,600353,旭光股份,0.09,-61.59,,4.87,,4855.49,-23.18,10派0.27,04-14
1890,600579,天华院,0.09,-43.75,,5.18,,3628.28,-42.43,,04-14
1891,603328,依顿电子,0.96,18.52,,11.25,,46734.14,29.47,,04-14
1892,300356,光一科技,0.25,-11.22,,3.01,,3955.79,10.09,,04-14
1893,600742,一汽富维,2.01,-22.99,,11.19,,42508.02,-23.1,10派5送5转5,04-14
1894,603002,宏昌电子,0.1,-37.5,,6.5,,6221.98,-0.8,,04-14
1895,300470,日机密封,1.76,-20.72,,14.32,,8208.94,-7.67,,04-14
1896,002223,鱼跃医疗,0.62,10.71,,18.85,,36434.35,22.67,,04-14
1897,000570,苏常柴A,0.13,18.18,,3.53,,7110.28,10.75,10派0.23,04-14
1898,600299,安迪苏,0.58,23.4,,17.6,,152865.11,527.8,,04-14
1899,600335,国机汽车,0.77,-44.67,,9.08,,48063.7,-43.79,10派1.2送5,04-14
1900,300021,大禹节水,0.22,195.31,,12.06,,6138.79,195.3,,04-14
1901,300058,蓝色光标,0.04,-94.67,,1.63,,6770.22,-90.49,,04-14
1902,300435,中泰股份,1.23,-7.52,,17.33,,9237.33,15.56,,04-14
1903,002382,蓝帆医疗,0.7,169.23,,15.24,,17021.18,175.86,,04-14
1904,300511,雪榕生物,1.1,29.41,5.64,21.41,2.43,12334.87,29.23,,04-14
1905,300084,海默科技,0.03,-89.62,,0.98,,1040.79,-74.05,,04-13
1906,300100,双林股份,0.62,31.91,,12.17,,24334.74,83.03,,04-13
1907,600173,卧龙地产,0.08,-76.76,,3.73,,6040.52,-76.77,10派0.5,04-13
1908,300330,华虹计通,-0.08,-200.0,,-3.16,,-1361.48,-202.39,,04-13
1909,300126,锐奇股份,0.03,-87.75,,0.74,,767.89,-87.63,,04-13
1910,600076,康欣新材,0.45,-1603.0,,17.88,,26941.12,-2517.24,,04-13
1911,300438,鹏辉能源,1.13,17.71,,12.61,,8728.83,44.89,,04-13
1912,600276,恒瑞医药,1.11,10.39,,24.37,,217157.15,43.28,10派1送2,04-13
1913,603528,多伦科技,1.97,16.17,4.1,60.21,1.63,30495.99,16.17,,04-13
1914,300012,华测检测,0.47,20.51,,13.4,,18057.47,23.58,,04-13
1915,600691,阳煤化工,0.02,-219.32,,0.95,,4332.82,-242.71,,04-13
1916,600794,保税科技,0.02,-91.67,,1.38,,2456.17,-79.53,10派0.1,04-13
1917,002657,中科金财,0.51,-16.39,,10.19,,16033.44,106.34,,04-13
1918,002191,劲嘉股份,0.56,-37.9,,19.02,,72072.97,24.63,,04-13
1919,002277,友阿股份,0.55,-12.51,,10.01,,31018.31,-11.98,,04-13
1920,002405,四维图新,0.19,11.76,,5.19,,13016.06,10.77,10派0.55转5,04-13
1921,002116,中国海诚,0.56,-13.85,,23.13,,22800.03,14.47,10派3,04-13
1922,300205,天喻信息,0.02,-88.04,,0.63,,699.5,-88.07,10派0.5,04-13
1923,603111,康尼机电,0.63,8.08,,17.96,,18382.57,30.41,,04-13
1924,300358,楚天科技,0.62,-54.07,,13.76,,15338.9,-2.24,,04-13
1925,002488,金固股份,0.09,-74.29,,2.98,,4695.12,-26.14,,04-13
1926,300341,麦迪电气,0.37,82.29,,11.24,,9475.52,151.97,,04-12
1927,002686,亿利达,0.24,-21.67,,11.66,,9619.6,16.7,,04-12
1928,600448,华纺股份,0.03,-50.0,,1.51,,1253.06,-48.47,,04-12
1929,002124,天邦股份,0.51,218.75,,17.19,,11026.49,239.62,,04-12
1930,600966,博汇纸业,0.03,-63.91,,0.99,,3854.81,-14.11,,04-12
1931,002531,天顺风能,0.37,-11.9,,14.2,,30321.66,73.38,,04-12
1932,601216,君正集团,0.23,-39.01,,12.22,,83986.3,9.78,,04-12
1933,002049,紫光国芯,0.55,10.23,,12.24,,33548.01,10.23,10派0.56,04-12
1934,002795,永和智控,0.88,1.15,,29.47,0.88,6600.18,1.51,,04-12
1935,002177,御银股份,0.09,-47.4,,4.25,,6944.68,-47.39,,04-12
1936,600590,泰豪科技,0.16,33.33,,3.33,,8600.1,46.77,10派0.8,04-12
1937,600668,尖峰集团,0.58,-29.27,,9.47,,20089.94,-29.02,10派1.8,04-12
1938,600737,中粮糖业,0.04,134.81,,1.31,,7608.47,135.03,10派0.35,04-12
1939,000603,盛达矿业,0.51,8.51,,31.3,,25926.67,9.75,,04-12
1940,600202,哈空调,0.04,-38.1,,1.62,,1394.87,-38.16,,04-12
1941,600227,赤天化,0.02,-103.52,,0.71,,2024.83,-103.52,,04-12
1942,000096,广聚能源,0.28,250.0,,7.63,,14725.29,250.53,10派0.2,04-12
1943,000401,冀东水泥,-1.27,-4996.15,,-15.68,,-171521.94,-5041.92,,04-12
1944,600795,国电电力,0.22,-38.22,,8.95,,436350.92,-28.17,10派1.1,04-12
1945,000719,中原传媒,0.89,2.3,,12.05,,70316.98,9.58,10派1.8转3,04-12
1946,002460,赣锋锂业,0.34,41.67,,7.86,,12515.4,45.99,,04-12
1947,600232,金鹰股份,0.08,14.29,,2.54,,2984.48,16.13,10派0.8,04-12
1948,600662,强生控股,0.17,-3.72,,5.72,,18015.88,-3.72,10派1,04-12
1949,603128,华贸物流,0.18,-38.3,,9.95,,14313.73,23.44,,04-12
1950,300509,新美星,0.83,12.16,5.2,17.22,1.23,4950.82,11.98,,04-12
1951,600888,新疆众和,0.04,-104.65,,0.77,,2466.97,-104.65,10派0.2,04-12
1952,603169,兰石重装,0.68,-18.49,,40.44,,64647.26,49.37,,04-12
1953,600178,东安动力,0.05,-27.78,,1.35,,2343.59,-27.73,,04-12
1954,600572,康恩贝,0.28,-58.94,,12.02,,44037.15,-20.27,10派1转5,04-12
1955,600667,太极实业,0.02,100.0,,1.48,,2357.23,66.07,10派0.1,04-12
1956,000520,长航凤凰,0.12,-97.15,,66.13,,12259.47,-97.15,,04-12
1957,300334,津膜科技,0.2,-39.39,,5.81,,5289.05,-38.09,,04-12
1958,300400,劲拓股份,0.27,-45.51,,8.64,,3203.89,-0.16,,04-12
1959,601958,金钼股份,0.01,-83.33,,0.26,,3399.19,-82.32,,04-12
1960,002438,江苏神通,0.08,-69.23,,1.76,,1657.63,-69.2,,04-12
1961,000868,安凯客车,0.06,100.0,,3.2,,4023.66,70.95,10派0.2,04-12
1962,600617,国新能源,0.53,-27.46,,22.28,,54217.44,24.62,10派1.5,04-12
1963,002588,史丹利,1.07,-38.15,,18.57,,62018.67,25.23,,04-12
1964,002122,天马股份,0.04,33.33,,1.0,,4721.3,39.71,,04-12
1965,300211,亿通科技,0.07,-41.13,,2.37,,1173.31,11.76,,04-12
1966,600622,光大嘉宝,0.53,-23.39,,8.99,,27463.75,-23.42,10派2.1,04-12
1967,002593,日上集团,0.15,-21.05,,2.83,,3503.64,-11.34,,04-12
1968,300394,天孚通信,1.44,-4.0,,17.4,,10326.56,16.45,,04-12
1969,002111,威海广泰,0.5,38.89,,10.27,,16681.13,50.12,10派1.2,04-12
